Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
1.505,,616.00,256.00,103.00,-6.29,-12.56,-179.12,0.00,577.00,314.00,103.00
1.551,,613.00,252.00,103.00,-0.43,11.33,-153.15,0.00,577.00,314.00,103.00
1.598,,609.00,250.00,102.00,-6.79,-11.59,-176.91,0.00,577.00,314.00,103.00
1.652,,605.00,250.00,102.00,-6.68,-8.49,-179.24,0.00,577.00,314.00,103.00
1.709,,600.00,252.00,103.00,-6.77,-11.86,-178.70,0.00,577.00,314.00,103.00
1.756,,595.00,257.00,102.00,-7.09,-10.31,179.41,0.00,577.00,314.00,103.00
1.802,,592.00,262.00,102.00,-7.17,-9.52,177.61,0.00,577.00,314.00,103.00
1.847,,589.00,264.00,102.00,-7.34,-10.06,-179.14,0.00,577.00,314.00,103.00
1.893,,586.00,267.00,102.00,-7.38,-10.59,-179.24,0.00,577.00,314.00,103.00
1.937,,584.00,271.00,102.00,-2.88,11.34,-154.20,0.00,577.00,314.00,103.00
1.982,,580.00,276.00,102.00,-8.36,-10.51,-179.65,0.00,577.00,314.00,103.00
2.028,,579.00,277.00,101.00,-7.97,-8.65,-177.73,0.00,577.00,314.00,103.00
2.071,,579.00,278.00,102.00,-8.07,-9.49,-179.42,0.00,577.00,314.00,103.00
2.115,,580.00,280.00,102.00,-7.51,-7.39,175.82,0.00,577.00,314.00,103.00
2.139,,580.00,281.00,102.00,-8.06,-8.05,178.10,1.00,328.00,648.00,99.00
2.180,,581.00,283.00,102.00,-8.37,-10.64,-179.49,1.00,328.00,648.00,99.00
2.221,,581.00,283.00,102.00,-7.69,-10.73,-179.57,1.00,328.00,648.00,99.00
2.263,,582.00,283.00,102.00,-7.63,-10.82,178.32,1.00,328.00,648.00,99.00
2.306,,583.00,285.00,102.00,-7.33,-9.42,178.42,1.00,328.00,648.00,99.00
2.349,,584.00,287.00,102.00,-7.92,-8.91,179.80,1.00,328.00,648.00,99.00
2.392,,585.00,288.00,102.00,-7.67,-9.52,178.08,1.00,328.00,648.00,99.00
2.436,,586.00,292.00,102.00,-7.91,-10.74,179.96,1.00,328.00,648.00,99.00
2.479,,586.00,294.00,101.00,-7.21,-7.52,178.93,1.00,328.00,648.00,99.00
2.526,,586.00,296.00,102.00,-7.26,-8.00,177.08,1.00,328.00,648.00,99.00
2.571,,587.00,298.00,102.00,-8.29,-10.97,179.89,1.00,328.00,648.00,99.00
2.615,,586.00,302.00,102.00,-8.20,-13.74,-178.65,1.00,328.00,648.00,99.00
2.660,,585.00,307.00,102.00,-7.52,-12.56,179.70,1.00,328.00,648.00,99.00
2.704,,584.00,310.00,101.00,-6.92,-8.12,176.76,1.00,328.00,648.00,99.00
2.748,,580.00,316.00,101.00,-7.88,-12.64,-178.99,1.00,328.00,648.00,99.00
2.792,,575.00,323.00,100.00,-8.52,-12.78,178.67,1.00,328.00,648.00,99.00
2.836,,570.00,332.00,100.00,-8.59,-11.70,178.52,1.00,328.00,648.00,99.00
2.887,,562.00,344.00,99.00,-9.26,-13.50,-178.28,1.00,328.00,648.00,99.00
2.934,,554.00,356.00,100.00,-9.12,-13.76,179.44,1.00,328.00,648.00,99.00
2.980,,545.00,368.00,98.00,-7.60,3.29,-160.87,1.00,328.00,648.00,99.00
3.029,,529.00,386.00,98.00,-9.94,-9.92,178.28,1.00,328.00,648.00,99.00
3.078,,518.00,398.00,98.00,-7.81,5.88,-162.09,1.00,328.00,648.00,99.00
3.126,,503.00,415.00,99.00,-9.73,-0.89,-162.43,1.00,328.00,648.00,99.00
3.171,,496.00,423.00,99.00,-10.39,-3.09,-160.94,1.00,328.00,648.00,99.00
3.219,,478.00,442.00,98.00,-11.41,-5.08,-165.14,1.00,328.00,648.00,99.00
3.267,,468.00,455.00,98.00,-10.08,1.78,-160.79,1.00,328.00,648.00,99.00
3.314,,454.00,472.00,97.00,-10.84,-6.00,-166.94,1.00,328.00,648.00,99.00
3.361,,441.00,490.00,96.00,-10.19,1.14,-170.05,1.00,328.00,648.00,99.00
3.410,,435.00,499.00,96.00,-11.83,-14.86,-178.49,1.00,328.00,648.00,99.00
3.458,,423.00,515.00,97.00,-9.18,4.10,-170.65,1.00,328.00,648.00,99.00
3.506,,415.00,526.00,97.00,-10.27,-9.02,-169.69,1.00,328.00,648.00,99.00
3.554,,405.00,539.00,98.00,-10.33,-6.58,-164.78,1.00,328.00,648.00,99.00
3.603,,399.00,550.00,97.00,-10.10,-15.21,176.84,1.00,328.00,648.00,99.00
3.649,,394.00,564.00,97.00,-9.74,-13.26,175.08,1.00,328.00,648.00,99.00
3.701,,390.00,571.00,97.00,-10.16,-17.93,-179.79,1.00,328.00,648.00,99.00
3.754,,383.00,583.00,97.00,-9.51,-15.99,177.88,1.00,328.00,648.00,99.00
3.807,,378.00,596.00,100.00,-10.08,-14.86,-164.23,1.00,328.00,648.00,99.00
3.854,,374.00,607.00,97.00,-8.53,-14.17,-175.06,1.00,328.00,648.00,99.00
3.899,,368.00,618.00,100.00,-8.78,-19.24,-166.91,1.00,328.00,648.00,99.00
3.944,,361.00,621.00,98.00,-7.58,-16.36,-168.71,1.00,328.00,648.00,99.00
3.990,,351.00,618.00,99.00,-7.71,-13.67,-165.12,1.00,328.00,648.00,99.00
4.034,,344.00,616.00,99.00,-8.89,-16.01,-168.02,1.00,328.00,648.00,99.00
4.079,,339.00,616.00,100.00,-9.21,-16.26,-163.69,1.00,328.00,648.00,99.00
4.122,,335.00,617.00,97.00,-7.51,-7.09,-168.75,1.00,328.00,648.00,99.00
4.167,,332.00,619.00,100.00,-8.26,-18.26,-169.63,1.00,328.00,648.00,99.00
4.211,,329.00,621.00,99.00,-8.39,-19.10,-171.30,1.00,328.00,648.00,99.00
4.255,,327.00,624.00,97.00,-9.00,-12.73,-174.20,1.00,328.00,648.00,99.00
4.297,,326.00,625.00,100.00,-9.37,-16.30,-164.34,1.00,328.00,648.00,99.00
4.341,,325.00,627.00,98.00,-9.32,-15.61,-174.26,1.00,328.00,648.00,99.00
4.389,,323.00,629.00,98.00,-9.39,-18.21,-177.97,1.00,328.00,648.00,99.00
4.432,,322.00,633.00,98.00,-8.10,-0.44,179.16,1.00,328.00,648.00,99.00
4.475,,322.00,634.00,100.00,-9.19,-13.88,-166.12,1.00,328.00,648.00,99.00
4.520,,321.00,634.00,99.00,-9.16,-11.83,-165.77,1.00,328.00,648.00,99.00
4.564,,321.00,636.00,97.00,-9.73,-8.48,-171.98,1.00,328.00,648.00,99.00
4.608,,324.00,638.00,100.00,-10.18,-13.34,-166.28,1.00,328.00,648.00,99.00
4.653,,324.00,640.00,100.00,-10.54,-23.46,-168.05,1.00,328.00,648.00,99.00
4.699,,326.00,642.00,97.00,-9.58,-17.61,178.33,1.00,328.00,648.00,99.00
4.743,,326.00,642.00,99.00,-9.98,-20.07,-169.29,1.00,328.00,648.00,99.00
4.766,,327.00,642.00,99.00,-10.43,-15.80,-168.57,2.00,684.00,294.00,98.00
4.809,,328.00,643.00,99.00,-9.30,-7.57,-169.34,2.00,684.00,294.00,98.00
4.855,,329.00,643.00,99.00,-9.49,-12.23,-168.03,2.00,684.00,294.00,98.00
4.899,,328.00,643.00,100.00,-10.55,-19.48,-167.73,2.00,684.00,294.00,98.00
4.944,,328.00,641.00,99.00,-9.51,-12.31,-167.98,2.00,684.00,294.00,98.00
4.989,,327.00,640.00,99.00,-9.22,3.09,175.02,2.00,684.00,294.00,98.00
5.032,,326.00,640.00,97.00,-9.75,-12.52,176.66,2.00,684.00,294.00,98.00
5.077,,327.00,640.00,100.00,-9.85,-22.87,-170.21,2.00,684.00,294.00,98.00
5.119,,328.00,640.00,99.00,-10.44,-16.00,-165.81,2.00,684.00,294.00,98.00
5.164,,331.00,639.00,99.00,-9.72,-14.98,-167.79,2.00,684.00,294.00,98.00
5.207,,336.00,638.00,99.00,-9.64,-13.08,-167.83,2.00,684.00,294.00,98.00
5.249,,344.00,633.00,99.00,-10.55,-15.41,-167.35,2.00,684.00,294.00,98.00
5.294,,353.00,624.00,99.00,-11.86,-13.25,-165.11,2.00,684.00,294.00,98.00
5.339,,360.00,621.00,100.00,-11.18,-12.70,-166.07,2.00,684.00,294.00,98.00
5.382,,372.00,616.00,99.00,-10.45,-14.53,-169.88,2.00,684.00,294.00,98.00
5.428,,389.00,608.00,100.00,-9.65,-9.27,-164.56,2.00,684.00,294.00,98.00
5.474,,408.00,597.00,100.00,-10.29,-11.78,-163.13,2.00,684.00,294.00,98.00
5.518,,418.00,589.00,98.00,-9.06,-9.80,-168.60,2.00,684.00,294.00,98.00
5.560,,437.00,574.00,96.00,-8.03,1.61,-167.91,2.00,684.00,294.00,98.00
5.604,,453.00,561.00,96.00,-7.16,7.88,-174.58,2.00,684.00,294.00,98.00
5.648,,469.00,548.00,96.00,-7.15,6.12,-175.14,2.00,684.00,294.00,98.00
5.692,,490.00,528.00,98.00,-9.55,-9.19,-163.58,2.00,684.00,294.00,98.00
5.737,,500.00,518.00,98.00,-9.75,-11.91,-168.01,2.00,684.00,294.00,98.00
5.780,,522.00,497.00,95.00,-8.83,-10.39,-170.28,2.00,684.00,294.00,98.00
5.826,,537.00,480.00,95.00,-9.05,-8.29,-166.82,2.00,684.00,294.00,98.00
5.877,,552.00,465.00,96.00,-5.58,15.18,-174.55,2.00,684.00,294.00,98.00
5.932,,560.00,455.00,95.00,-6.71,9.75,-173.26,2.00,684.00,294.00,98.00
5.975,,581.00,426.00,95.00,-8.53,-18.30,-177.57,2.00,684.00,294.00,98.00
6.020,,592.00,406.00,95.00,-9.23,-18.74,-178.86,2.00,684.00,294.00,98.00
6.066,,600.00,392.00,94.00,-9.06,-16.37,-179.46,2.00,684.00,294.00,98.00
6.108,,608.00,379.00,93.00,-9.55,-17.82,-177.92,2.00,684.00,294.00,98.00
6.151,,619.00,369.00,94.00,-9.43,-16.47,-175.31,2.00,684.00,294.00,98.00
6.196,,630.00,360.00,94.00,-3.13,19.15,-164.75,2.00,684.00,294.00,98.00
6.241,,644.00,347.00,94.00,-2.28,21.12,-166.83,2.00,684.00,294.00,98.00
6.285,,653.00,337.00,94.00,-9.04,-15.88,-172.84,2.00,684.00,294.00,98.00
6.330,,658.00,333.00,95.00,-1.13,24.94,-164.31,2.00,684.00,294.00,98.00
6.377,,668.00,323.00,94.00,-7.59,-15.54,-172.86,2.00,684.00,294.00,98.00
6.422,,671.00,316.00,94.00,-7.92,-18.47,-176.03,2.00,684.00,294.00,98.00
6.466,,673.00,308.00,90.00,-6.03,0.96,-169.71,2.00,684.00,294.00,98.00
6.510,,677.00,302.00,96.00,0.80,26.42,-162.25,2.00,684.00,294.00,98.00
6.554,,681.00,300.00,94.00,-8.39,-19.38,-175.81,2.00,684.00,294.00,98.00
6.597,,685.00,298.00,94.00,-8.39,-19.24,-175.76,2.00,684.00,294.00,98.00
6.642,,686.00,295.00,93.00,1.18,24.67,-160.44,2.00,684.00,294.00,98.00
6.686,,684.00,292.00,94.00,-8.00,-20.46,-175.99,2.00,684.00,294.00,98.00
6.729,,682.00,290.00,93.00,-8.17,-17.81,-176.34,2.00,684.00,294.00,98.00
6.773,,682.00,290.00,93.00,-7.38,-17.74,-176.44,2.00,684.00,294.00,98.00
6.816,,683.00,290.00,93.00,-8.58,-19.41,-175.53,2.00,684.00,294.00,98.00
6.860,,683.00,290.00,93.00,-8.43,-18.92,-176.79,2.00,684.00,294.00,98.00
6.906,,683.00,291.00,93.00,-8.15,-17.78,-176.38,2.00,684.00,294.00,98.00
6.950,,683.00,293.00,93.00,-8.13,-17.80,-176.45,2.00,684.00,294.00,98.00
6.995,,683.00,295.00,93.00,-7.60,-17.38,-178.04,2.00,684.00,294.00,98.00
7.040,,683.00,296.00,93.00,-7.72,-14.30,-173.27,2.00,684.00,294.00,98.00
7.085,,682.00,297.00,92.00,-0.08,20.64,-162.45,2.00,684.00,294.00,98.00
7.128,,682.00,298.00,92.00,-7.82,-13.04,-172.60,2.00,684.00,294.00,98.00
7.172,,681.00,298.00,95.00,1.29,24.88,-161.47,2.00,684.00,294.00,98.00
7.216,,680.00,299.00,94.00,-7.46,-18.60,-178.32,2.00,684.00,294.00,98.00
7.239,,680.00,299.00,94.00,-7.46,-18.60,-178.32,3.00,201.00,594.00,69.00
7.283,,679.00,300.00,93.00,-8.33,-19.11,-177.13,3.00,201.00,594.00,69.00
7.328,,678.00,300.00,93.00,-8.37,-19.16,-176.96,3.00,201.00,594.00,69.00
7.374,,678.00,300.00,93.00,-8.07,-18.00,-176.67,3.00,201.00,594.00,69.00
7.419,,678.00,300.00,92.00,-6.84,-15.97,-179.19,3.00,201.00,594.00,69.00
7.461,,678.00,299.00,93.00,-7.30,-16.33,-177.75,3.00,201.00,594.00,69.00
7.508,,678.00,299.00,93.00,-7.30,-16.33,-177.75,3.00,201.00,594.00,69.00
7.552,,678.00,299.00,93.00,-7.30,-17.93,-176.74,3.00,201.00,594.00,69.00
7.595,,678.00,301.00,94.00,0.26,22.01,-161.77,3.00,201.00,594.00,69.00
7.642,,676.00,305.00,93.00,-7.02,-18.65,-175.54,3.00,201.00,594.00,69.00
7.686,,674.00,311.00,94.00,0.49,21.80,-165.42,3.00,201.00,594.00,69.00
7.730,,668.00,320.00,89.00,-4.41,-7.15,-173.15,3.00,201.00,594.00,69.00
7.774,,652.00,332.00,87.00,-4.36,-0.34,-169.95,3.00,201.00,594.00,69.00
7.820,,641.00,338.00,93.00,-7.09,-15.78,-168.67,3.00,201.00,594.00,69.00
7.907,,609.00,363.00,92.00,-1.42,17.82,-166.79,3.00,201.00,594.00,69.00
7.955,,595.00,380.00,91.00,-2.28,15.89,-168.52,3.00,201.00,594.00,69.00
8.006,,587.00,390.00,92.00,-3.71,14.10,-173.08,3.00,201.00,594.00,69.00
8.056,,569.00,411.00,93.00,-2.61,21.16,-167.72,3.00,201.00,594.00,69.00
8.105,,555.00,430.00,91.00,-6.29,13.46,-170.87,3.00,201.00,594.00,69.00
8.151,,543.00,445.00,90.00,-7.79,9.73,-173.09,3.00,201.00,594.00,69.00
8.199,,529.00,464.00,92.00,-7.65,16.51,-178.28,3.00,201.00,594.00,69.00
8.246,,513.00,482.00,90.00,-11.45,-20.41,-173.39,3.00,201.00,594.00,69.00
8.292,,501.00,492.00,89.00,-11.86,-18.22,-171.36,3.00,201.00,594.00,69.00
8.340,,487.00,503.00,87.00,-12.18,-14.16,-172.25,3.00,201.00,594.00,69.00
8.389,,479.00,512.00,86.00,-11.46,-16.23,-178.02,3.00,201.00,594.00,69.00
8.437,,468.00,525.00,86.00,-11.47,-20.09,-172.66,3.00,201.00,594.00,69.00
8.484,,451.00,537.00,86.00,-8.01,12.76,-176.04,3.00,201.00,594.00,69.00
8.531,,438.00,542.00,84.00,-11.22,-18.60,-172.90,3.00,201.00,594.00,69.00
8.578,,425.00,542.00,85.00,-9.71,8.61,-179.55,3.00,201.00,594.00,69.00
8.629,,415.00,545.00,88.00,-10.90,-16.17,-156.90,3.00,201.00,594.00,69.00
8.679,,396.00,553.00,81.00,-9.83,4.46,-172.10,3.00,201.00,594.00,69.00
8.726,,384.00,560.00,82.00,-11.69,-16.23,-166.97,3.00,201.00,594.00,69.00
8.773,,373.00,563.00,84.00,-8.36,2.44,-165.83,3.00,201.00,594.00,69.00
8.819,,366.00,566.00,81.00,-11.34,-13.14,-164.46,3.00,201.00,594.00,69.00
8.866,,352.00,572.00,81.00,-12.52,-16.94,-165.09,3.00,201.00,594.00,69.00
8.913,,347.00,574.00,81.00,-12.74,-19.37,-165.10,3.00,201.00,594.00,69.00
8.957,,341.00,579.00,79.00,-12.57,-16.80,-165.23,3.00,201.00,594.00,69.00
9.000,,335.00,583.00,79.00,-11.99,3.50,174.87,3.00,201.00,594.00,69.00
9.044,,329.00,587.00,79.00,-13.46,-17.47,-163.68,3.00,201.00,594.00,69.00
9.087,,325.00,588.00,80.00,-10.12,-2.15,-163.71,3.00,201.00,594.00,69.00
9.131,,317.00,593.00,78.00,-14.05,-22.22,-164.79,3.00,201.00,594.00,69.00
9.175,,311.00,594.00,78.00,-14.78,-18.14,-160.12,3.00,201.00,594.00,69.00
9.219,,304.00,595.00,77.00,-10.58,-0.74,-168.61,3.00,201.00,594.00,69.00
9.262,,297.00,597.00,78.00,-11.31,-6.30,-164.65,3.00,201.00,594.00,69.00
9.305,,290.00,597.00,76.00,-12.06,-8.84,-165.58,3.00,201.00,594.00,69.00
9.347,,288.00,597.00,74.00,-14.02,-19.64,-166.47,3.00,201.00,594.00,69.00
9.392,,284.00,597.00,76.00,-12.73,-11.45,-164.55,3.00,201.00,594.00,69.00
9.436,,280.00,597.00,76.00,-11.72,-4.45,-168.28,3.00,201.00,594.00,69.00
9.481,,277.00,597.00,76.00,-12.00,-8.53,-163.23,3.00,201.00,594.00,69.00
9.525,,271.00,598.00,74.00,-10.62,-5.25,-168.06,3.00,201.00,594.00,69.00
9.570,,266.00,597.00,74.00,-12.52,-11.14,-167.79,3.00,201.00,594.00,69.00
9.614,,262.00,597.00,72.00,-11.91,0.10,176.49,3.00,201.00,594.00,69.00
9.658,,258.00,595.00,72.00,-13.11,-18.17,-162.54,3.00,201.00,594.00,69.00
9.703,,254.00,593.00,71.00,-13.44,-23.54,-165.91,3.00,201.00,594.00,69.00
9.747,,250.00,593.00,70.00,-14.10,-23.94,-165.53,3.00,201.00,594.00,69.00
9.792,,244.00,593.00,72.00,-12.03,-18.69,-170.58,3.00,201.00,594.00,69.00
9.836,,239.00,595.00,70.00,-13.14,-21.49,-162.70,3.00,201.00,594.00,69.00
9.877,,233.00,594.00,71.00,-10.25,-4.36,-168.81,3.00,201.00,594.00,69.00
9.923,,228.00,591.00,72.00,-8.69,-0.67,-169.30,3.00,201.00,594.00,69.00
9.966,,225.00,589.00,69.00,-10.83,-1.29,174.60,3.00,201.00,594.00,69.00
10.009,,222.00,588.00,71.00,-11.58,-13.83,-165.25,3.00,201.00,594.00,69.00
10.056,,219.00,588.00,72.00,-11.74,-23.55,-173.43,3.00,201.00,594.00,69.00
10.105,,218.00,586.00,71.00,-9.36,-4.71,-168.20,3.00,201.00,594.00,69.00
10.154,,218.00,586.00,70.00,-13.57,-27.06,-163.23,3.00,201.00,594.00,69.00
10.198,,215.00,585.00,69.00,-12.20,-23.59,-166.95,3.00,201.00,594.00,69.00
10.241,,212.00,585.00,69.00,-11.36,-20.68,-165.52,3.00,201.00,594.00,69.00
10.288,,211.00,585.00,71.00,-11.41,-24.52,-174.05,3.00,201.00,594.00,69.00
10.332,,211.00,586.00,70.00,-13.61,-27.38,-163.26,3.00,201.00,594.00,69.00
10.378,,211.00,585.00,69.00,-12.08,-22.74,-162.58,3.00,201.00,594.00,69.00
10.424,,210.00,584.00,71.00,-9.35,-4.33,-169.03,3.00,201.00,594.00,69.00
10.469,,210.00,585.00,71.00,-8.32,-1.17,-169.09,3.00,201.00,594.00,69.00
10.515,,210.00,586.00,69.00,-13.84,-25.37,-163.96,3.00,201.00,594.00,69.00
10.559,,210.00,586.00,70.00,-11.35,-23.75,-173.80,3.00,201.00,594.00,69.00
10.603,,210.00,586.00,71.00,-9.34,-4.31,-169.05,3.00,201.00,594.00,69.00
10.625,,210.00,587.00,71.00,-9.01,-4.48,-166.70,4.00,383.00,386.00,107.00
10.667,,210.00,588.00,69.00,-12.37,-25.00,-169.54,4.00,383.00,386.00,107.00
10.712,,210.00,588.00,69.00,-13.38,-25.95,-166.18,4.00,383.00,386.00,107.00
10.758,,210.00,588.00,70.00,-10.46,-10.90,-167.80,4.00,383.00,386.00,107.00
10.803,,210.00,588.00,70.00,-11.75,-23.12,-176.30,4.00,383.00,386.00,107.00
10.845,,212.00,589.00,69.00,-12.64,-20.25,-162.83,4.00,383.00,386.00,107.00
10.889,,212.00,590.00,70.00,-14.72,-25.19,-163.81,4.00,383.00,386.00,107.00
10.932,,212.00,591.00,68.00,-12.76,-20.29,-164.96,4.00,383.00,386.00,107.00
10.975,,212.00,591.00,69.00,-13.86,-22.48,-162.29,4.00,383.00,386.00,107.00
11.020,,212.00,592.00,72.00,-10.16,-3.89,-167.04,4.00,383.00,386.00,107.00
11.063,,213.00,593.00,68.00,-12.73,-20.21,-165.04,4.00,383.00,386.00,107.00
11.106,,213.00,592.00,69.00,-13.51,-20.08,-162.72,4.00,383.00,386.00,107.00
11.149,,215.00,588.00,73.00,-10.42,-0.92,-164.68,4.00,383.00,386.00,107.00
11.192,,217.00,582.00,74.00,-13.80,-27.20,179.25,4.00,383.00,386.00,107.00
11.237,,221.00,576.00,69.00,-15.59,-18.23,-166.43,4.00,383.00,386.00,107.00
11.282,,226.00,571.00,71.00,-14.29,-16.81,-166.26,4.00,383.00,386.00,107.00
11.325,,232.00,569.00,74.00,-15.25,-22.38,-164.93,4.00,383.00,386.00,107.00
11.369,,237.00,566.00,74.00,-14.91,-23.50,-167.59,4.00,383.00,386.00,107.00
11.411,,241.00,562.00,73.00,-13.75,-20.88,-168.45,4.00,383.00,386.00,107.00
11.456,,246.00,552.00,73.00,-12.84,-16.72,-166.18,4.00,383.00,386.00,107.00
11.500,,249.00,545.00,75.00,-13.83,-23.35,-166.27,4.00,383.00,386.00,107.00
11.545,,257.00,528.00,75.00,-11.31,2.88,-174.40,4.00,383.00,386.00,107.00
11.588,,264.00,518.00,75.00,-11.96,-9.10,-165.62,4.00,383.00,386.00,107.00
11.630,,270.00,512.00,76.00,-13.99,-19.67,-165.77,4.00,383.00,386.00,107.00
11.675,,279.00,502.00,78.00,-13.21,-23.18,-166.69,4.00,383.00,386.00,107.00
11.720,,288.00,489.00,76.00,-8.91,-1.10,-172.54,4.00,383.00,386.00,107.00
11.762,,296.00,474.00,77.00,-8.10,-0.16,-166.88,4.00,383.00,386.00,107.00
11.806,,305.00,459.00,80.00,-8.27,3.70,-173.73,4.00,383.00,386.00,107.00
11.851,,311.00,451.00,81.00,-10.46,-25.31,-172.32,4.00,383.00,386.00,107.00
11.895,,322.00,439.00,80.00,-4.57,8.78,-166.53,4.00,383.00,386.00,107.00
11.938,,334.00,426.00,81.00,-9.23,-28.53,-174.77,4.00,383.00,386.00,107.00
11.981,,347.00,410.00,82.00,-3.33,7.30,-171.01,4.00,383.00,386.00,107.00
12.023,,358.00,394.00,85.00,-7.36,-30.22,-175.50,4.00,383.00,386.00,107.00
12.068,,363.00,385.00,84.00,-7.56,-25.75,-176.41,4.00,383.00,386.00,107.00
12.110,,370.00,374.00,86.00,-7.61,-27.46,-175.16,4.00,383.00,386.00,107.00
12.156,,376.00,362.00,86.00,-7.96,-24.22,-173.13,4.00,383.00,386.00,107.00
12.209,,379.00,355.00,87.00,-8.77,-25.49,-173.37,4.00,383.00,386.00,107.00
12.257,,385.00,348.00,89.00,-10.16,-30.51,-173.88,4.00,383.00,386.00,107.00
12.301,,390.00,343.00,87.00,-8.21,-25.57,-174.97,4.00,383.00,386.00,107.00
12.344,,394.00,340.00,88.00,-7.40,-25.99,-174.02,4.00,383.00,386.00,107.00
12.388,,397.00,338.00,89.00,-7.02,-26.04,-173.91,4.00,383.00,386.00,107.00
12.431,,397.00,336.00,89.00,-7.17,-24.88,-176.74,4.00,383.00,386.00,107.00
12.475,,399.00,335.00,90.00,-6.29,-22.80,-177.90,4.00,383.00,386.00,107.00
12.519,,404.00,336.00,91.00,0.44,12.81,-160.83,4.00,383.00,386.00,107.00
12.561,,410.00,339.00,93.00,-7.12,-26.69,-177.56,4.00,383.00,386.00,107.00
12.605,,416.00,348.00,93.00,-6.96,-25.01,-177.76,4.00,383.00,386.00,107.00
12.649,,418.00,354.00,94.00,-6.21,-23.79,-177.53,4.00,383.00,386.00,107.00
12.690,,419.00,361.00,95.00,-6.83,-23.60,-177.59,4.00,383.00,386.00,107.00
12.734,,418.00,366.00,97.00,-6.89,-22.71,179.33,4.00,383.00,386.00,107.00
12.776,,418.00,371.00,97.00,-7.47,-24.11,179.14,4.00,383.00,386.00,107.00
12.818,,419.00,383.00,98.00,-7.37,-22.89,178.87,4.00,383.00,386.00,107.00
12.861,,421.00,390.00,99.00,-7.67,-21.12,179.03,4.00,383.00,386.00,107.00
12.905,,421.00,398.00,100.00,-8.28,-23.19,-178.50,4.00,383.00,386.00,107.00
12.947,,420.00,403.00,101.00,-7.91,-19.93,177.61,4.00,383.00,386.00,107.00
12.990,,418.00,404.00,102.00,-8.65,-24.22,179.95,4.00,383.00,386.00,107.00
13.034,,416.00,404.00,103.00,-8.51,-23.95,178.35,4.00,383.00,386.00,107.00
13.083,,414.00,406.00,103.00,-8.60,-22.64,178.79,4.00,383.00,386.00,107.00
13.129,,415.00,408.00,104.00,-7.82,-22.53,177.29,4.00,383.00,386.00,107.00
13.175,,417.00,408.00,104.00,-8.16,-24.35,179.86,4.00,383.00,386.00,107.00
13.220,,418.00,406.00,104.00,-7.43,-22.48,177.18,4.00,383.00,386.00,107.00
13.267,,419.00,398.00,104.00,-7.67,-24.89,178.43,4.00,383.00,386.00,107.00
13.311,,418.00,394.00,104.00,-7.17,-22.17,176.08,4.00,383.00,386.00,107.00
