Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.032,,-72.78,69.59,1252.47,8.42,-10.17,-173.90,0.00,949.00,448.00,75.00
0.104,,-72.46,68.81,1244.86,6.88,7.31,167.22,0.00,949.00,448.00,75.00
0.165,,-72.46,68.81,1244.86,6.88,7.31,167.22,0.00,949.00,448.00,75.00
0.215,,-72.92,69.71,1257.38,7.97,-7.14,-171.33,0.00,949.00,448.00,75.00
0.261,,-72.78,69.59,1252.47,8.42,-10.17,-173.90,0.00,949.00,448.00,75.00
0.305,,-72.78,69.59,1252.47,8.42,-10.17,-173.90,0.00,949.00,448.00,75.00
0.350,,-72.92,69.71,1257.38,7.97,-7.14,-171.33,0.00,949.00,448.00,75.00
0.392,,-72.78,69.59,1252.47,8.42,-10.17,-173.90,0.00,949.00,448.00,75.00
0.435,,-72.78,69.59,1252.47,8.42,-10.17,-173.90,0.00,949.00,448.00,75.00
0.478,,-72.92,69.71,1257.38,7.97,-7.14,-171.33,0.00,949.00,448.00,75.00
0.522,,-72.78,69.59,1252.47,8.42,-10.17,-173.90,0.00,949.00,448.00,75.00
0.579,,-72.78,69.59,1252.47,8.42,-10.17,-173.90,0.00,949.00,448.00,75.00
0.629,,-73.04,69.85,1254.25,8.25,-13.06,-177.30,0.00,949.00,448.00,75.00
0.685,,-72.78,69.59,1252.47,8.42,-10.17,-173.90,0.00,949.00,448.00,75.00
0.787,,-72.78,69.59,1252.47,8.42,-10.17,-173.90,0.00,949.00,448.00,75.00
0.927,,-72.31,69.34,1244.75,8.16,-12.98,-174.32,0.00,949.00,448.00,75.00
1.013,,-72.92,69.73,1255.07,7.61,-10.97,-174.49,0.00,949.00,448.00,75.00
1.103,,-72.92,69.73,1255.07,7.61,-10.97,-174.49,0.00,949.00,448.00,75.00
1.165,,-72.92,69.73,1255.07,7.61,-10.97,-174.49,0.00,949.00,448.00,75.00
1.215,,-72.92,69.73,1255.07,7.61,-10.97,-174.49,0.00,949.00,448.00,75.00
1.313,,-72.07,69.31,1244.12,8.39,-15.32,-174.64,0.00,949.00,448.00,75.00
1.392,,-72.11,69.19,1245.13,6.93,6.66,166.68,0.00,949.00,448.00,75.00
1.438,,-72.55,69.93,1252.04,8.66,-13.36,-174.57,0.00,949.00,448.00,75.00
1.485,,-72.55,69.93,1252.04,8.66,-13.36,-174.57,0.00,949.00,448.00,75.00
1.531,,-72.11,69.19,1245.13,6.93,6.66,166.68,0.00,949.00,448.00,75.00
1.578,,-72.40,69.95,1252.34,8.45,-10.98,-174.53,0.00,949.00,448.00,75.00
1.626,,-72.30,70.58,1254.28,8.25,-13.01,-177.30,0.00,949.00,448.00,75.00
1.673,,-72.15,70.08,1244.89,7.96,-10.50,-174.23,0.00,949.00,448.00,75.00
1.723,,-75.00,71.06,1252.84,8.44,-10.18,-174.00,0.00,949.00,448.00,75.00
1.768,,-77.79,70.27,1251.45,7.76,7.05,169.53,0.00,949.00,448.00,75.00
1.814,,-78.82,70.10,1252.69,9.20,-13.33,-178.38,0.00,949.00,448.00,75.00
1.862,,-80.74,69.04,1239.82,9.89,-13.24,-174.74,0.00,949.00,448.00,75.00
1.909,,-79.78,65.37,1225.08,8.90,-13.22,-174.62,0.00,949.00,448.00,75.00
2.003,,-53.01,47.92,1104.67,5.11,-16.72,-153.99,0.00,949.00,448.00,75.00
2.050,,-48.79,45.44,1161.28,3.06,-13.10,-157.70,0.00,949.00,448.00,75.00
2.094,,-9.25,26.77,1119.86,-3.11,-13.05,-152.63,0.00,949.00,448.00,75.00
2.235,,54.02,-2.52,1092.46,-12.05,-5.69,-148.44,0.00,949.00,448.00,75.00
2.279,,72.71,-11.83,1140.44,-12.69,10.44,153.30,0.00,949.00,448.00,75.00
2.323,,86.19,-20.89,1132.84,-14.53,-0.66,-153.10,0.00,949.00,448.00,75.00
2.367,,94.18,-28.84,1160.40,-14.47,6.98,154.24,0.00,949.00,448.00,75.00
2.410,,112.50,-44.94,1285.83,-15.19,4.31,-177.42,0.00,949.00,448.00,75.00
