Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
1.815,,355.00,255.00,166.00,178.79,-6.86,172.39,0.00,592.00,631.00,76.00
1.869,,322.00,264.00,169.00,177.91,1.15,173.52,0.00,592.00,631.00,76.00
1.924,,309.00,276.00,170.00,-179.11,-1.37,174.76,0.00,592.00,631.00,76.00
1.981,,276.00,294.00,172.00,-178.13,-1.00,178.01,0.00,592.00,631.00,76.00
2.034,,258.00,297.00,172.00,-178.57,0.62,177.56,0.00,592.00,631.00,76.00
2.084,,240.00,303.00,173.00,-177.84,-0.15,175.02,0.00,592.00,631.00,76.00
2.134,,247.00,313.00,173.00,-176.88,1.70,175.26,0.00,592.00,631.00,76.00
2.181,,248.00,322.00,173.00,-176.56,3.29,175.83,0.00,592.00,631.00,76.00
2.236,,254.00,333.00,173.00,-176.36,5.81,175.54,0.00,592.00,631.00,76.00
2.283,,263.00,343.00,173.00,-175.21,2.74,175.39,0.00,592.00,631.00,76.00
2.330,,285.00,365.00,174.00,-175.33,2.40,177.13,0.00,592.00,631.00,76.00
2.381,,289.00,380.00,174.00,-175.48,-0.01,176.05,0.00,592.00,631.00,76.00
2.433,,289.00,387.00,174.00,-175.98,1.51,176.99,0.00,592.00,631.00,76.00
2.484,,289.00,395.00,173.00,-176.09,1.38,176.14,0.00,592.00,631.00,76.00
2.535,,306.00,402.00,173.00,-175.74,2.07,174.33,0.00,592.00,631.00,76.00
2.585,,326.00,410.00,173.00,-175.48,5.67,176.97,0.00,592.00,631.00,76.00
2.635,,342.00,416.00,173.00,-175.75,5.25,178.76,0.00,592.00,631.00,76.00
2.685,,358.00,430.00,173.00,-175.47,3.93,175.81,0.00,592.00,631.00,76.00
2.733,,366.00,436.00,173.00,-176.13,5.66,177.80,0.00,592.00,631.00,76.00
2.784,,372.00,437.00,174.00,-175.88,5.11,174.35,0.00,592.00,631.00,76.00
2.833,,383.00,443.00,174.00,-175.68,2.91,175.67,0.00,592.00,631.00,76.00
2.886,,385.00,445.00,174.00,-176.38,5.41,178.05,0.00,592.00,631.00,76.00
2.939,,392.00,451.00,174.00,-176.56,5.09,176.01,0.00,592.00,631.00,76.00
2.990,,399.00,456.00,175.00,-176.52,0.83,176.91,0.00,592.00,631.00,76.00
3.040,,400.00,461.00,175.00,-176.61,1.34,176.78,0.00,592.00,631.00,76.00
3.093,,399.00,472.00,175.00,-176.58,1.94,176.03,0.00,592.00,631.00,76.00
3.144,,403.00,484.00,176.00,-176.46,1.92,175.55,0.00,592.00,631.00,76.00
3.193,,419.00,470.00,179.00,177.46,23.21,148.97,0.00,592.00,631.00,76.00
3.244,,402.00,469.00,176.00,-176.80,1.44,176.10,0.00,592.00,631.00,76.00
3.295,,399.00,459.00,177.00,-177.03,3.66,176.55,0.00,592.00,631.00,76.00
3.347,,392.00,457.00,177.00,-177.25,1.50,177.12,0.00,592.00,631.00,76.00
3.396,,393.00,449.00,177.00,-177.48,1.24,176.56,0.00,592.00,631.00,76.00
3.447,,395.00,446.00,177.00,-177.20,1.88,176.58,0.00,592.00,631.00,76.00
3.498,,387.00,439.00,177.00,-177.19,1.02,176.29,0.00,592.00,631.00,76.00
3.547,,400.00,426.00,177.00,-177.45,1.59,175.56,0.00,592.00,631.00,76.00
3.602,,422.00,420.00,177.00,-177.14,2.76,175.41,0.00,592.00,631.00,76.00
