Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.036,,-52.03,78.41,1204.56,7.51,-3.54,-167.87,0.00,257.00,476.00,72.00
0.108,,-55.05,74.13,1196.72,6.73,3.25,159.99,0.00,257.00,476.00,72.00
0.177,,-59.60,67.35,1201.33,7.60,-9.54,-168.63,0.00,257.00,476.00,72.00
0.240,,-62.20,60.48,1191.79,7.13,4.41,161.93,0.00,257.00,476.00,72.00
0.305,,-67.01,54.38,1202.43,8.01,5.48,165.07,0.00,257.00,476.00,72.00
0.370,,-71.30,48.23,1195.85,9.15,-10.39,-168.47,0.00,257.00,476.00,72.00
0.432,,-74.58,43.99,1188.13,8.84,3.34,160.48,0.00,257.00,476.00,72.00
0.494,,-77.10,40.81,1198.26,9.42,-9.21,-167.34,0.00,257.00,476.00,72.00
0.574,,-77.63,38.78,1202.75,9.42,2.62,164.82,0.00,257.00,476.00,72.00
0.661,,-76.67,34.58,1194.43,10.01,-12.72,-168.85,0.00,257.00,476.00,72.00
0.742,,-73.35,25.12,1173.34,9.23,1.63,158.43,0.00,257.00,476.00,72.00
0.792,,-75.23,24.11,1193.36,9.90,-12.92,-168.47,0.00,257.00,476.00,72.00
0.841,,-78.37,19.82,1197.96,10.25,-11.09,-167.68,0.00,257.00,476.00,72.00
0.892,,-88.07,11.51,1188.30,11.32,-10.76,-162.88,0.00,257.00,476.00,72.00
0.941,,-104.29,-0.87,1177.83,13.32,-12.44,-159.71,0.00,257.00,476.00,72.00
0.992,,-111.90,-6.75,1173.93,14.10,-12.93,-159.80,0.00,257.00,476.00,72.00
1.041,,-118.89,-12.70,1179.61,14.95,-12.39,-160.84,0.00,257.00,476.00,72.00
1.091,,-135.22,-21.99,1252.49,17.52,-8.24,-178.65,0.00,257.00,476.00,72.00
1.142,,-133.15,-25.82,1174.76,16.57,-14.56,-159.67,0.00,257.00,476.00,72.00
1.192,,-147.36,-36.27,1174.66,18.43,-17.51,-159.99,0.00,257.00,476.00,72.00
1.250,,-159.98,-43.91,1178.03,19.87,-19.29,-159.13,0.00,257.00,476.00,72.00
1.310,,-166.18,-47.94,1172.32,20.42,2.81,157.99,0.00,257.00,476.00,72.00
1.362,,-173.24,-51.08,1180.19,21.43,3.17,160.07,0.00,257.00,476.00,72.00
1.427,,-185.37,-56.44,1169.57,22.71,4.35,159.79,0.00,257.00,476.00,72.00
1.476,,-192.63,-58.82,1175.18,24.14,-22.49,-161.33,0.00,257.00,476.00,72.00
1.529,,-199.33,-61.35,1172.59,25.55,-22.91,-161.97,0.00,257.00,476.00,72.00
1.584,,-211.72,-65.65,1182.26,26.50,2.86,160.99,0.00,257.00,476.00,72.00
1.641,,-220.03,-67.56,1177.41,28.43,-25.18,-163.93,0.00,257.00,476.00,72.00
1.692,,-229.47,-70.40,1182.45,28.47,3.34,161.58,0.00,257.00,476.00,72.00
1.740,,-231.47,-71.06,1181.33,29.45,-24.75,-165.61,0.00,257.00,476.00,72.00
1.789,,-235.21,-73.43,1176.29,30.85,-24.84,-166.08,0.00,257.00,476.00,72.00
1.841,,-241.20,-77.02,1188.17,29.96,2.19,162.96,0.00,257.00,476.00,72.00
1.891,,-244.97,-79.54,1180.13,31.47,-25.30,-164.34,0.00,257.00,476.00,72.00
