Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.029,,-21.77,62.52,1211.26,1.27,-6.93,-169.33,0.00,706.00,755.00,73.00
0.124,,-18.21,63.21,1210.99,1.27,-6.82,-169.29,0.00,706.00,755.00,73.00
0.180,,-12.73,63.05,1205.75,-0.11,3.47,162.15,0.00,706.00,755.00,73.00
0.228,,-11.64,64.02,1212.87,0.50,-9.01,-169.58,0.00,706.00,755.00,73.00
0.276,,-11.64,64.02,1212.87,0.50,-9.01,-169.58,0.00,706.00,755.00,73.00
0.326,,-12.28,63.91,1207.45,0.24,-10.37,-169.97,0.00,706.00,755.00,73.00
0.373,,-12.38,63.98,1215.93,0.11,-8.37,-172.33,0.00,706.00,755.00,73.00
0.421,,-12.71,62.69,1202.02,-0.64,5.52,163.09,0.00,706.00,755.00,73.00
0.471,,-13.34,62.85,1207.57,0.25,-10.87,-170.35,0.00,706.00,755.00,73.00
0.520,,-14.03,61.63,1208.99,0.14,6.41,161.47,0.00,706.00,755.00,73.00
0.581,,-13.78,61.02,1204.07,0.28,4.34,160.54,0.00,706.00,755.00,73.00
0.644,,-14.45,59.70,1198.85,-0.64,6.58,159.70,0.00,706.00,755.00,73.00
0.712,,-12.38,56.53,1195.60,0.35,-5.67,-166.37,0.00,706.00,755.00,73.00
0.762,,-9.86,54.29,1194.47,-1.54,8.16,162.22,0.00,706.00,755.00,73.00
0.814,,-5.43,52.18,1182.61,-2.71,8.73,158.78,0.00,706.00,755.00,73.00
0.867,,4.84,48.44,1146.78,-2.23,-11.51,-159.94,0.00,706.00,755.00,73.00
0.928,,11.40,48.62,1184.47,-4.07,-7.44,-163.23,0.00,706.00,755.00,73.00
0.978,,25.95,46.41,1180.96,-5.72,-6.68,-163.01,0.00,706.00,755.00,73.00
1.032,,36.81,45.57,1195.84,-7.49,-5.13,-166.03,0.00,706.00,755.00,73.00
1.087,,40.86,45.19,1185.44,-7.44,-5.45,-164.21,0.00,706.00,755.00,73.00
1.139,,46.01,45.10,1183.26,-8.22,-4.87,-164.14,0.00,706.00,755.00,73.00
1.195,,50.01,45.01,1195.49,-8.72,-5.83,-167.94,0.00,706.00,755.00,73.00
1.250,,54.35,44.70,1186.71,-9.51,-4.57,-163.93,0.00,706.00,755.00,73.00
1.300,,60.34,44.33,1190.88,-10.78,-4.32,-164.03,0.00,706.00,755.00,73.00
1.351,,72.24,44.42,1199.29,-11.31,-2.83,-167.61,0.00,706.00,755.00,73.00
1.399,,77.76,44.02,1186.18,-12.64,9.39,159.94,0.00,706.00,755.00,73.00
1.448,,80.27,44.93,1194.89,-12.90,-4.33,-167.72,0.00,706.00,755.00,73.00
1.497,,80.16,44.97,1180.56,-12.44,-0.82,-161.79,0.00,706.00,755.00,73.00
1.547,,83.22,46.82,1204.21,-12.80,8.72,163.51,0.00,706.00,755.00,73.00
1.596,,85.96,47.54,1208.19,-13.11,-2.60,-167.73,0.00,706.00,755.00,73.00
1.646,,89.78,47.99,1206.89,-13.52,-1.85,-169.80,0.00,706.00,755.00,73.00
