Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.031,,-66.70,69.78,1249.61,8.01,-16.05,-178.78,0.00,508.00,215.00,66.00
0.120,,-66.70,69.78,1249.61,8.01,-16.05,-178.78,0.00,508.00,215.00,66.00
0.176,,-66.70,69.78,1249.61,8.01,-16.05,-178.78,0.00,508.00,215.00,66.00
0.219,,-66.70,69.78,1249.61,8.01,-16.05,-178.78,0.00,508.00,215.00,66.00
0.261,,-66.70,69.78,1249.61,8.01,-16.05,-178.78,0.00,508.00,215.00,66.00
0.303,,-67.23,70.31,1255.61,7.31,-12.74,-176.34,0.00,508.00,215.00,66.00
0.349,,-67.23,70.31,1255.61,7.31,-12.74,-176.34,0.00,508.00,215.00,66.00
0.393,,-67.23,70.31,1255.61,7.31,-12.74,-176.34,0.00,508.00,215.00,66.00
0.436,,-67.23,70.31,1255.61,7.31,-12.74,-176.34,0.00,508.00,215.00,66.00
0.479,,-67.23,70.31,1255.61,7.31,-12.74,-176.34,0.00,508.00,215.00,66.00
0.523,,-67.23,70.31,1255.61,7.31,-12.74,-176.34,0.00,508.00,215.00,66.00
0.583,,-67.23,70.31,1255.61,7.31,-12.74,-176.34,0.00,508.00,215.00,66.00
0.637,,-67.23,70.31,1255.61,7.31,-12.74,-176.34,0.00,508.00,215.00,66.00
0.720,,-67.23,70.31,1255.61,7.31,-12.74,-176.34,0.00,508.00,215.00,66.00
0.824,,-67.39,70.09,1254.59,7.56,-10.01,-173.70,0.00,508.00,215.00,66.00
0.908,,-69.47,69.31,1253.25,6.90,7.47,169.42,0.00,508.00,215.00,66.00
0.979,,-70.74,68.59,1253.51,7.01,4.31,168.89,0.00,508.00,215.00,66.00
1.042,,-70.60,68.53,1246.70,7.72,-12.53,-176.87,0.00,508.00,215.00,66.00
1.089,,-71.48,68.11,1251.76,7.34,-8.35,-173.08,0.00,508.00,215.00,66.00
1.136,,-73.61,65.71,1244.62,7.94,-10.66,-174.17,0.00,508.00,215.00,66.00
1.180,,-77.61,61.83,1235.36,9.04,-9.14,-170.66,0.00,508.00,215.00,66.00
1.227,,-80.73,58.85,1233.89,8.69,-15.58,-174.44,0.00,508.00,215.00,66.00
1.278,,-82.18,56.01,1223.96,8.24,3.63,162.25,0.00,508.00,215.00,66.00
1.326,,-83.26,49.86,1219.78,8.68,-12.65,-169.55,0.00,508.00,215.00,66.00
1.372,,-80.64,41.98,1212.60,8.26,-14.78,-169.73,0.00,508.00,215.00,66.00
1.420,,-75.62,26.70,1191.46,7.10,-13.76,-165.00,0.00,508.00,215.00,66.00
1.467,,-73.98,13.46,1187.00,6.09,-15.37,-161.39,0.00,508.00,215.00,66.00
1.511,,-72.63,-9.65,1186.61,6.25,-14.94,-161.95,0.00,508.00,215.00,66.00
1.557,,-68.47,-26.24,1176.18,7.11,-9.68,-154.94,0.00,508.00,215.00,66.00
1.602,,-49.67,-65.33,1146.17,2.31,4.47,147.10,0.00,508.00,215.00,66.00
1.649,,-43.61,-73.27,1132.80,0.90,6.61,149.17,0.00,508.00,215.00,66.00
1.694,,-35.71,-82.20,1113.32,-1.43,-9.59,-137.88,0.00,508.00,215.00,66.00
1.738,,-27.47,-98.98,1125.40,-1.20,-9.33,-139.99,0.00,508.00,215.00,66.00
1.789,,-24.58,-108.38,1132.50,-0.12,6.79,150.52,0.00,508.00,215.00,66.00
1.845,,-21.93,-118.16,1125.85,-0.93,6.02,150.59,0.00,508.00,215.00,66.00
1.892,,-20.04,-123.94,1114.12,-0.30,4.44,147.73,0.00,508.00,215.00,66.00
1.938,,-16.88,-138.21,1123.10,-0.39,6.68,149.67,0.00,508.00,215.00,66.00
1.981,,-14.70,-141.13,1110.11,-0.86,5.79,148.45,0.00,508.00,215.00,66.00
2.038,,-11.45,-147.74,1123.92,-2.56,-6.96,-134.53,0.00,508.00,215.00,66.00
2.083,,-9.43,-149.01,1110.38,-2.08,5.16,148.28,0.00,508.00,215.00,66.00
2.127,,-8.22,-149.25,1103.49,-2.47,4.97,147.35,0.00,508.00,215.00,66.00
2.173,,-7.34,-149.81,1108.01,-3.66,-6.43,-132.65,0.00,508.00,215.00,66.00
2.218,,-6.13,-147.64,1108.85,-2.38,5.94,148.69,0.00,508.00,215.00,66.00
2.262,,-6.34,-146.47,1115.21,-2.32,6.64,148.97,0.00,508.00,215.00,66.00
2.314,,-6.67,-145.39,1114.64,-2.33,6.64,148.85,0.00,508.00,215.00,66.00
2.363,,-6.47,-140.38,1108.12,-1.93,6.64,148.82,0.00,508.00,215.00,66.00
2.406,,-6.27,-135.72,1101.30,-2.36,6.29,147.52,0.00,508.00,215.00,66.00
2.453,,-6.82,-132.46,1108.59,-2.76,6.46,148.36,0.00,508.00,215.00,66.00
2.500,,-6.62,-129.12,1104.13,-2.53,5.13,147.35,0.00,508.00,215.00,66.00
2.546,,-7.30,-125.10,1096.88,-3.75,-5.60,-133.61,0.00,508.00,215.00,66.00
2.591,,-8.37,-122.44,1096.01,-2.82,5.81,145.88,0.00,508.00,215.00,66.00
2.637,,-9.68,-119.80,1097.36,-2.50,5.38,146.42,0.00,508.00,215.00,66.00
2.686,,-10.21,-119.36,1113.63,-4.02,-8.08,-136.06,0.00,508.00,215.00,66.00
2.732,,-10.89,-117.40,1115.58,-4.33,-7.53,-136.97,0.00,508.00,215.00,66.00
2.776,,-11.42,-114.33,1102.10,-3.51,-7.60,-136.17,0.00,508.00,215.00,66.00
2.821,,-12.20,-113.25,1103.90,-1.68,6.30,147.62,0.00,508.00,215.00,66.00
2.872,,-12.62,-110.73,1098.49,-1.77,5.40,145.97,0.00,508.00,215.00,66.00
2.919,,-13.25,-108.42,1095.06,-2.39,6.71,147.94,0.00,508.00,215.00,66.00
2.967,,-13.25,-107.12,1095.17,-2.40,6.70,147.87,0.00,508.00,215.00,66.00
3.016,,-14.70,-103.91,1103.16,-3.43,-7.76,-136.69,0.00,508.00,215.00,66.00
3.062,,-15.43,-103.08,1113.29,-1.46,5.18,148.20,0.00,508.00,215.00,66.00
3.111,,-16.03,-102.72,1120.27,-1.40,5.94,148.66,0.00,508.00,215.00,66.00
3.158,,-16.14,-99.82,1104.70,-1.73,6.25,148.10,0.00,508.00,215.00,66.00
3.218,,-17.50,-97.96,1115.71,-3.14,-9.10,-138.45,0.00,508.00,215.00,66.00
3.265,,-18.97,-96.78,1117.16,-1.30,7.24,149.37,0.00,508.00,215.00,66.00
3.326,,-20.70,-94.97,1113.40,-1.04,5.69,148.40,0.00,508.00,215.00,66.00
3.387,,-22.91,-93.45,1113.47,-0.68,-8.07,-137.51,0.00,508.00,215.00,66.00
3.447,,-23.32,-92.94,1104.95,-1.00,5.99,147.71,0.00,508.00,215.00,66.00
3.498,,-23.29,-91.33,1103.35,-1.34,6.59,148.09,0.00,508.00,215.00,66.00
3.548,,-22.97,-92.18,1119.74,-1.01,6.32,148.65,0.00,508.00,215.00,66.00
3.600,,-22.30,-91.12,1119.07,-0.99,6.61,149.85,0.00,508.00,215.00,66.00
3.648,,-20.98,-91.11,1118.99,-0.99,6.68,149.84,0.00,508.00,215.00,66.00
3.695,,-19.78,-90.24,1108.11,-0.34,5.17,147.85,0.00,508.00,215.00,66.00
3.740,,-18.73,-90.63,1113.04,-1.04,6.01,149.40,0.00,508.00,215.00,66.00
3.789,,-17.35,-89.97,1119.31,-0.64,6.42,150.46,0.00,508.00,215.00,66.00
3.834,,-15.96,-89.37,1126.43,-1.02,6.75,151.63,0.00,508.00,215.00,66.00
3.880,,-15.38,-88.57,1120.56,-1.86,5.78,151.10,0.00,508.00,215.00,66.00
3.951,,-14.22,-89.69,1132.67,-1.40,7.08,152.77,0.00,508.00,215.00,66.00
3.999,,-12.50,-89.51,1115.45,-1.15,5.09,149.52,0.00,508.00,215.00,66.00
4.049,,-10.09,-92.65,1133.70,-3.39,-7.48,-142.16,0.00,508.00,215.00,66.00
4.094,,-5.18,-98.72,1137.69,-1.96,5.16,151.65,0.00,508.00,215.00,66.00
4.142,,-2.64,-99.85,1127.38,-2.67,5.60,150.88,0.00,508.00,215.00,66.00
4.188,,-0.54,-100.74,1127.98,-3.64,-5.22,-140.78,0.00,508.00,215.00,66.00
4.236,,0.69,-103.15,1138.02,-3.31,7.57,153.20,0.00,508.00,215.00,66.00
4.282,,4.04,-104.50,1128.51,-3.11,5.16,150.63,0.00,508.00,215.00,66.00
4.328,,6.91,-105.98,1133.61,-3.81,6.18,152.44,0.00,508.00,215.00,66.00
4.374,,8.90,-107.27,1131.24,-4.12,7.09,153.02,0.00,508.00,215.00,66.00
4.422,,9.59,-108.31,1133.26,-3.80,6.40,152.56,0.00,508.00,215.00,66.00
4.467,,10.81,-107.54,1126.80,-4.74,-3.73,-141.25,0.00,508.00,215.00,66.00
4.514,,11.00,-108.05,1123.41,-4.50,6.76,151.77,0.00,508.00,215.00,66.00
4.559,,10.90,-108.61,1131.02,-4.11,7.21,153.07,0.00,508.00,215.00,66.00
4.618,,10.56,-107.52,1130.21,-4.90,7.03,152.98,0.00,508.00,215.00,66.00
4.666,,10.24,-105.41,1118.64,-5.46,-3.70,-139.37,0.00,508.00,215.00,66.00
4.715,,9.59,-105.97,1133.45,-3.81,6.32,152.42,0.00,508.00,215.00,66.00
