Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.032,,-71.06,67.68,1254.39,7.93,-10.00,-176.71,0.00,141.00,452.00,78.00
0.115,,-71.06,67.68,1254.39,7.93,-10.00,-176.71,0.00,141.00,452.00,78.00
0.177,,-71.06,67.68,1254.39,7.93,-10.00,-176.71,0.00,141.00,452.00,78.00
0.221,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.265,,-71.06,67.68,1254.39,7.93,-10.00,-176.71,0.00,141.00,452.00,78.00
0.308,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.351,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.394,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.438,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.486,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.541,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.597,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.645,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.702,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.757,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.863,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.908,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
0.954,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
1.000,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
1.047,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
1.094,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
1.140,,-70.81,67.64,1253.73,8.22,-13.06,-177.14,0.00,141.00,452.00,78.00
1.187,,-71.18,67.93,1254.66,7.06,4.51,169.99,0.00,141.00,452.00,78.00
1.256,,-70.82,68.38,1253.83,8.22,-13.03,-177.17,0.00,141.00,452.00,78.00
1.324,,-71.25,68.28,1252.10,8.47,-15.58,-177.09,0.00,141.00,452.00,78.00
1.380,,-72.02,67.99,1245.89,7.15,12.27,170.93,0.00,141.00,452.00,78.00
1.429,,-83.53,63.63,1257.56,8.77,6.45,167.16,0.00,141.00,452.00,78.00
1.844,,-225.38,-15.56,1269.09,26.16,-16.92,-172.48,0.00,141.00,452.00,78.00
1.892,,-234.34,-21.61,1292.36,27.46,-15.03,-175.60,0.00,141.00,452.00,78.00
1.940,,-242.97,-38.98,1291.97,28.79,-21.96,-177.70,0.00,141.00,452.00,78.00
1.991,,-249.35,-55.11,1302.68,28.48,-25.76,179.72,0.00,141.00,452.00,78.00
2.038,,-248.90,-64.73,1286.92,29.60,-28.32,179.71,0.00,141.00,452.00,78.00
2.091,,-254.36,-78.65,1302.28,30.08,-24.59,179.29,0.00,141.00,452.00,78.00
2.141,,-257.11,-96.19,1309.54,29.51,-28.42,178.78,0.00,141.00,452.00,78.00
2.192,,-267.58,-105.59,1353.28,28.96,-3.89,174.62,0.00,141.00,452.00,78.00
2.239,,-262.83,-115.11,1311.65,29.29,-28.51,-176.51,0.00,141.00,452.00,78.00
2.284,,-265.47,-126.85,1300.89,28.06,7.51,172.74,0.00,141.00,452.00,78.00
2.330,,-268.62,-137.23,1290.39,29.28,-33.40,-174.16,0.00,141.00,452.00,78.00
2.377,,-270.32,-143.82,1275.90,28.82,10.00,173.61,0.00,141.00,452.00,78.00
2.423,,-278.80,-153.29,1277.91,29.63,-37.67,-171.26,0.00,141.00,452.00,78.00
2.469,,-287.01,-160.61,1261.59,32.09,-39.60,-174.05,0.00,141.00,452.00,78.00
2.516,,-296.54,-165.69,1269.77,32.45,6.64,167.99,0.00,141.00,452.00,78.00
2.562,,-298.74,-165.49,1259.85,33.14,-39.28,-170.62,0.00,141.00,452.00,78.00
2.609,,-305.25,-165.04,1245.61,34.10,7.35,168.40,0.00,141.00,452.00,78.00
2.659,,-306.96,-163.29,1240.52,35.22,8.33,169.89,0.00,141.00,452.00,78.00
2.705,,-306.41,-160.68,1231.70,34.95,8.37,168.46,0.00,141.00,452.00,78.00
2.751,,-309.48,-158.59,1232.35,34.92,8.28,168.35,0.00,141.00,452.00,78.00
2.797,,-310.93,-157.71,1233.94,34.51,6.38,164.99,0.00,141.00,452.00,78.00
2.845,,-311.73,-156.18,1233.53,35.42,6.14,166.17,0.00,141.00,452.00,78.00
2.899,,-310.03,-153.54,1225.44,37.73,-39.51,-172.77,0.00,141.00,452.00,78.00
2.950,,-311.56,-153.30,1229.36,37.37,-38.31,-172.35,0.00,141.00,452.00,78.00
2.999,,-310.28,-152.04,1220.73,35.35,7.57,165.27,0.00,141.00,452.00,78.00
3.047,,-309.24,-150.47,1215.30,38.67,-39.34,-173.42,0.00,141.00,452.00,78.00
3.097,,-310.89,-151.63,1218.84,35.68,7.05,166.39,0.00,141.00,452.00,78.00
3.149,,-338.62,-164.47,1323.88,39.71,-25.52,-178.90,0.00,141.00,452.00,78.00
3.204,,-309.42,-151.13,1210.25,36.03,7.43,165.29,0.00,141.00,452.00,78.00
3.254,,-312.64,-153.95,1225.52,37.05,-37.96,-169.22,0.00,141.00,452.00,78.00
3.301,,-308.72,-153.29,1213.07,34.93,6.65,163.80,0.00,141.00,452.00,78.00
3.353,,-305.33,-152.31,1202.59,35.60,6.52,163.71,0.00,141.00,452.00,78.00
3.403,,-311.25,-155.69,1227.85,36.59,-36.71,-168.32,0.00,141.00,452.00,78.00
3.451,,-308.82,-154.85,1219.79,37.75,-38.78,-171.14,0.00,141.00,452.00,78.00
3.503,,-310.80,-155.64,1227.52,36.61,-36.83,-168.43,0.00,141.00,452.00,78.00
3.555,,-309.48,-154.18,1220.33,35.37,7.57,165.37,0.00,141.00,452.00,78.00
3.603,,-309.82,-154.61,1223.87,35.17,6.17,164.78,0.00,141.00,452.00,78.00
3.653,,-309.71,-154.18,1226.22,36.99,-36.24,-169.86,0.00,141.00,452.00,78.00
3.700,,-308.11,-152.66,1218.59,34.76,7.55,165.30,0.00,141.00,452.00,78.00
3.750,,-305.80,-150.35,1208.78,37.93,-38.39,-171.39,0.00,141.00,452.00,78.00
3.797,,-310.72,-150.95,1223.96,34.61,8.45,166.86,0.00,141.00,452.00,78.00
3.846,,-309.26,-148.58,1214.85,35.45,6.88,163.53,0.00,141.00,452.00,78.00
3.893,,-308.81,-147.42,1213.00,36.20,8.05,167.99,0.00,141.00,452.00,78.00
3.941,,-311.89,-148.36,1223.70,35.51,8.11,167.95,0.00,141.00,452.00,78.00
3.988,,-312.42,-147.82,1226.60,37.91,-39.32,-173.12,0.00,141.00,452.00,78.00
4.035,,-308.93,-145.38,1209.41,35.38,7.43,165.02,0.00,141.00,452.00,78.00
4.080,,-308.93,-145.38,1209.41,35.38,7.43,165.02,0.00,141.00,452.00,78.00
4.128,,-311.33,-145.41,1218.75,37.67,-36.29,-169.22,0.00,141.00,452.00,78.00
4.176,,-313.50,-146.36,1225.23,36.06,5.88,165.84,0.00,141.00,452.00,78.00
4.229,,-313.45,-146.24,1224.21,35.49,8.07,167.84,0.00,141.00,452.00,78.00
4.283,,-313.45,-146.24,1224.21,35.49,8.07,167.84,0.00,141.00,452.00,78.00
4.330,,-315.53,-147.05,1232.28,37.58,-34.69,-169.93,0.00,141.00,452.00,78.00
4.376,,-313.17,-145.69,1220.89,37.33,-35.19,-168.58,0.00,141.00,452.00,78.00
4.425,,-315.88,-146.80,1230.07,37.98,-35.92,-170.67,0.00,141.00,452.00,78.00
4.473,,-315.34,-146.48,1227.31,38.37,-37.11,-171.32,0.00,141.00,452.00,78.00
4.520,,-314.00,-146.68,1219.94,35.63,6.98,166.14,0.00,141.00,452.00,78.00
4.569,,-314.00,-146.68,1219.94,35.63,6.98,166.14,0.00,141.00,452.00,78.00
4.618,,-313.51,-146.63,1218.03,36.00,6.53,167.55,0.00,141.00,452.00,78.00
4.664,,-312.56,-146.10,1213.61,36.18,7.91,167.89,0.00,141.00,452.00,78.00
4.713,,-314.24,-147.08,1221.57,38.04,-38.58,-171.72,0.00,141.00,452.00,78.00
4.760,,-314.24,-147.08,1221.57,38.04,-38.58,-171.72,0.00,141.00,452.00,78.00
4.808,,-315.64,-147.15,1222.09,35.29,7.41,165.00,0.00,141.00,452.00,78.00
4.856,,-314.08,-146.25,1214.66,36.74,5.68,165.88,0.00,141.00,452.00,78.00
4.903,,-315.40,-146.36,1219.75,39.59,-37.58,-175.17,0.00,141.00,452.00,78.00
4.951,,-315.40,-146.36,1219.75,39.59,-37.58,-175.17,0.00,141.00,452.00,78.00
4.997,,-314.72,-145.95,1215.08,35.79,6.01,164.52,0.00,141.00,452.00,78.00
5.045,,-315.71,-145.92,1216.12,35.41,6.53,163.20,0.00,141.00,452.00,78.00
5.093,,-317.65,-146.08,1222.13,36.21,6.92,166.11,0.00,141.00,452.00,78.00
5.140,,-318.41,-146.17,1224.23,38.83,-35.32,-169.34,0.00,141.00,452.00,78.00
5.165,,-314.05,-143.65,1206.17,39.05,-37.55,-170.76,1.00,405.00,322.00,71.00
5.211,,-317.47,-144.26,1217.26,39.33,-37.04,-172.05,1.00,405.00,322.00,71.00
5.258,,-319.14,-144.89,1221.03,35.81,5.27,162.57,1.00,405.00,322.00,71.00
5.305,,-317.87,-143.81,1213.36,36.50,7.25,164.70,1.00,405.00,322.00,71.00
5.351,,-317.85,-143.16,1213.92,39.81,-38.33,-172.88,1.00,405.00,322.00,71.00
5.397,,-321.95,-144.75,1227.56,36.59,5.63,165.49,1.00,405.00,322.00,71.00
5.449,,-322.70,-144.77,1227.65,36.59,5.60,165.48,1.00,405.00,322.00,71.00
5.509,,-320.29,-142.79,1218.56,36.91,6.12,164.29,1.00,405.00,322.00,71.00
5.559,,-317.28,-141.65,1211.87,40.19,-37.85,-174.36,1.00,405.00,322.00,71.00
5.605,,-315.94,-143.24,1210.24,36.48,5.26,162.57,1.00,405.00,322.00,71.00
5.653,,-315.97,-144.21,1217.07,39.29,-37.01,-171.97,1.00,405.00,322.00,71.00
5.700,,-312.36,-146.86,1218.41,37.69,-36.51,-169.35,1.00,405.00,322.00,71.00
5.747,,-302.01,-151.68,1209.68,34.13,3.40,159.12,1.00,405.00,322.00,71.00
5.795,,-293.13,-154.12,1205.94,35.12,-35.30,-163.90,1.00,405.00,322.00,71.00
5.841,,-280.82,-156.07,1191.57,32.94,-34.34,-159.30,1.00,405.00,322.00,71.00
5.889,,-274.16,-162.03,1205.00,29.86,-34.91,-157.99,1.00,405.00,322.00,71.00
5.935,,-256.87,-166.45,1196.82,27.01,-34.49,-153.61,1.00,405.00,322.00,71.00
5.983,,-244.87,-170.54,1195.78,26.48,7.51,159.04,1.00,405.00,322.00,71.00
6.033,,-230.00,-174.92,1203.14,21.38,-35.07,-152.54,1.00,405.00,322.00,71.00
6.079,,-215.21,-175.59,1189.72,21.68,9.05,157.89,1.00,405.00,322.00,71.00
6.127,,-202.77,-177.55,1194.41,20.04,9.52,160.45,1.00,405.00,322.00,71.00
6.173,,-199.06,-178.76,1204.24,19.58,8.88,159.94,1.00,405.00,322.00,71.00
6.219,,-192.10,-178.93,1223.77,19.11,9.87,164.93,1.00,405.00,322.00,71.00
6.266,,-183.91,-177.29,1234.93,13.71,-31.66,-154.28,1.00,405.00,322.00,71.00
6.315,,-180.71,-179.13,1258.60,14.10,-28.30,-156.18,1.00,405.00,322.00,71.00
6.367,,-175.69,-176.99,1249.45,18.14,10.75,169.76,1.00,405.00,322.00,71.00
6.412,,-174.72,-178.42,1259.78,18.28,10.76,171.16,1.00,405.00,322.00,71.00
6.454,,-166.27,-180.14,1273.99,17.47,8.43,170.54,1.00,405.00,322.00,71.00
6.496,,-156.11,-187.77,1294.34,16.33,8.42,173.73,1.00,405.00,322.00,71.00
6.539,,-151.77,-190.08,1294.88,11.85,-25.85,-158.62,1.00,405.00,322.00,71.00
6.582,,-148.56,-193.14,1296.73,15.85,10.45,174.13,1.00,405.00,322.00,71.00
6.625,,-145.70,-196.71,1300.24,10.90,-23.93,-157.79,1.00,405.00,322.00,71.00
6.668,,-145.10,-202.93,1306.99,15.15,6.01,171.96,1.00,405.00,322.00,71.00
6.709,,-156.95,-221.49,1402.45,15.63,-6.58,-174.13,1.00,405.00,322.00,71.00
6.751,,-149.89,-211.79,1317.82,15.59,7.26,174.29,1.00,405.00,322.00,71.00
6.792,,-152.33,-215.91,1323.56,11.80,-26.09,-162.79,1.00,405.00,322.00,71.00
6.834,,-153.98,-219.42,1323.98,16.20,7.31,174.60,1.00,405.00,322.00,71.00
6.874,,-155.39,-222.84,1328.85,15.56,10.56,176.60,1.00,405.00,322.00,71.00
6.916,,-153.80,-222.96,1315.49,10.38,-27.81,-160.14,1.00,405.00,322.00,71.00
6.959,,-153.51,-223.50,1309.44,9.36,-26.42,-154.90,1.00,405.00,322.00,71.00
7.000,,-153.50,-222.76,1302.37,16.01,13.43,176.72,1.00,405.00,322.00,71.00
7.041,,-155.22,-224.80,1312.05,16.35,10.37,178.47,1.00,405.00,322.00,71.00
7.082,,-156.20,-224.64,1312.11,16.25,12.01,176.78,1.00,405.00,322.00,71.00
7.123,,-155.04,-222.41,1302.83,10.08,-29.45,-158.41,1.00,405.00,322.00,71.00
7.164,,-157.95,-224.10,1317.07,17.35,10.24,176.83,1.00,405.00,322.00,71.00
7.205,,-157.32,-222.11,1310.41,11.45,-26.72,-157.18,1.00,405.00,322.00,71.00
7.247,,-158.11,-221.35,1310.57,11.47,-26.75,-157.23,1.00,405.00,322.00,71.00
7.288,,-158.85,-220.43,1307.31,11.24,-29.78,-160.43,1.00,405.00,322.00,71.00
7.331,,-159.67,-219.71,1303.91,17.41,13.27,176.72,1.00,405.00,322.00,71.00
7.371,,-160.63,-220.26,1307.13,17.07,11.75,176.70,1.00,405.00,322.00,71.00
7.412,,-160.73,-220.35,1306.43,17.17,10.23,175.02,1.00,405.00,322.00,71.00
7.453,,-160.63,-220.26,1307.13,17.07,11.75,176.70,1.00,405.00,322.00,71.00
7.495,,-160.02,-220.45,1307.38,11.26,-29.92,-160.63,1.00,405.00,322.00,71.00
7.536,,-160.65,-222.73,1313.92,10.32,-28.53,-157.15,1.00,405.00,322.00,71.00
7.579,,-160.35,-223.24,1314.59,10.35,-28.27,-157.01,1.00,405.00,322.00,71.00
7.623,,-160.69,-224.12,1317.08,17.30,10.05,176.62,1.00,405.00,322.00,71.00
7.664,,-159.05,-222.56,1306.73,17.11,11.80,176.80,1.00,405.00,322.00,71.00
