Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.034,,-34.36,-28.86,1213.08,1.48,-11.56,-164.88,0.00,538.00,449.00,76.00
0.111,,-33.67,-22.20,1201.03,1.54,-10.12,-162.91,0.00,538.00,449.00,76.00
0.162,,-33.70,-19.70,1203.41,1.85,8.57,165.14,0.00,538.00,449.00,76.00
0.212,,-33.91,-17.09,1205.72,2.18,5.36,164.01,0.00,538.00,449.00,76.00
0.264,,-33.86,-12.77,1258.82,3.11,-0.96,-178.19,0.00,538.00,449.00,76.00
0.312,,-30.75,-7.87,1200.71,2.10,3.83,162.48,0.00,538.00,449.00,76.00
0.361,,-29.87,-5.76,1200.00,1.33,7.33,162.06,0.00,538.00,449.00,76.00
0.410,,-27.80,1.58,1207.32,1.30,-8.04,-162.99,0.00,538.00,449.00,76.00
0.458,,-26.33,6.61,1207.68,1.27,8.01,165.32,0.00,538.00,449.00,76.00
0.506,,-25.67,13.60,1208.02,1.37,-7.83,-163.39,0.00,538.00,449.00,76.00
0.556,,-26.07,19.99,1205.54,1.21,5.94,163.82,0.00,538.00,449.00,76.00
0.609,,-26.51,21.66,1202.34,2.01,3.87,160.66,0.00,538.00,449.00,76.00
0.658,,-27.49,25.62,1212.18,1.58,-12.11,-171.28,0.00,538.00,449.00,76.00
0.707,,-27.93,24.83,1202.90,2.04,3.50,160.48,0.00,538.00,449.00,76.00
0.758,,-28.48,23.59,1209.49,1.18,7.67,164.36,0.00,538.00,449.00,76.00
0.805,,-28.54,19.02,1210.58,1.12,11.73,165.08,0.00,538.00,449.00,76.00
0.856,,-26.99,14.08,1204.30,1.01,-9.29,-164.11,0.00,538.00,449.00,76.00
0.904,,-26.28,7.74,1203.72,0.96,-9.34,-163.87,0.00,538.00,449.00,76.00
0.960,,-26.16,2.53,1209.57,1.68,3.85,161.59,0.00,538.00,449.00,76.00
1.020,,-25.66,-3.36,1206.78,1.26,-8.02,-162.79,0.00,538.00,449.00,76.00
1.075,,-25.14,-13.53,1202.41,0.51,3.19,160.41,0.00,538.00,449.00,76.00
1.127,,-24.68,-22.34,1209.39,0.76,-6.38,-161.23,0.00,538.00,449.00,76.00
1.177,,-24.61,-28.13,1209.11,0.64,7.19,164.93,0.00,538.00,449.00,76.00
1.234,,-24.58,-30.63,1213.81,0.63,-8.41,-161.85,0.00,538.00,449.00,76.00
1.284,,-24.26,-35.56,1206.13,1.04,-7.55,-159.23,0.00,538.00,449.00,76.00
1.332,,-24.64,-47.76,1210.37,0.72,6.42,163.77,0.00,538.00,449.00,76.00
