Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.038,,-58.54,58.72,1122.98,2.75,18.55,155.57,0.00,245.00,282.00,84.00
0.123,,-58.54,58.72,1122.98,2.75,18.55,155.57,0.00,245.00,282.00,84.00
0.176,,-58.54,58.72,1122.98,2.75,18.55,155.57,0.00,245.00,282.00,84.00
0.225,,-58.54,58.72,1122.98,2.75,18.55,155.57,0.00,245.00,282.00,84.00
0.275,,-58.54,58.72,1122.98,2.75,18.55,155.57,0.00,245.00,282.00,84.00
0.327,,-58.54,58.72,1122.98,2.75,18.55,155.57,0.00,245.00,282.00,84.00
0.385,,-67.22,67.37,1255.21,7.28,-12.84,-176.24,0.00,245.00,282.00,84.00
0.438,,-67.74,66.79,1254.23,7.57,-10.91,-174.25,0.00,245.00,282.00,84.00
0.486,,-69.33,66.17,1253.39,8.20,-13.06,-177.04,0.00,245.00,282.00,84.00
0.534,,-71.02,65.53,1254.61,6.55,7.18,167.12,0.00,245.00,282.00,84.00
0.582,,-74.18,64.30,1252.11,7.40,7.10,167.24,0.00,245.00,282.00,84.00
0.633,,-76.39,64.40,1255.05,9.32,-16.28,-178.77,0.00,245.00,282.00,84.00
0.687,,-79.81,63.70,1259.24,9.54,-13.08,-177.10,0.00,245.00,282.00,84.00
0.739,,-82.67,63.26,1257.86,9.54,-13.91,-177.09,0.00,245.00,282.00,84.00
0.789,,-85.06,62.92,1254.40,9.52,-8.44,-173.03,0.00,245.00,282.00,84.00
0.842,,-87.11,63.02,1256.04,9.15,6.42,169.78,0.00,245.00,282.00,84.00
0.893,,-87.62,63.15,1252.69,10.24,-16.72,-179.23,0.00,245.00,282.00,84.00
0.942,,-89.81,64.02,1270.37,11.13,-14.53,178.81,0.00,245.00,282.00,84.00
0.991,,-90.18,64.02,1270.32,11.05,-14.39,179.60,0.00,245.00,282.00,84.00
1.041,,-90.21,63.37,1284.59,9.52,3.81,174.85,0.00,245.00,282.00,84.00
1.094,,-89.03,62.16,1275.81,9.45,3.36,170.14,0.00,245.00,282.00,84.00
1.147,,-91.56,60.30,1281.53,10.62,-14.17,-179.87,0.00,245.00,282.00,84.00
1.255,,-111.08,47.70,1287.61,12.24,6.98,174.94,0.00,245.00,282.00,84.00
1.306,,-114.33,42.20,1295.96,13.73,-13.32,177.51,0.00,245.00,282.00,84.00
1.355,,-114.67,37.62,1299.58,13.21,-13.25,-178.16,0.00,245.00,282.00,84.00
1.403,,-113.49,33.45,1292.36,12.61,-12.70,-177.54,0.00,245.00,282.00,84.00
1.452,,-110.55,24.46,1275.93,12.70,-16.71,-179.73,0.00,245.00,282.00,84.00
1.500,,-111.90,13.41,1280.25,11.49,6.71,173.43,0.00,245.00,282.00,84.00
1.548,,-111.53,1.01,1266.55,12.32,-16.71,-170.97,0.00,245.00,282.00,84.00
1.597,,-110.98,-5.28,1258.01,12.22,-16.91,-173.88,0.00,245.00,282.00,84.00
1.645,,-111.50,-17.81,1246.47,11.39,-15.73,-167.91,0.00,245.00,282.00,84.00
1.693,,-111.33,-33.30,1231.52,10.66,-15.41,-163.06,0.00,245.00,282.00,84.00
1.743,,-113.50,-40.55,1237.04,11.06,-15.81,-162.69,0.00,245.00,282.00,84.00
1.791,,-122.49,-59.72,1222.93,13.54,5.10,163.99,0.00,245.00,282.00,84.00
1.840,,-137.67,-78.73,1218.70,12.79,-21.18,-158.54,0.00,245.00,282.00,84.00
1.889,,-141.80,-85.58,1179.72,15.77,8.40,154.82,0.00,245.00,282.00,84.00
1.938,,-173.65,-115.70,1216.66,16.11,-26.46,-153.83,0.00,245.00,282.00,84.00
1.987,,-188.50,-131.65,1211.73,16.88,-29.82,-154.71,0.00,245.00,282.00,84.00
2.033,,-191.04,-135.60,1204.08,20.30,5.91,155.91,0.00,245.00,282.00,84.00
2.081,,-196.87,-142.68,1200.97,20.21,7.66,158.84,0.00,245.00,282.00,84.00
2.127,,-208.95,-158.39,1207.03,20.45,7.39,156.93,0.00,245.00,282.00,84.00
2.175,,-213.29,-172.75,1176.35,20.80,8.14,155.39,0.00,245.00,282.00,84.00
2.224,,-218.54,-190.96,1167.48,21.04,8.62,154.65,0.00,245.00,282.00,84.00
2.271,,-220.28,-202.80,1162.99,21.53,8.43,151.97,0.00,245.00,282.00,84.00
2.321,,-217.72,-210.97,1141.87,16.59,-35.49,-137.49,0.00,245.00,282.00,84.00
2.373,,-217.69,-213.16,1140.57,16.48,-34.66,-135.78,0.00,245.00,282.00,84.00
2.428,,-215.23,-218.86,1129.51,21.54,7.84,149.34,0.00,245.00,282.00,84.00
2.494,,-213.98,-224.73,1129.60,21.58,7.74,148.49,0.00,245.00,282.00,84.00
