Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.032,,-65.18,66.52,1255.56,6.11,6.86,168.87,0.00,951.00,276.00,85.00
0.107,,-65.18,66.52,1255.56,6.11,6.86,168.87,0.00,951.00,276.00,85.00
0.149,,-65.18,66.52,1255.56,6.11,6.86,168.87,0.00,951.00,276.00,85.00
0.194,,-65.18,66.52,1255.56,6.11,6.86,168.87,0.00,951.00,276.00,85.00
0.236,,-65.66,66.92,1256.50,6.69,-10.03,-173.50,0.00,951.00,276.00,85.00
0.279,,-65.34,66.68,1255.44,5.78,4.76,166.25,0.00,951.00,276.00,85.00
0.321,,-65.66,66.78,1253.55,5.99,10.17,169.45,0.00,951.00,276.00,85.00
0.364,,-65.34,66.68,1255.44,5.78,4.76,166.25,0.00,951.00,276.00,85.00
0.405,,-65.34,66.68,1255.44,5.78,4.76,166.25,0.00,951.00,276.00,85.00
0.447,,-65.34,66.68,1255.44,5.78,4.76,166.25,0.00,951.00,276.00,85.00
0.488,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
0.536,,-65.34,66.68,1255.44,5.78,4.76,166.25,0.00,951.00,276.00,85.00
0.583,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
0.634,,-66.03,67.66,1264.01,7.79,-12.55,-176.58,0.00,951.00,276.00,85.00
0.691,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
0.753,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
0.830,,-65.92,67.36,1261.16,6.94,-7.84,-172.51,0.00,951.00,276.00,85.00
0.874,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
0.917,,-66.03,67.66,1264.01,7.79,-12.55,-176.58,0.00,951.00,276.00,85.00
0.960,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
1.007,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
1.053,,-66.03,67.66,1264.01,7.79,-12.55,-176.58,0.00,951.00,276.00,85.00
1.100,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
1.145,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
1.213,,-66.03,67.66,1264.01,7.79,-12.55,-176.58,0.00,951.00,276.00,85.00
1.288,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
1.373,,-65.89,67.52,1264.44,7.17,-10.49,-173.81,0.00,951.00,276.00,85.00
1.431,,-65.59,67.14,1260.78,6.41,1.91,165.28,0.00,951.00,276.00,85.00
1.477,,-66.38,67.43,1256.33,7.07,-9.90,-176.50,0.00,951.00,276.00,85.00
1.520,,-66.93,66.56,1253.61,7.51,-15.39,-176.28,0.00,951.00,276.00,85.00
1.564,,-66.72,65.99,1246.26,7.01,-15.04,-176.03,0.00,951.00,276.00,85.00
1.617,,-66.64,65.69,1254.10,7.53,-10.11,-173.56,0.00,951.00,276.00,85.00
1.673,,-66.42,63.51,1243.46,8.08,-12.97,-173.97,0.00,951.00,276.00,85.00
1.717,,-62.45,58.88,1229.76,6.25,-12.83,-173.64,0.00,951.00,276.00,85.00
1.759,,-56.22,52.56,1216.34,4.77,6.45,162.84,0.00,951.00,276.00,85.00
1.896,,-0.87,18.00,1134.60,-4.46,-13.88,-154.46,0.00,951.00,276.00,85.00
1.943,,31.50,-1.54,1135.78,-9.03,10.01,150.48,0.00,951.00,276.00,85.00
2.027,,64.25,-23.23,1106.18,-14.37,-6.10,-148.59,0.00,951.00,276.00,85.00
2.073,,87.29,-42.19,1132.97,-15.68,10.00,150.44,0.00,951.00,276.00,85.00
2.117,,115.88,-62.62,1297.33,-16.55,5.17,-176.45,0.00,951.00,276.00,85.00
2.159,,127.66,-84.74,1130.06,-20.12,12.78,151.38,0.00,951.00,276.00,85.00
2.242,,157.80,-119.92,1171.79,-23.65,8.34,-150.39,0.00,951.00,276.00,85.00
2.283,,177.06,-149.49,1162.84,-26.37,16.07,-145.43,0.00,951.00,276.00,85.00
2.326,,185.00,-164.78,1154.99,-27.52,6.87,152.78,0.00,951.00,276.00,85.00
2.367,,191.39,-180.19,1139.37,-26.90,6.14,150.29,0.00,951.00,276.00,85.00
2.411,,200.70,-197.79,1149.70,-27.61,19.18,-145.54,0.00,951.00,276.00,85.00
2.457,,203.88,-209.29,1151.72,-28.03,19.81,-145.29,0.00,951.00,276.00,85.00
2.497,,205.24,-225.43,1148.50,-28.54,4.31,152.36,0.00,951.00,276.00,85.00
2.538,,204.39,-232.47,1137.82,-28.42,3.81,152.31,0.00,951.00,276.00,85.00
2.581,,204.66,-237.55,1136.85,-28.46,3.58,151.29,0.00,951.00,276.00,85.00
2.624,,203.15,-247.71,1127.07,-29.17,3.78,151.75,0.00,951.00,276.00,85.00
2.667,,203.21,-252.60,1123.87,-28.39,3.06,150.30,0.00,951.00,276.00,85.00
2.709,,203.33,-256.22,1118.22,-28.53,2.00,150.73,0.00,951.00,276.00,85.00
2.751,,207.23,-258.39,1119.77,-29.33,2.74,151.16,0.00,951.00,276.00,85.00
2.793,,208.90,-256.90,1112.22,-29.74,2.09,150.59,0.00,951.00,276.00,85.00
2.837,,223.24,-260.37,1137.06,-31.03,3.83,152.05,0.00,951.00,276.00,85.00
2.883,,227.45,-255.21,1123.68,-31.53,2.03,151.57,0.00,951.00,276.00,85.00
2.928,,236.97,-259.13,1150.05,-32.88,3.89,154.75,0.00,951.00,276.00,85.00
2.972,,236.06,-254.54,1135.70,-32.46,3.88,153.38,0.00,951.00,276.00,85.00
3.016,,241.88,-252.96,1150.68,-32.86,3.97,154.38,0.00,951.00,276.00,85.00
3.059,,244.18,-246.22,1154.90,-33.39,4.06,155.47,0.00,951.00,276.00,85.00
3.102,,248.54,-243.52,1171.10,-33.80,4.43,158.23,0.00,951.00,276.00,85.00
3.145,,251.50,-243.72,1184.40,-33.37,3.67,158.96,0.00,951.00,276.00,85.00
3.191,,251.76,-240.54,1186.89,-34.21,4.83,161.29,0.00,951.00,276.00,85.00
3.236,,251.28,-234.03,1184.46,-33.64,4.42,159.29,0.00,951.00,276.00,85.00
