Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.029,,5.33,13.73,1145.05,-4.73,7.00,152.94,0.00,100.00,521.00,89.00
0.116,,3.76,17.06,1132.99,-5.11,8.25,152.18,0.00,100.00,521.00,89.00
0.173,,3.10,18.58,1134.80,-4.73,7.86,153.19,0.00,100.00,521.00,89.00
0.221,,2.92,19.76,1127.21,-5.46,7.57,150.70,0.00,100.00,521.00,89.00
0.266,,3.42,21.15,1130.70,-6.27,8.28,150.86,0.00,100.00,521.00,89.00
0.311,,4.22,21.51,1124.04,-5.88,8.55,151.03,0.00,100.00,521.00,89.00
0.356,,4.92,20.63,1129.93,-5.07,6.78,150.15,0.00,100.00,521.00,89.00
0.402,,5.12,19.27,1137.33,-4.73,6.97,150.09,0.00,100.00,521.00,89.00
0.446,,5.37,17.18,1120.69,-5.03,7.32,149.43,0.00,100.00,521.00,89.00
0.492,,5.69,15.34,1118.06,-6.15,7.47,148.56,0.00,100.00,521.00,89.00
0.542,,6.25,13.36,1129.36,-5.04,6.93,150.56,0.00,100.00,521.00,89.00
0.603,,6.59,13.71,1135.43,-5.29,-6.84,-153.43,0.00,100.00,521.00,89.00
0.657,,6.93,13.39,1136.21,-4.52,-7.02,-153.45,0.00,100.00,521.00,89.00
0.718,,9.15,13.14,1138.20,-4.32,6.79,151.39,0.00,100.00,521.00,89.00
0.764,,9.72,13.59,1146.95,-3.59,7.06,154.04,0.00,100.00,521.00,89.00
0.812,,12.31,15.10,1140.22,-3.78,-5.42,-154.01,0.00,100.00,521.00,89.00
0.858,,17.46,17.10,1145.82,-5.54,6.35,154.77,0.00,100.00,521.00,89.00
0.911,,20.80,18.90,1143.99,-5.94,6.94,153.47,0.00,100.00,521.00,89.00
0.971,,22.18,20.44,1145.69,-5.57,6.59,154.51,0.00,100.00,521.00,89.00
1.022,,21.91,23.98,1169.68,-5.43,-4.62,-159.79,0.00,100.00,521.00,89.00
1.078,,5.83,24.15,1186.39,-1.84,-7.14,-160.22,0.00,100.00,521.00,89.00
1.127,,-9.81,20.02,1199.33,0.94,-6.26,-160.81,0.00,100.00,521.00,89.00
1.173,,-22.16,14.82,1218.63,3.03,-5.71,-160.11,0.00,100.00,521.00,89.00
1.230,,-35.09,8.65,1268.59,3.40,5.42,168.92,0.00,100.00,521.00,89.00
1.558,,-170.38,-63.63,1328.54,20.03,-13.02,-164.62,0.00,100.00,521.00,89.00
1.603,,-178.80,-67.18,1305.24,21.63,-12.84,-158.19,0.00,100.00,521.00,89.00
1.694,,-224.69,-85.24,1412.01,26.37,-20.74,173.11,0.00,100.00,521.00,89.00
1.739,,-251.45,-94.82,1414.23,29.52,3.01,-172.23,0.00,100.00,521.00,89.00
1.829,,-268.95,-98.45,1409.18,31.72,2.59,-172.01,0.00,100.00,521.00,89.00
1.875,,-273.62,-99.26,1408.60,32.49,-2.17,-169.10,0.00,100.00,521.00,89.00
1.969,,-313.69,-99.43,1403.06,40.44,-29.08,163.62,0.00,100.00,521.00,89.00
2.019,,-332.14,-97.86,1394.59,40.48,-1.01,-171.68,0.00,100.00,521.00,89.00
2.068,,-347.19,-98.91,1397.48,41.44,1.75,-172.48,0.00,100.00,521.00,89.00
2.116,,-351.09,-98.05,1383.70,47.89,-28.61,158.85,0.00,100.00,521.00,89.00
2.164,,-362.63,-96.59,1381.09,45.14,-1.23,-169.98,0.00,100.00,521.00,89.00
2.212,,-367.22,-94.51,1385.42,46.67,-0.63,-174.38,0.00,100.00,521.00,89.00
2.259,,-372.19,-94.84,1399.49,47.89,-2.10,-172.85,0.00,100.00,521.00,89.00
2.308,,-367.05,-92.34,1380.91,48.59,-0.23,-169.33,0.00,100.00,521.00,89.00
2.357,,-374.69,-93.89,1413.66,49.32,-0.16,-169.40,0.00,100.00,521.00,89.00
2.403,,-371.19,-95.05,1406.66,48.88,-1.88,-166.62,0.00,100.00,521.00,89.00
2.450,,-372.97,-98.00,1419.65,49.52,-1.32,-164.46,0.00,100.00,521.00,89.00
2.497,,-376.04,-101.80,1439.78,53.06,-22.83,148.38,0.00,100.00,521.00,89.00
2.545,,-371.73,-103.63,1429.68,52.04,-21.75,146.20,0.00,100.00,521.00,89.00
2.591,,-373.82,-107.30,1440.37,49.86,-0.67,-165.39,0.00,100.00,521.00,89.00
2.638,,-372.92,-114.96,1439.75,49.89,-0.79,-165.25,0.00,100.00,521.00,89.00
2.685,,-378.34,-123.18,1457.32,53.70,-24.91,148.00,0.00,100.00,521.00,89.00
2.731,,-380.88,-129.26,1456.69,53.73,-25.25,148.07,0.00,100.00,521.00,89.00
2.777,,-387.07,-142.67,1459.96,50.57,0.64,-167.44,0.00,100.00,521.00,89.00
2.823,,-391.38,-150.23,1456.00,52.01,0.28,-167.52,0.00,100.00,521.00,89.00
2.869,,-393.43,-154.57,1442.39,50.32,2.46,-169.71,0.00,100.00,521.00,89.00
2.922,,-393.24,-159.86,1423.22,51.20,3.10,-168.66,0.00,100.00,521.00,89.00
2.969,,-390.24,-162.41,1404.36,51.84,2.85,-164.73,0.00,100.00,521.00,89.00
3.028,,-393.12,-166.95,1404.67,51.19,2.89,-168.65,0.00,100.00,521.00,89.00
3.090,,-399.62,-175.61,1416.00,53.58,3.46,-167.63,0.00,100.00,521.00,89.00
3.141,,-398.95,-183.00,1415.40,51.53,4.05,-171.38,0.00,100.00,521.00,89.00
3.189,,-397.10,-184.40,1418.51,52.27,3.53,-167.31,0.00,100.00,521.00,89.00
3.238,,-390.17,-180.87,1401.33,52.01,5.55,-167.07,0.00,100.00,521.00,89.00
3.288,,-390.69,-176.69,1421.26,51.57,3.81,-165.22,0.00,100.00,521.00,89.00
3.341,,-383.68,-169.97,1406.81,50.36,4.94,-166.12,0.00,100.00,521.00,89.00
3.391,,-380.09,-162.36,1407.27,50.54,6.09,-167.12,0.00,100.00,521.00,89.00
3.441,,-383.53,-158.92,1424.12,57.27,-32.20,147.62,0.00,100.00,521.00,89.00
3.491,,-386.47,-151.69,1419.92,52.29,2.36,-163.73,0.00,100.00,521.00,89.00
3.540,,-392.85,-139.23,1423.97,51.36,1.18,-168.99,0.00,100.00,521.00,89.00
3.590,,-394.41,-130.88,1422.91,57.17,-28.07,147.51,0.00,100.00,521.00,89.00
3.640,,-389.26,-119.23,1393.17,51.29,2.40,-168.62,0.00,100.00,521.00,89.00
3.691,,-392.10,-101.71,1379.36,50.16,0.07,-170.95,0.00,100.00,521.00,89.00
3.740,,-394.55,-95.43,1373.89,51.95,-1.15,-169.94,0.00,100.00,521.00,89.00
3.788,,-404.13,-92.53,1393.35,56.59,-24.03,153.30,0.00,100.00,521.00,89.00
3.837,,-416.54,-83.39,1393.48,54.49,-7.46,-174.58,0.00,100.00,521.00,89.00
3.929,,-419.57,-73.37,1365.14,56.18,-8.40,-173.28,0.00,100.00,521.00,89.00
4.021,,-417.10,-68.01,1320.79,58.65,-15.69,-176.79,0.00,100.00,521.00,89.00
4.068,,-417.20,-67.91,1309.90,57.90,-15.61,-176.77,0.00,100.00,521.00,89.00
4.297,,-432.11,-91.92,1304.18,60.88,-18.11,156.68,0.00,100.00,521.00,89.00
4.343,,-427.27,-99.55,1289.62,58.08,-6.12,178.16,0.00,100.00,521.00,89.00
4.389,,-425.97,-104.72,1287.70,61.78,-24.58,160.22,0.00,100.00,521.00,89.00
4.437,,-425.86,-110.96,1290.55,57.59,-8.27,176.76,0.00,100.00,521.00,89.00
4.485,,-418.98,-117.65,1273.81,61.16,-25.86,160.64,0.00,100.00,521.00,89.00
4.531,,-412.83,-122.33,1259.85,60.20,-29.04,165.93,0.00,100.00,521.00,89.00
4.576,,-411.51,-126.12,1256.08,58.43,-27.01,166.98,0.00,100.00,521.00,89.00
4.623,,-413.14,-131.43,1265.93,57.42,-25.68,170.66,0.00,100.00,521.00,89.00
4.670,,-401.65,-135.05,1242.46,57.80,-30.74,169.29,0.00,100.00,521.00,89.00
4.716,,-397.95,-139.13,1238.93,51.18,2.28,166.88,0.00,100.00,521.00,89.00
4.763,,-398.05,-144.55,1249.84,56.80,-30.19,172.63,0.00,100.00,521.00,89.00
4.810,,-379.71,-148.44,1209.71,49.08,4.62,161.82,0.00,100.00,521.00,89.00
4.856,,-373.22,-152.86,1206.68,47.72,1.87,160.88,0.00,100.00,521.00,89.00
4.902,,-369.51,-151.89,1196.03,53.01,-34.68,-179.04,0.00,100.00,521.00,89.00
4.949,,-366.80,-154.18,1196.21,46.79,2.54,160.09,0.00,100.00,521.00,89.00
4.996,,-363.93,-155.99,1196.71,45.83,3.59,159.35,0.00,100.00,521.00,89.00
5.044,,-357.53,-154.54,1183.20,45.44,4.37,160.12,0.00,100.00,521.00,89.00
5.090,,-349.20,-154.52,1170.06,44.34,6.77,158.95,0.00,100.00,521.00,89.00
5.149,,-348.36,-154.85,1174.59,49.90,-37.30,-173.61,0.00,100.00,521.00,89.00
5.202,,-342.81,-153.96,1163.90,43.49,4.70,158.02,0.00,100.00,521.00,89.00
5.249,,-343.60,-154.23,1173.39,50.30,-38.04,-172.58,0.00,100.00,521.00,89.00
5.297,,-343.59,-152.10,1175.80,44.18,3.32,157.94,0.00,100.00,521.00,89.00
5.345,,-340.14,-147.56,1165.55,48.63,-35.94,-172.30,0.00,100.00,521.00,89.00
5.392,,-340.06,-145.15,1167.17,43.85,1.39,158.28,0.00,100.00,521.00,89.00
5.438,,-339.08,-143.38,1165.67,43.59,3.44,157.94,0.00,100.00,521.00,89.00
