Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
3.597,,-20.76,-183.45,1119.21,-0.54,6.61,148.95,0.00,579.00,375.00,97.00
3.653,,-20.48,-182.45,1113.10,-0.65,5.93,148.58,0.00,579.00,375.00,97.00
3.701,,-19.88,-180.22,1107.65,-0.75,5.30,148.20,0.00,579.00,375.00,97.00
3.747,,-20.50,-180.60,1114.16,-0.71,5.57,146.24,0.00,579.00,375.00,97.00
3.792,,-21.44,-180.11,1119.57,-0.56,6.56,148.78,0.00,579.00,375.00,97.00
3.835,,-21.83,-175.89,1105.74,-1.39,6.09,147.79,0.00,579.00,375.00,97.00
3.879,,-21.82,-176.49,1113.75,-0.68,5.84,148.27,0.00,579.00,375.00,97.00
3.923,,-21.86,-172.97,1098.83,-1.03,5.96,146.73,0.00,579.00,375.00,97.00
3.966,,-22.45,-173.50,1111.90,-0.52,6.92,148.03,0.00,579.00,375.00,97.00
4.010,,-21.92,-170.55,1093.93,-1.15,5.15,145.28,0.00,579.00,375.00,97.00
4.053,,-22.22,-172.23,1109.13,0.33,4.95,148.49,0.00,579.00,375.00,97.00
4.098,,-22.46,-172.18,1112.03,-0.52,6.91,147.96,0.00,579.00,375.00,97.00
4.144,,-21.86,-171.27,1107.23,-1.09,5.71,148.22,0.00,579.00,375.00,97.00
4.185,,-21.13,-169.55,1099.71,-2.45,-7.99,-128.96,0.00,579.00,375.00,97.00
4.228,,-21.09,-170.74,1106.26,-2.84,-7.96,-129.84,0.00,579.00,375.00,97.00
4.272,,-20.86,-171.99,1106.44,-0.64,6.10,146.51,0.00,579.00,375.00,97.00
4.317,,-20.92,-171.47,1100.94,-0.73,5.49,146.25,0.00,579.00,375.00,97.00
4.361,,-21.19,-172.34,1106.58,-0.61,6.34,147.72,0.00,579.00,375.00,97.00
4.385,,-20.89,-171.42,1099.58,-1.03,6.04,146.71,1.00,114.00,346.00,82.00
4.427,,-20.85,-172.57,1105.89,-0.61,6.32,147.66,1.00,114.00,346.00,82.00
4.473,,-20.85,-172.57,1105.89,-0.61,6.32,147.66,1.00,114.00,346.00,82.00
4.514,,-20.56,-172.96,1108.38,-0.78,5.23,147.83,1.00,114.00,346.00,82.00
4.559,,-20.22,-172.85,1107.70,-0.78,5.24,147.75,1.00,114.00,346.00,82.00
4.603,,-19.54,-172.56,1105.81,-0.60,6.39,147.66,1.00,114.00,346.00,82.00
4.647,,-19.54,-172.56,1105.81,-0.60,6.39,147.66,1.00,114.00,346.00,82.00
4.692,,-19.16,-173.40,1112.34,-0.98,6.53,148.58,1.00,114.00,346.00,82.00
4.736,,-19.16,-173.40,1112.34,-0.98,6.53,148.58,1.00,114.00,346.00,82.00
4.783,,-19.38,-172.33,1112.17,-3.68,-8.18,-130.09,1.00,114.00,346.00,82.00
4.837,,-21.01,-172.83,1119.78,-2.94,-8.43,-131.84,1.00,114.00,346.00,82.00
4.886,,-24.01,-172.81,1119.65,-2.22,-8.92,-131.90,1.00,114.00,346.00,82.00
4.930,,-31.81,-173.67,1130.77,-1.70,-8.38,-132.11,1.00,114.00,346.00,82.00
4.974,,-41.65,-171.42,1124.97,-2.09,-11.18,-131.71,1.00,114.00,346.00,82.00
5.017,,-52.21,-174.10,1145.78,3.13,6.89,150.87,1.00,114.00,346.00,82.00
5.060,,-64.88,-175.01,1167.77,1.90,-15.80,-137.81,1.00,114.00,346.00,82.00
5.103,,-77.21,-171.82,1157.95,2.61,-16.95,-136.20,1.00,114.00,346.00,82.00
5.146,,-92.15,-173.07,1175.52,5.14,-18.49,-138.68,1.00,114.00,346.00,82.00
5.234,,-119.41,-167.57,1159.70,7.62,-24.51,-140.65,1.00,114.00,346.00,82.00
5.288,,-139.79,-166.10,1161.89,10.85,-25.28,-142.53,1.00,114.00,346.00,82.00
5.337,,-160.86,-168.34,1181.32,12.92,-28.61,-146.43,1.00,114.00,346.00,82.00
5.385,,-173.16,-170.71,1199.80,14.20,-29.49,-149.22,1.00,114.00,346.00,82.00
5.433,,-194.64,-172.44,1198.38,21.97,8.44,159.28,1.00,114.00,346.00,82.00
5.485,,-206.00,-173.05,1201.01,19.50,-33.11,-152.18,1.00,114.00,346.00,82.00
5.535,,-222.57,-176.78,1215.43,21.11,-35.61,-156.05,1.00,114.00,346.00,82.00
5.585,,-234.94,-180.53,1228.85,23.07,-35.25,-156.52,1.00,114.00,346.00,82.00
5.633,,-247.32,-182.65,1229.40,24.65,-37.85,-159.38,1.00,114.00,346.00,82.00
5.682,,-261.12,-188.41,1253.30,28.69,8.69,165.69,1.00,114.00,346.00,82.00
5.730,,-269.20,-190.28,1256.01,29.17,-38.43,-163.93,1.00,114.00,346.00,82.00
5.779,,-282.79,-196.17,1269.63,30.29,-38.94,-165.95,1.00,114.00,346.00,82.00
5.827,,-288.66,-197.34,1262.81,32.10,-39.18,-167.03,1.00,114.00,346.00,82.00
5.877,,-302.31,-204.01,1271.28,34.42,11.39,171.47,1.00,114.00,346.00,82.00
5.924,,-307.96,-206.37,1270.95,35.16,10.11,170.06,1.00,114.00,346.00,82.00
5.973,,-309.42,-206.19,1260.75,37.58,-45.96,-174.93,1.00,114.00,346.00,82.00
6.021,,-318.88,-211.91,1277.80,37.13,8.31,171.12,1.00,114.00,346.00,82.00
6.073,,-325.41,-215.61,1283.02,37.38,8.36,169.69,1.00,114.00,346.00,82.00
6.122,,-327.35,-216.33,1277.66,37.63,9.54,170.00,1.00,114.00,346.00,82.00
6.173,,-323.21,-213.16,1257.27,40.07,-45.45,-176.62,1.00,114.00,346.00,82.00
6.221,,-326.94,-215.50,1265.59,38.33,9.32,170.05,1.00,114.00,346.00,82.00
6.270,,-328.94,-217.13,1265.87,38.32,9.13,169.98,1.00,114.00,346.00,82.00
6.321,,-329.60,-217.86,1264.06,39.30,-43.76,-173.50,1.00,114.00,346.00,82.00
6.369,,-329.35,-218.18,1255.77,39.80,-44.00,-172.61,1.00,114.00,346.00,82.00
6.420,,-330.25,-218.49,1253.27,39.04,8.92,170.19,1.00,114.00,346.00,82.00
6.469,,-325.05,-216.38,1225.69,39.69,13.13,166.30,1.00,114.00,346.00,82.00
6.516,,-324.98,-217.24,1217.67,38.97,11.78,166.30,1.00,114.00,346.00,82.00
6.563,,-331.65,-221.60,1240.01,38.06,6.92,163.31,1.00,114.00,346.00,82.00
6.613,,-331.77,-223.01,1229.75,39.81,8.10,166.41,1.00,114.00,346.00,82.00
6.662,,-329.25,-220.65,1215.63,42.63,-47.11,-169.16,1.00,114.00,346.00,82.00
6.712,,-329.04,-221.32,1208.72,39.42,10.44,162.60,1.00,114.00,346.00,82.00
6.764,,-330.47,-222.24,1210.63,39.53,9.04,163.28,1.00,114.00,346.00,82.00
6.814,,-328.50,-219.65,1200.71,41.48,-45.43,-166.87,1.00,114.00,346.00,82.00
6.864,,-331.41,-221.50,1209.45,40.58,10.50,162.46,1.00,114.00,346.00,82.00
6.917,,-330.41,-220.71,1205.10,39.64,11.35,162.97,1.00,114.00,346.00,82.00
6.978,,-332.01,-221.53,1211.65,40.10,9.00,163.14,1.00,114.00,346.00,82.00
7.027,,-333.04,-221.61,1214.11,40.81,7.64,163.81,1.00,114.00,346.00,82.00
7.075,,-333.52,-220.21,1217.88,42.24,-42.44,-168.41,1.00,114.00,346.00,82.00
7.123,,-328.05,-216.79,1198.71,39.68,10.80,161.50,1.00,114.00,346.00,82.00
7.148,,-327.40,-215.95,1194.99,39.34,11.70,162.01,2.00,252.00,666.00,97.00
7.198,,-332.70,-218.75,1215.83,40.41,8.05,162.39,2.00,252.00,666.00,97.00
7.246,,-328.59,-215.99,1201.45,39.78,9.35,162.03,2.00,252.00,666.00,97.00
7.296,,-328.59,-215.99,1201.45,39.78,9.35,162.03,2.00,252.00,666.00,97.00
7.347,,-330.89,-217.84,1211.85,40.08,9.20,163.09,2.00,252.00,666.00,97.00
7.393,,-323.76,-213.13,1189.75,38.36,9.64,161.30,2.00,252.00,666.00,97.00
7.442,,-324.49,-214.08,1195.11,37.92,7.77,160.43,2.00,252.00,666.00,97.00
7.489,,-328.97,-216.71,1218.44,39.62,7.33,162.16,2.00,252.00,666.00,97.00
7.539,,-323.42,-212.29,1201.16,41.53,-45.00,-166.88,2.00,252.00,666.00,97.00
7.587,,-319.20,-210.31,1205.13,37.83,-43.27,-162.91,2.00,252.00,666.00,97.00
7.637,,-314.23,-207.32,1215.07,36.07,10.66,163.53,2.00,252.00,666.00,97.00
7.687,,-303.42,-200.94,1202.04,35.11,12.41,165.24,2.00,252.00,666.00,97.00
7.737,,-284.31,-188.77,1194.39,32.21,-40.92,-159.53,2.00,252.00,666.00,97.00
7.785,,-263.48,-174.72,1210.76,29.83,7.86,160.18,2.00,252.00,666.00,97.00
7.926,,-219.93,-139.88,1189.93,25.52,8.19,158.98,2.00,252.00,666.00,97.00
8.019,,-213.65,-129.08,1234.96,22.23,-30.83,-162.34,2.00,252.00,666.00,97.00
8.070,,-203.50,-112.12,1237.79,21.94,-29.16,-165.68,2.00,252.00,666.00,97.00
8.119,,-202.26,-102.27,1242.24,21.75,4.12,164.81,2.00,252.00,666.00,97.00
8.169,,-200.64,-90.97,1235.88,22.70,-23.73,-165.11,2.00,252.00,666.00,97.00
8.220,,-200.72,-72.46,1216.54,22.45,-26.47,-167.28,2.00,252.00,666.00,97.00
8.275,,-203.95,-58.99,1205.43,23.39,-25.80,-164.67,2.00,252.00,666.00,97.00
8.328,,-210.68,-50.72,1214.85,24.94,-23.63,-166.16,2.00,252.00,666.00,97.00
8.383,,-218.97,-39.17,1220.69,26.12,-22.60,-168.39,2.00,252.00,666.00,97.00
8.435,,-225.47,-24.45,1198.57,28.77,-22.65,-170.05,2.00,252.00,666.00,97.00
8.488,,-233.04,-16.30,1208.38,26.85,4.45,164.60,2.00,252.00,666.00,97.00
8.540,,-233.46,-4.59,1192.37,28.11,-0.93,158.14,2.00,252.00,666.00,97.00
8.590,,-235.77,4.97,1194.86,29.97,-21.30,-171.29,2.00,252.00,666.00,97.00
8.639,,-235.88,15.87,1186.03,30.71,-18.68,-169.83,2.00,252.00,666.00,97.00
8.691,,-237.56,23.49,1186.06,30.76,-18.28,-169.77,2.00,252.00,666.00,97.00
8.742,,-236.25,31.35,1169.59,32.27,-17.96,-170.32,2.00,252.00,666.00,97.00
8.794,,-236.26,37.71,1161.40,33.19,-16.28,-171.84,2.00,252.00,666.00,97.00
8.844,,-235.31,42.33,1157.74,32.86,-15.20,-170.60,2.00,252.00,666.00,97.00
8.895,,-218.90,44.34,1084.12,33.52,-17.55,-158.71,2.00,252.00,666.00,97.00
8.945,,-230.46,48.47,1142.86,30.62,-1.86,152.10,2.00,252.00,666.00,97.00
8.997,,-231.66,50.24,1152.61,32.54,-13.98,-169.10,2.00,252.00,666.00,97.00
9.062,,-224.01,48.96,1114.66,32.41,-18.01,-165.90,2.00,252.00,666.00,97.00
9.121,,-229.01,47.27,1129.35,32.98,-15.09,-165.43,2.00,252.00,666.00,97.00
9.172,,-232.16,43.82,1143.06,33.30,-14.77,-167.17,2.00,252.00,666.00,97.00
9.220,,-223.43,38.62,1102.38,32.57,-18.91,-162.44,2.00,252.00,666.00,97.00
9.267,,-228.74,32.72,1129.60,31.04,-1.68,148.56,2.00,252.00,666.00,97.00
9.313,,-231.09,27.66,1142.91,32.30,-17.36,-165.13,2.00,252.00,666.00,97.00
9.362,,-229.31,22.09,1134.30,30.87,-0.84,151.09,2.00,252.00,666.00,97.00
9.410,,-231.67,16.00,1146.13,32.51,-18.75,-165.97,2.00,252.00,666.00,97.00
9.458,,-244.82,10.91,1209.77,33.54,-14.09,-179.87,2.00,252.00,666.00,97.00
9.505,,-228.46,4.23,1131.27,32.06,-19.55,-162.11,2.00,252.00,666.00,97.00
9.549,,-227.79,0.26,1131.09,32.02,-19.65,-161.98,2.00,252.00,666.00,97.00
9.596,,-226.09,-3.79,1127.00,29.90,-0.89,149.42,2.00,252.00,666.00,97.00
9.640,,-224.45,-7.29,1121.51,31.84,-20.59,-161.07,2.00,252.00,666.00,97.00
9.686,,-223.02,-10.32,1117.11,29.66,-0.14,149.20,2.00,252.00,666.00,97.00
9.732,,-226.99,-11.25,1138.21,31.44,-18.89,-162.24,2.00,252.00,666.00,97.00
9.780,,-223.08,-13.38,1123.42,31.07,-19.47,-158.86,2.00,252.00,666.00,97.00
9.826,,-223.52,-15.10,1128.13,31.28,-19.86,-161.32,2.00,252.00,666.00,97.00
9.875,,-219.94,-15.52,1112.52,30.11,-21.09,-157.36,2.00,252.00,666.00,97.00
9.968,,-219.11,-17.42,1110.29,28.64,0.10,146.84,2.00,252.00,666.00,97.00
10.014,,-218.97,-17.56,1109.62,29.04,-0.72,147.47,2.00,252.00,666.00,97.00
10.063,,-242.70,-19.18,1228.13,32.45,-11.81,176.94,2.00,252.00,666.00,97.00
10.109,,-242.71,-18.46,1228.19,32.40,-10.54,177.15,2.00,252.00,666.00,97.00
10.156,,-217.70,-16.34,1103.23,29.27,0.35,146.91,2.00,252.00,666.00,97.00
10.203,,-220.99,-13.96,1117.89,31.20,-20.99,-159.12,2.00,252.00,666.00,97.00
10.250,,-242.73,-15.57,1228.44,32.43,-10.82,177.23,2.00,252.00,666.00,97.00
10.297,,-219.75,-12.23,1110.07,31.92,-20.97,-159.42,2.00,252.00,666.00,97.00
10.346,,-219.64,-9.76,1107.86,31.02,-19.07,-156.68,2.00,252.00,666.00,97.00
10.393,,-242.42,-10.14,1223.65,32.72,-9.66,175.40,2.00,252.00,666.00,97.00
10.440,,-220.34,-7.36,1114.09,31.01,-20.06,-158.38,2.00,252.00,666.00,97.00
10.485,,-217.24,-6.93,1100.05,30.67,-20.48,-155.57,2.00,252.00,666.00,97.00
10.533,,-220.39,-5.93,1121.15,31.81,-20.45,-160.98,2.00,252.00,666.00,97.00
10.578,,-216.01,-4.02,1101.34,31.49,-19.69,-156.41,2.00,252.00,666.00,97.00
10.624,,-213.95,-3.18,1091.69,31.64,-19.55,-156.57,2.00,252.00,666.00,97.00
11.648,,-217.58,1.32,1105.22,30.51,0.63,144.76,2.00,252.00,666.00,97.00
11.763,,-216.22,2.08,1090.34,31.34,-1.93,142.06,3.00,438.00,628.00,81.00
11.856,,-213.42,3.31,1077.91,30.93,-1.65,140.97,3.00,438.00,628.00,81.00
11.903,,-215.00,5.45,1089.90,32.97,-16.98,-154.29,3.00,438.00,628.00,81.00
12.597,,-175.29,15.58,1115.77,25.05,-15.17,-155.54,3.00,438.00,628.00,81.00
12.644,,-169.68,12.92,1120.96,23.13,-16.17,-155.17,3.00,438.00,628.00,81.00
12.691,,-162.02,8.80,1127.42,20.88,1.37,149.98,3.00,438.00,628.00,81.00
12.739,,-152.07,4.23,1124.55,18.43,2.78,150.55,3.00,438.00,628.00,81.00
12.785,,-147.08,2.11,1134.38,17.78,-16.95,-155.44,3.00,438.00,628.00,81.00
12.833,,-142.02,-0.68,1139.06,17.31,-15.92,-155.95,3.00,438.00,628.00,81.00
12.880,,-130.79,-7.64,1141.65,14.74,-16.21,-155.77,3.00,438.00,628.00,81.00
12.926,,-129.45,-10.62,1156.45,15.27,-15.51,-156.49,3.00,438.00,628.00,81.00
12.972,,-128.83,-12.59,1164.65,14.97,-15.75,-159.89,3.00,438.00,628.00,81.00
13.018,,-128.22,-16.33,1165.13,14.92,-15.59,-157.83,3.00,438.00,628.00,81.00
13.066,,-127.18,-18.45,1158.72,15.28,-16.78,-158.60,3.00,438.00,628.00,81.00
13.114,,-126.60,-19.20,1153.41,13.11,-16.98,-155.58,3.00,438.00,628.00,81.00
13.160,,-129.22,-18.88,1171.93,13.97,4.32,158.86,3.00,438.00,628.00,81.00
13.207,,-129.69,-16.00,1175.61,14.75,-17.57,-162.36,3.00,438.00,628.00,81.00
13.256,,-129.69,-15.31,1175.67,14.76,-17.55,-162.39,3.00,438.00,628.00,81.00
13.310,,-131.11,-13.38,1186.95,14.88,-16.87,-163.93,3.00,438.00,628.00,81.00
13.359,,-129.24,-12.47,1169.97,15.46,-15.97,-160.00,3.00,438.00,628.00,81.00
13.405,,-129.50,-8.25,1175.14,14.72,2.48,158.60,3.00,438.00,628.00,81.00
13.450,,-128.34,-2.90,1176.53,14.90,-17.21,-162.81,3.00,438.00,628.00,81.00
13.499,,-127.58,-0.83,1180.17,14.31,1.74,159.36,3.00,438.00,628.00,81.00
13.549,,-127.15,0.91,1184.27,14.39,2.87,160.04,3.00,438.00,628.00,81.00
13.595,,-125.00,3.68,1181.18,14.15,-16.85,-162.79,3.00,438.00,628.00,81.00
13.641,,-122.25,4.70,1176.47,14.04,-15.99,-164.31,3.00,438.00,628.00,81.00
13.692,,-122.06,5.97,1189.63,14.48,-13.55,-164.78,3.00,438.00,628.00,81.00
13.738,,-118.57,5.99,1185.45,13.13,4.66,160.55,3.00,438.00,628.00,81.00
13.785,,-118.81,6.07,1196.64,13.25,4.00,162.09,3.00,438.00,628.00,81.00
13.832,,-117.01,5.83,1188.14,14.06,-14.42,-163.17,3.00,438.00,628.00,81.00
13.879,,-116.23,4.77,1181.94,13.18,-15.18,-161.85,3.00,438.00,628.00,81.00
13.925,,-117.89,3.73,1193.81,13.53,-18.14,-166.56,3.00,438.00,628.00,81.00
13.973,,-118.75,3.10,1199.60,13.67,2.83,161.63,3.00,438.00,628.00,81.00
14.019,,-118.38,2.20,1191.97,12.43,6.11,161.54,3.00,438.00,628.00,81.00
14.066,,-118.79,1.87,1196.30,13.27,4.00,162.34,3.00,438.00,628.00,81.00
14.111,,-118.69,1.82,1196.19,13.72,-15.30,-165.36,3.00,438.00,628.00,81.00
14.156,,-118.69,1.82,1196.19,13.72,-15.30,-165.36,3.00,438.00,628.00,81.00
14.203,,-118.69,1.82,1196.19,13.72,-15.30,-165.36,3.00,438.00,628.00,81.00
14.247,,-119.83,2.17,1198.90,13.90,-16.57,-166.04,3.00,438.00,628.00,81.00
14.295,,-119.83,2.17,1198.90,13.90,-16.57,-166.04,3.00,438.00,628.00,81.00
14.341,,-119.83,2.87,1198.96,13.91,-16.55,-166.06,3.00,438.00,628.00,81.00
14.386,,-119.51,2.56,1196.43,13.27,3.96,162.30,3.00,438.00,628.00,81.00
14.432,,-118.11,3.20,1185.16,13.66,-15.94,-163.84,3.00,438.00,628.00,81.00
14.478,,-118.42,3.04,1188.09,14.04,-14.53,-163.11,3.00,438.00,628.00,81.00
14.523,,-118.60,3.03,1193.81,13.52,-18.18,-166.56,3.00,438.00,628.00,81.00
14.570,,-118.60,3.03,1193.81,13.52,-18.18,-166.56,3.00,438.00,628.00,81.00
14.617,,-118.18,2.86,1185.81,13.69,-15.72,-163.89,3.00,438.00,628.00,81.00
14.663,,-118.18,2.86,1185.81,13.69,-15.72,-163.89,3.00,438.00,628.00,81.00
14.708,,-119.75,2.52,1198.12,13.87,-16.83,-165.98,3.00,438.00,628.00,81.00
14.734,,-119.75,2.52,1198.12,13.87,-16.83,-165.98,4.00,540.00,654.00,92.00
14.782,,-119.83,2.17,1198.90,13.90,-16.57,-166.04,4.00,540.00,654.00,92.00
14.831,,-118.86,2.34,1190.86,14.16,-15.90,-163.75,4.00,540.00,654.00,92.00
14.880,,-118.90,2.19,1198.24,13.71,-14.71,-163.04,4.00,540.00,654.00,92.00
14.930,,-118.03,2.18,1187.69,13.65,-15.52,-161.89,4.00,540.00,654.00,92.00
14.982,,-117.80,2.18,1183.56,13.51,-14.22,-160.98,4.00,540.00,654.00,92.00
15.033,,-118.86,2.34,1190.86,14.16,-15.90,-163.75,4.00,540.00,654.00,92.00
15.083,,-118.65,2.00,1195.80,13.36,-15.91,-163.82,4.00,540.00,654.00,92.00
15.133,,-119.19,2.53,1203.12,13.08,-16.47,-165.86,4.00,540.00,654.00,92.00
15.185,,-115.68,3.03,1181.76,13.30,-17.12,-164.46,4.00,540.00,654.00,92.00
15.236,,-112.46,2.96,1199.94,12.46,4.30,162.26,4.00,540.00,654.00,92.00
15.287,,-106.56,3.28,1189.27,11.51,3.80,160.09,4.00,540.00,654.00,92.00
15.344,,-98.80,4.72,1202.38,11.19,-15.14,-166.62,4.00,540.00,654.00,92.00
15.405,,-89.00,4.59,1192.38,9.47,6.07,160.96,4.00,540.00,654.00,92.00
15.463,,-75.43,5.09,1176.32,7.55,-12.75,-160.28,4.00,540.00,654.00,92.00
15.517,,-69.49,4.63,1192.97,7.20,-12.60,-163.47,4.00,540.00,654.00,92.00
15.570,,-65.47,2.64,1163.19,6.46,5.20,156.99,4.00,540.00,654.00,92.00
15.622,,-63.98,1.44,1157.76,6.02,4.88,155.40,4.00,540.00,654.00,92.00
15.672,,-63.89,0.15,1157.68,6.08,-11.46,-156.28,4.00,540.00,654.00,92.00
15.721,,-65.23,-2.12,1164.71,5.67,5.24,157.23,4.00,540.00,654.00,92.00
