Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
23.062,0,-24.80,95.36,373.33,1.41,4.97,-177.78
23.116,0,-23.59,100.78,367.97,1.03,6.19,-178.18
23.386,0,-13.73,101.89,351.97,3.22,8.01,-178.12
23.439,0,-12.35,95.21,357.68,3.10,7.47,-179.52
23.492,0,-12.60,91.03,360.99,3.12,6.27,-179.71
23.544,0,-13.07,88.35,361.81,3.32,6.83,-179.26
23.597,0,-13.86,84.52,365.02,3.67,6.07,-178.25
23.649,0,-15.50,77.45,374.33,3.23,5.81,178.45
23.700,0,-15.01,74.20,378.46,3.19,6.33,177.67
23.753,0,-14.74,72.67,381.84,3.34,7.44,176.15
23.805,0,-13.82,70.65,385.16,3.21,4.70,177.74
23.859,0,-13.88,69.13,388.52,3.30,3.22,176.85
23.911,0,-15.07,68.33,390.62,3.07,4.61,176.38
23.967,0,-15.94,68.12,391.01,3.13,2.97,176.70
24.020,0,-16.44,68.06,391.04,2.69,5.62,176.65
24.072,0,-15.37,67.71,391.21,2.59,8.51,174.43
24.126,0,-14.12,67.56,391.15,3.02,6.91,176.37
24.180,0,-11.85,67.19,391.08,2.74,7.77,174.74
24.233,0,-9.46,67.13,391.31,3.09,8.66,174.22
24.286,0,-8.34,66.75,394.36,3.84,5.04,174.53
24.341,0,-8.30,65.95,394.24,3.55,3.73,177.10
24.403,0,-7.51,65.61,393.70,3.47,3.96,177.40
24.461,0,-6.66,65.67,392.67,3.69,4.35,177.15
24.511,0,-5.14,66.29,393.67,3.54,6.00,173.67
24.570,0,-4.76,66.42,392.00,3.73,5.63,177.94
24.634,0,0.78,68.03,392.11,4.30,5.66,176.79
24.684,0,2.49,67.69,391.62,4.39,4.84,176.58
24.734,0,2.97,67.16,390.47,4.21,4.21,177.90
24.784,0,3.84,67.32,391.40,4.55,3.73,177.93
24.834,0,4.09,66.94,392.04,3.94,5.94,173.58
24.884,0,4.31,66.98,391.35,4.42,4.11,177.06
24.935,0,4.35,67.06,391.51,4.29,5.06,174.44
24.987,0,4.67,67.36,392.37,4.94,2.74,173.21
25.037,0,4.48,67.23,391.37,4.90,2.25,177.05
25.088,0,4.14,66.94,392.30,4.87,1.94,175.95
25.088,17,1154.50,-860.00,6329.70,-105.18,18.19,-178.17
25.139,0,4.08,66.64,391.74,4.68,3.98,175.58
25.188,0,4.52,66.79,391.20,4.71,2.75,177.67
25.239,0,4.53,66.75,391.49,4.45,4.92,174.42
25.290,0,4.56,66.89,391.77,4.68,3.99,175.54
25.340,0,4.59,67.32,390.47,4.86,4.43,177.23
25.393,0,4.07,67.43,390.14,4.53,3.41,176.51
25.447,0,3.09,67.82,389.20,4.68,3.90,176.99
25.497,0,1.28,69.07,389.10,3.97,4.39,174.42
25.547,0,-0.34,71.48,385.55,4.35,4.02,177.86
25.599,0,-1.92,77.25,382.45,4.32,4.80,174.44
25.649,0,-2.93,86.67,373.32,5.37,6.61,178.68
25.701,0,-5.01,104.42,363.74,6.45,7.72,-178.33
26.446,0,-13.68,96.68,346.95,1.82,14.16,178.15
26.504,0,-12.27,90.11,351.67,1.95,14.80,176.95
26.566,0,-11.10,83.26,354.62,1.84,17.57,175.11
26.618,0,-11.22,75.75,361.81,2.14,14.64,175.90
26.668,0,-11.96,68.25,369.44,2.37,12.79,175.57
26.720,0,-13.46,59.74,377.79,2.14,14.25,172.32
26.773,0,-15.35,54.40,382.61,2.01,14.40,171.95
26.825,0,-17.39,52.63,387.84,2.33,12.39,171.82
26.877,0,-20.58,51.64,391.88,2.25,9.99,172.24
26.931,0,-24.83,51.86,395.98,2.45,8.16,172.58
26.986,0,-28.34,53.27,397.10,2.43,8.53,173.08
27.040,0,-32.10,55.56,397.90,2.80,8.35,173.42
27.092,0,-34.17,55.94,398.34,3.17,8.44,173.09
27.142,0,-34.80,56.14,398.62,3.22,7.86,174.23
27.213,0,-36.40,55.72,397.35,2.73,10.40,171.85
27.213,17,31.63,-23.36,106.32,-39.44,75.52,-93.29
27.262,0,-36.46,56.25,397.99,2.89,10.17,172.26
27.311,0,-36.24,57.01,400.95,3.01,7.98,173.02
27.362,0,-34.19,58.09,400.18,2.69,7.44,174.13
27.411,0,-30.19,58.91,398.32,2.54,8.57,174.68
27.460,0,-26.25,59.43,398.66,3.02,7.25,174.81
27.511,0,-23.45,59.40,398.92,3.38,5.54,174.90
27.562,0,-19.06,59.29,398.17,3.53,6.23,173.89
27.616,0,-18.49,59.27,398.04,3.70,5.52,173.98
27.666,0,-11.63,59.33,396.13,3.81,7.90,172.67
27.715,0,-8.99,59.73,396.18,6.14,-8.83,170.34
27.766,0,-7.93,60.08,394.58,3.37,9.06,173.42
27.816,0,-7.06,60.35,395.63,4.32,5.47,172.89
27.866,0,-6.23,60.62,394.30,3.80,7.04,172.71
27.916,0,-5.11,61.05,394.50,4.65,5.52,174.06
27.966,0,-3.58,60.42,391.87,3.92,10.70,171.05
28.018,0,-2.05,60.90,393.65,4.85,6.85,174.12
28.069,0,-1.41,60.92,393.85,4.63,7.92,173.83
28.120,0,-0.02,61.80,393.63,6.09,-3.46,172.72
28.171,0,0.19,62.56,391.72,4.55,8.80,172.77
28.223,0,0.41,62.90,392.99,5.10,5.11,173.26
28.274,0,0.46,63.16,392.04,5.36,5.08,175.01
28.330,0,0.50,62.94,391.17,5.07,5.91,174.10
28.380,0,0.79,62.95,390.16,4.98,8.70,172.08
28.433,0,0.47,62.98,390.63,4.93,9.45,172.76
28.480,0,0.83,62.93,390.26,4.85,9.49,170.91
28.532,0,0.92,63.31,391.62,5.30,6.18,172.16
28.532,17,1135.43,-845.56,6230.22,-101.80,14.49,-167.20
28.585,0,0.81,63.49,390.81,5.73,7.64,174.83
28.640,0,0.94,63.51,391.14,5.67,7.48,173.54
28.698,0,0.82,63.31,390.45,5.19,9.52,172.70
28.749,0,0.72,63.49,392.01,6.12,4.22,175.89
28.800,0,0.19,62.80,390.26,5.38,8.70,172.76
28.855,0,0.10,62.66,389.68,5.41,9.60,173.16
28.910,0,0.24,62.32,390.48,5.28,9.34,171.55
28.970,0,0.27,62.35,390.50,5.18,10.17,172.68
29.021,0,0.96,63.07,392.61,5.92,7.21,172.93
29.073,0,0.71,62.98,390.94,5.19,9.44,173.23
29.121,0,0.47,62.99,391.93,5.11,9.54,172.18
29.173,0,-0.09,62.52,391.04,5.04,10.05,173.32
29.223,0,0.03,62.99,392.91,5.44,8.09,172.87
29.272,0,-0.01,62.98,392.32,5.44,7.23,173.45
29.323,0,-0.20,63.41,392.36,5.92,5.05,173.18
29.372,0,-0.34,63.53,391.24,5.66,7.99,173.40
29.423,0,-0.21,63.31,390.48,5.17,10.06,172.53
29.423,17,1135.43,-845.56,6230.22,-101.80,14.49,-167.20
29.472,0,-0.25,63.46,390.88,5.19,9.28,173.17
29.522,0,-0.35,63.83,391.94,5.96,6.10,175.60
29.572,0,-0.70,63.67,391.62,5.49,8.11,174.15
29.622,0,-0.70,63.67,391.62,5.49,8.11,174.15
29.676,0,-0.73,63.16,389.74,5.11,11.68,173.69
29.727,0,-0.37,63.55,392.09,5.71,7.16,173.38
29.777,0,-0.66,63.54,391.36,5.47,8.83,173.31
29.826,0,-0.57,63.69,391.92,5.43,7.93,172.82
29.875,0,-0.50,63.95,392.29,5.44,7.10,173.33
29.926,0,-0.58,63.80,391.21,5.12,10.36,172.49
29.977,0,-0.72,64.27,393.96,5.96,4.30,172.80
30.027,0,-1.80,63.97,390.65,4.77,11.18,173.09
30.076,0,-2.30,64.32,392.56,5.43,6.86,174.11
30.126,0,-3.32,64.46,394.09,5.47,6.24,174.35
30.177,0,-4.15,64.26,393.42,4.98,8.34,173.32
30.228,0,-5.08,64.19,394.01,4.81,8.87,173.82
30.278,0,-5.05,64.52,394.67,5.22,7.42,172.80
30.329,0,-5.04,64.68,393.63,4.56,9.69,173.89
30.378,0,-4.72,64.69,394.57,5.01,8.69,173.19
30.429,0,-4.37,64.54,394.68,5.03,9.32,173.60
30.477,0,-4.13,64.32,395.64,5.15,6.73,173.09
30.505,0,-4.18,64.56,396.61,5.45,6.00,174.01
30.556,0,-3.71,65.02,395.79,5.27,6.35,175.56
30.606,0,-3.51,64.59,394.61,4.52,8.76,171.36
30.656,0,-3.10,64.44,394.04,4.55,9.76,171.88
30.656,17,31.65,-23.25,106.25,-38.80,75.49,-93.04
30.706,0,-2.66,64.85,395.70,5.48,5.91,174.49
30.762,0,-1.94,64.92,394.92,5.13,6.76,172.78
30.819,0,-2.05,64.52,392.26,4.36,11.30,172.43
30.869,0,-1.78,64.86,393.21,4.87,10.19,172.38
30.921,0,-1.37,65.01,392.37,4.33,10.61,171.85
30.970,0,-1.14,65.24,393.76,5.02,8.48,171.86
31.020,0,-1.36,65.38,394.81,5.24,7.34,174.74
31.071,0,-1.50,65.17,394.28,4.87,8.43,172.56
31.122,0,-1.91,65.33,395.50,4.89,7.74,173.29
31.175,0,-2.04,65.49,395.68,4.62,7.68,173.28
31.226,0,-2.02,66.00,395.38,4.29,9.55,171.61
31.277,0,-1.79,66.45,396.32,4.72,7.48,171.09
31.327,0,-1.80,67.31,395.36,4.36,10.16,172.85
31.379,0,-2.49,68.56,396.68,4.74,8.36,171.51
31.430,0,-5.17,70.07,396.86,4.33,7.84,171.22
31.480,0,-11.64,72.23,396.11,4.08,3.55,167.47
31.530,0,-23.70,76.90,390.28,3.59,-3.30,177.57
31.584,0,-37.70,85.94,384.25,0.17,8.22,168.85
31.637,0,-43.85,102.96,366.85,-1.36,11.85,173.64
