Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.029,,-68.78,68.72,1260.37,8.27,-13.45,-179.58,0.00,567.00,671.00,84.00
0.193,,-68.84,68.77,1264.32,7.59,-10.56,-177.08,0.00,567.00,671.00,84.00
0.336,,-68.71,68.85,1255.54,7.30,-12.84,-176.34,0.00,567.00,671.00,84.00
0.439,,-68.71,68.85,1255.54,7.30,-12.84,-176.34,0.00,567.00,671.00,84.00
0.496,,-68.71,68.85,1255.54,7.30,-12.84,-176.34,0.00,567.00,671.00,84.00
0.544,,-68.42,68.77,1254.06,7.55,-15.38,-176.41,0.00,567.00,671.00,84.00
0.592,,-68.42,68.77,1254.06,7.55,-15.38,-176.41,0.00,567.00,671.00,84.00
0.642,,-68.28,68.63,1248.47,8.18,-17.74,-178.00,0.00,567.00,671.00,84.00
0.693,,-68.42,68.77,1254.06,7.55,-15.38,-176.41,0.00,567.00,671.00,84.00
0.741,,-68.42,68.77,1254.06,7.55,-15.38,-176.41,0.00,567.00,671.00,84.00
0.791,,-68.45,68.65,1250.92,6.40,10.26,171.78,0.00,567.00,671.00,84.00
0.838,,-68.45,68.65,1250.92,6.40,10.26,171.78,0.00,567.00,671.00,84.00
0.889,,-68.42,68.77,1254.06,7.55,-15.38,-176.41,0.00,567.00,671.00,84.00
0.937,,-68.45,68.65,1250.92,6.40,10.26,171.78,0.00,567.00,671.00,84.00
0.983,,-68.42,68.77,1254.06,7.55,-15.38,-176.41,0.00,567.00,671.00,84.00
1.032,,-68.45,68.65,1250.92,6.40,10.26,171.78,0.00,567.00,671.00,84.00
1.080,,-68.45,68.65,1250.92,6.40,10.26,171.78,0.00,567.00,671.00,84.00
1.128,,-68.42,68.77,1254.06,7.55,-15.38,-176.41,0.00,567.00,671.00,84.00
1.179,,-68.28,68.63,1248.47,8.18,-17.74,-178.00,0.00,567.00,671.00,84.00
