Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.032,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.110,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.158,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.208,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.258,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.309,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.359,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.408,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.458,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.507,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.556,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.608,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.663,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.717,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.772,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.826,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.877,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.926,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
0.977,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
1.030,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
1.084,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
1.134,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
1.184,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
1.241,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
1.289,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
1.341,,-60.70,66.40,1257.34,6.45,-12.78,-176.60,0.00,173.00,388.00,65.00
