Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.028,,-70.11,65.33,1251.19,8.38,-15.53,-176.44,0.00,346.00,480.00,74.00
0.106,,-70.06,65.44,1253.35,8.20,-13.11,-177.04,0.00,346.00,480.00,74.00
0.149,,-70.06,65.44,1253.35,8.20,-13.11,-177.04,0.00,346.00,480.00,74.00
0.193,,-70.06,65.44,1253.35,8.20,-13.11,-177.04,0.00,346.00,480.00,74.00
0.233,,-70.06,65.44,1253.35,8.20,-13.11,-177.04,0.00,346.00,480.00,74.00
0.275,,-70.10,65.31,1253.96,7.76,-13.41,-174.27,0.00,346.00,480.00,74.00
0.316,,-70.06,65.44,1253.35,8.20,-13.11,-177.04,0.00,346.00,480.00,74.00
0.357,,-70.06,65.44,1253.35,8.20,-13.11,-177.04,0.00,346.00,480.00,74.00
0.399,,-70.06,65.44,1253.35,8.20,-13.11,-177.04,0.00,346.00,480.00,74.00
0.442,,-70.06,65.44,1253.35,8.20,-13.11,-177.04,0.00,346.00,480.00,74.00
0.484,,-70.06,65.44,1253.35,8.20,-13.11,-177.04,0.00,346.00,480.00,74.00
0.529,,-71.21,66.09,1264.87,6.73,4.00,169.62,0.00,346.00,480.00,74.00
0.585,,-70.06,65.44,1253.35,8.20,-13.11,-177.04,0.00,346.00,480.00,74.00
0.632,,-70.34,65.70,1254.49,7.55,-10.20,-173.67,0.00,346.00,480.00,74.00
0.689,,-71.21,66.09,1264.87,6.73,4.00,169.62,0.00,346.00,480.00,74.00
0.760,,-71.21,66.09,1264.87,6.73,4.00,169.62,0.00,346.00,480.00,74.00
0.835,,-71.21,66.09,1264.87,6.73,4.00,169.62,0.00,346.00,480.00,74.00
0.892,,-71.21,66.09,1264.87,6.73,4.00,169.62,0.00,346.00,480.00,74.00
0.936,,-70.34,65.70,1254.49,7.55,-10.20,-173.67,0.00,346.00,480.00,74.00
0.980,,-70.34,65.70,1254.49,7.55,-10.20,-173.67,0.00,346.00,480.00,74.00
1.023,,-70.34,65.70,1254.49,7.55,-10.20,-173.67,0.00,346.00,480.00,74.00
1.067,,-71.21,66.09,1264.87,6.73,4.00,169.62,0.00,346.00,480.00,74.00
1.111,,-71.21,66.09,1264.87,6.73,4.00,169.62,0.00,346.00,480.00,74.00
1.157,,-71.21,66.09,1264.87,6.73,4.00,169.62,0.00,346.00,480.00,74.00
1.223,,-70.34,65.70,1254.49,7.55,-10.20,-173.67,0.00,346.00,480.00,74.00
1.298,,-71.21,66.09,1264.87,6.73,4.00,169.62,0.00,346.00,480.00,74.00
1.364,,-70.34,65.70,1254.49,7.55,-10.20,-173.67,0.00,346.00,480.00,74.00
1.417,,-71.15,66.04,1260.03,6.96,8.14,172.85,0.00,346.00,480.00,74.00
1.463,,-71.21,66.09,1264.87,6.73,4.00,169.62,0.00,346.00,480.00,74.00
1.508,,-71.54,65.44,1253.49,8.20,-13.16,-177.09,0.00,346.00,480.00,74.00
1.552,,-72.71,65.02,1252.04,7.39,7.18,167.17,0.00,346.00,480.00,74.00
1.597,,-72.60,64.59,1247.11,6.13,6.63,166.96,0.00,346.00,480.00,74.00
1.642,,-72.44,64.24,1250.97,7.48,4.55,166.47,0.00,346.00,480.00,74.00
1.690,,-72.09,63.36,1244.44,6.95,6.76,167.03,0.00,346.00,480.00,74.00
1.741,,-73.92,63.51,1262.17,8.37,-9.62,-176.23,0.00,346.00,480.00,74.00
1.795,,-72.77,61.97,1246.00,7.68,-12.83,-176.72,0.00,346.00,480.00,74.00
1.841,,-73.53,58.27,1243.99,6.98,6.76,167.35,0.00,346.00,480.00,74.00
1.888,,-80.85,52.47,1249.26,8.93,-13.75,-176.36,0.00,346.00,480.00,74.00
1.932,,-90.32,45.45,1240.38,10.08,-12.81,-168.99,0.00,346.00,480.00,74.00
1.983,,-106.80,36.66,1239.19,12.57,-13.05,-170.63,0.00,346.00,480.00,74.00
2.029,,-114.52,32.38,1241.91,13.57,-14.30,-169.13,0.00,346.00,480.00,74.00
2.113,,-141.41,14.44,1238.68,16.93,-13.78,-169.01,0.00,346.00,480.00,74.00
2.160,,-157.70,1.69,1259.36,17.39,-16.95,-170.68,0.00,346.00,480.00,74.00
2.206,,-165.00,-6.14,1263.97,18.53,-19.12,-173.71,0.00,346.00,480.00,74.00
2.251,,-168.16,-14.01,1252.50,18.81,-19.35,-174.06,0.00,346.00,480.00,74.00
2.298,,-170.48,-25.52,1239.40,18.76,-22.22,-171.88,0.00,346.00,480.00,74.00
2.346,,-171.66,-34.07,1245.96,18.41,-19.12,-168.41,0.00,346.00,480.00,74.00
2.393,,-171.18,-40.49,1250.62,17.77,4.58,169.27,0.00,346.00,480.00,74.00
2.440,,-165.60,-48.03,1238.47,17.36,-21.70,-166.38,0.00,346.00,480.00,74.00
2.488,,-165.85,-51.43,1248.68,17.82,4.89,169.80,0.00,346.00,480.00,74.00
2.534,,-163.50,-57.24,1248.41,17.34,-21.47,-167.83,0.00,346.00,480.00,74.00
2.580,,-162.42,-61.15,1236.14,16.84,4.88,164.53,0.00,346.00,480.00,74.00
2.628,,-161.53,-64.05,1228.87,17.14,9.10,167.58,0.00,346.00,480.00,74.00
2.675,,-163.37,-68.38,1241.61,17.81,4.36,166.58,0.00,346.00,480.00,74.00
2.722,,-163.92,-71.30,1230.06,17.86,-22.52,-165.94,0.00,346.00,480.00,74.00
2.766,,-168.73,-74.82,1234.85,18.24,4.84,165.28,0.00,346.00,480.00,74.00
2.811,,-176.72,-79.45,1252.61,18.93,3.92,166.99,0.00,346.00,480.00,74.00
2.857,,-180.56,-81.46,1244.33,18.30,-26.63,-166.43,0.00,346.00,480.00,74.00
2.914,,-193.07,-87.00,1263.51,20.20,5.00,167.60,0.00,346.00,480.00,74.00
2.961,,-195.84,-87.77,1261.86,19.96,-26.01,-166.68,0.00,346.00,480.00,74.00
3.010,,-200.37,-89.31,1260.96,21.90,7.81,171.90,0.00,346.00,480.00,74.00
3.058,,-203.22,-90.26,1261.38,21.66,-27.57,-171.12,0.00,346.00,480.00,74.00
3.106,,-204.79,-91.31,1259.50,22.15,5.81,169.94,0.00,346.00,480.00,74.00
3.152,,-205.25,-91.43,1262.14,21.34,-24.74,-166.88,0.00,346.00,480.00,74.00
3.202,,-204.28,-91.98,1264.31,21.50,-25.88,-171.07,0.00,346.00,480.00,74.00
3.250,,-202.87,-90.90,1256.81,22.52,5.74,171.75,0.00,346.00,480.00,74.00
3.300,,-202.51,-90.90,1256.83,22.55,5.91,172.06,0.00,346.00,480.00,74.00
3.347,,-202.10,-90.51,1254.11,22.47,9.22,173.62,0.00,346.00,480.00,74.00
3.398,,-204.76,-91.27,1269.72,22.31,5.75,171.87,0.00,346.00,480.00,74.00
3.445,,-203.46,-90.38,1256.99,22.35,7.78,170.49,0.00,346.00,480.00,74.00
3.495,,-203.46,-90.38,1256.99,22.35,7.78,170.49,0.00,346.00,480.00,74.00
3.545,,-203.20,-90.52,1254.03,22.51,9.30,173.86,0.00,346.00,480.00,74.00
3.593,,-204.28,-91.98,1264.31,21.50,-25.88,-171.07,0.00,346.00,480.00,74.00
3.642,,-206.02,-93.02,1272.78,22.56,5.55,170.38,0.00,346.00,480.00,74.00
3.694,,-203.11,-92.56,1256.99,22.33,-25.73,-171.03,0.00,346.00,480.00,74.00
3.741,,-203.57,-92.98,1257.67,21.76,-29.34,-170.98,0.00,346.00,480.00,74.00
3.787,,-205.11,-94.21,1265.99,22.59,4.50,170.20,0.00,346.00,480.00,74.00
3.838,,-203.70,-94.37,1261.61,21.28,-24.79,-166.71,0.00,346.00,480.00,74.00
3.898,,-203.10,-94.13,1255.72,21.98,-27.85,-169.09,0.00,346.00,480.00,74.00
3.942,,-203.80,-95.74,1261.27,21.61,4.73,168.07,0.00,346.00,480.00,74.00
3.970,,-203.22,-95.72,1258.73,22.18,5.88,170.14,1.00,567.00,663.00,67.00
4.013,,-203.29,-96.01,1260.16,21.95,7.68,172.20,1.00,567.00,663.00,67.00
4.064,,-201.43,-95.44,1251.05,21.36,-27.76,-168.98,1.00,567.00,663.00,67.00
4.109,,-201.80,-95.87,1254.40,20.75,-26.55,-166.87,1.00,567.00,663.00,67.00
4.155,,-202.92,-96.59,1261.25,21.24,-24.84,-166.60,1.00,567.00,663.00,67.00
4.202,,-202.92,-96.59,1261.25,21.24,-24.84,-166.60,1.00,567.00,663.00,67.00
4.247,,-213.35,-102.25,1324.95,23.35,-3.63,178.62,1.00,567.00,663.00,67.00
4.293,,-202.51,-97.48,1259.87,21.97,7.71,172.27,1.00,567.00,663.00,67.00
4.338,,-199.75,-96.61,1256.82,21.64,-29.32,-170.68,1.00,567.00,663.00,67.00
4.383,,-195.57,-96.64,1267.90,20.16,-22.70,-165.29,1.00,567.00,663.00,67.00
4.429,,-188.47,-94.91,1254.61,20.31,6.56,170.48,1.00,567.00,663.00,67.00
4.475,,-174.80,-92.87,1261.61,19.27,8.99,172.32,1.00,567.00,663.00,67.00
4.518,,-149.82,-86.31,1225.45,15.34,7.14,161.85,1.00,567.00,663.00,67.00
4.564,,-130.45,-80.23,1193.44,12.45,-20.58,-155.22,1.00,567.00,663.00,67.00
4.655,,-101.75,-73.27,1206.18,8.63,-17.33,-156.40,1.00,567.00,663.00,67.00
4.747,,-71.43,-59.14,1230.20,6.82,6.94,163.77,1.00,567.00,663.00,67.00
4.795,,-60.51,-50.00,1248.40,5.87,5.84,168.35,1.00,567.00,663.00,67.00
4.841,,-52.72,-42.56,1229.68,5.37,6.54,166.14,1.00,567.00,663.00,67.00
4.888,,-46.09,-33.00,1234.42,4.06,-7.23,-163.01,1.00,567.00,663.00,67.00
4.932,,-42.22,-23.79,1228.15,4.11,-9.21,-162.17,1.00,567.00,663.00,67.00
4.978,,-40.71,-17.85,1238.30,4.18,-11.56,-167.41,1.00,567.00,663.00,67.00
5.023,,-38.57,-10.30,1242.59,3.90,3.09,166.68,1.00,567.00,663.00,67.00
5.067,,-37.16,-3.19,1250.05,3.47,4.71,169.75,1.00,567.00,663.00,67.00
5.110,,-36.04,1.42,1252.73,3.43,-7.12,-166.37,1.00,567.00,663.00,67.00
5.154,,-35.69,4.90,1260.58,3.09,-8.23,-170.07,1.00,567.00,663.00,67.00
5.200,,-35.49,6.89,1254.08,2.73,-10.42,-170.60,1.00,567.00,663.00,67.00
5.244,,-35.64,9.09,1253.78,2.77,-12.80,-170.49,1.00,567.00,663.00,67.00
5.287,,-35.46,10.19,1253.32,2.71,-10.95,-170.69,1.00,567.00,663.00,67.00
5.333,,-35.57,10.62,1263.59,2.75,-10.18,-173.09,1.00,567.00,663.00,67.00
5.377,,-33.32,10.46,1262.98,2.29,-10.54,-170.30,1.00,567.00,663.00,67.00
5.421,,-32.39,10.45,1261.90,2.26,-7.94,-170.11,1.00,567.00,663.00,67.00
5.467,,-32.11,9.77,1272.32,3.17,-6.07,-172.70,1.00,567.00,663.00,67.00
5.511,,-31.44,8.62,1265.25,2.60,2.27,167.46,1.00,567.00,663.00,67.00
5.555,,-30.65,8.45,1265.43,3.53,-5.14,-169.00,1.00,567.00,663.00,67.00
5.599,,-30.12,8.27,1262.83,2.58,7.44,172.09,1.00,567.00,663.00,67.00
5.643,,-30.12,9.01,1262.93,2.57,7.43,172.05,1.00,567.00,663.00,67.00
5.743,,-32.36,10.49,1263.30,2.57,7.27,172.01,1.00,567.00,663.00,67.00
5.790,,-35.33,12.50,1263.41,3.02,7.62,169.87,1.00,567.00,663.00,67.00
5.836,,-39.42,14.88,1280.51,4.57,-10.34,-173.42,1.00,567.00,663.00,67.00
5.881,,-44.46,17.74,1281.29,4.33,6.70,171.86,1.00,567.00,663.00,67.00
5.929,,-47.02,19.81,1288.32,4.77,-12.15,-178.38,1.00,567.00,663.00,67.00
5.983,,-48.76,20.69,1290.45,4.79,6.97,172.17,1.00,567.00,663.00,67.00
6.029,,-51.31,23.44,1300.36,5.54,-7.06,-174.14,1.00,567.00,663.00,67.00
6.076,,-53.25,25.77,1289.30,5.23,6.72,175.41,1.00,567.00,663.00,67.00
6.119,,-54.47,28.13,1299.61,5.30,-11.72,-178.55,1.00,567.00,663.00,67.00
6.164,,-56.14,30.00,1309.44,6.21,1.52,175.18,1.00,567.00,663.00,67.00
6.211,,-56.44,31.04,1297.66,5.61,7.00,174.64,1.00,567.00,663.00,67.00
6.255,,-57.08,32.26,1298.42,6.23,-11.68,-178.89,1.00,567.00,663.00,67.00
6.299,,-57.45,33.78,1298.26,6.15,-11.48,-177.86,1.00,567.00,663.00,67.00
6.346,,-56.99,34.09,1288.29,5.83,-13.96,-177.12,1.00,567.00,663.00,67.00
6.391,,-58.04,35.43,1310.36,6.42,-4.72,-177.78,1.00,567.00,663.00,67.00
6.436,,-57.46,35.30,1298.49,6.16,-11.43,-177.91,1.00,567.00,663.00,67.00
6.482,,-58.62,35.31,1308.43,6.15,6.39,175.08,1.00,567.00,663.00,67.00
6.528,,-58.26,34.40,1296.06,6.47,6.84,174.51,1.00,567.00,663.00,67.00
6.573,,-58.38,34.17,1306.24,6.69,-12.14,-178.40,1.00,567.00,663.00,67.00
6.616,,-58.46,33.06,1310.03,6.22,1.15,175.04,1.00,567.00,663.00,67.00
