Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.032,,-68.23,69.04,1264.91,6.71,4.12,169.36,0.00,323.00,746.00,72.00
0.113,,-68.23,69.04,1264.91,6.71,4.12,169.36,0.00,323.00,746.00,72.00
0.180,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
0.224,,-68.23,69.04,1264.91,6.71,4.12,169.36,0.00,323.00,746.00,72.00
0.267,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
0.309,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
0.352,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
0.395,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
0.437,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
0.479,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
0.524,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
0.581,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
0.637,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
0.706,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
0.820,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
0.877,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
0.922,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
0.967,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
1.012,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
1.057,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
1.101,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
1.145,,-67.63,68.87,1256.09,7.36,-12.93,-177.00,0.00,323.00,746.00,72.00
1.195,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
1.288,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
1.366,,-67.71,68.65,1250.87,6.40,10.30,171.76,0.00,323.00,746.00,72.00
1.415,,-68.45,68.65,1250.92,6.40,10.26,171.78,0.00,323.00,746.00,72.00
1.459,,-69.25,69.91,1264.98,7.54,-9.30,-176.16,0.00,323.00,746.00,72.00
1.505,,-69.34,69.11,1253.80,8.22,-12.96,-177.14,0.00,323.00,746.00,72.00
1.551,,-70.40,68.78,1253.95,6.56,5.27,166.80,0.00,323.00,746.00,72.00
1.600,,-72.41,68.58,1253.42,6.91,7.32,169.53,0.00,323.00,746.00,72.00
1.646,,-72.14,67.89,1244.68,7.95,-10.56,-174.18,0.00,323.00,746.00,72.00
1.695,,-73.00,67.54,1251.64,6.77,1.77,165.65,0.00,323.00,746.00,72.00
1.743,,-75.18,67.43,1269.75,8.08,-4.67,-173.70,0.00,323.00,746.00,72.00
1.791,,-74.75,65.48,1254.51,7.94,-10.18,-176.80,0.00,323.00,746.00,72.00
1.835,,-75.42,64.13,1249.08,7.61,1.76,165.87,0.00,323.00,746.00,72.00
1.880,,-75.95,62.80,1244.34,8.12,-13.29,-174.22,0.00,323.00,746.00,72.00
1.935,,-75.89,62.26,1240.73,9.20,-15.65,-174.62,0.00,323.00,746.00,72.00
1.997,,-77.50,60.79,1240.75,7.43,5.01,164.72,0.00,323.00,746.00,72.00
2.047,,-88.04,64.54,1257.96,9.80,-11.20,-174.61,0.00,323.00,746.00,72.00
2.134,,-89.82,71.12,1276.94,9.44,3.09,169.58,0.00,323.00,746.00,72.00
2.305,,-113.66,85.22,1306.62,12.39,1.82,168.92,0.00,323.00,746.00,72.00
2.348,,-119.78,91.38,1313.01,13.38,1.57,174.58,0.00,323.00,746.00,72.00
2.392,,-124.53,96.07,1303.70,14.76,-13.13,-179.88,0.00,323.00,746.00,72.00
2.435,,-129.39,100.40,1307.39,13.95,4.80,171.99,0.00,323.00,746.00,72.00
2.520,,-141.17,108.78,1310.04,17.47,-14.07,174.35,0.00,323.00,746.00,72.00
2.561,,-149.70,113.20,1317.31,17.74,-9.43,179.88,0.00,323.00,746.00,72.00
2.646,,-161.84,118.30,1317.43,19.15,-9.49,-179.61,0.00,323.00,746.00,72.00
2.730,,-173.63,121.93,1326.48,19.74,-8.92,179.20,0.00,323.00,746.00,72.00
3.000,,-197.55,114.24,1331.51,22.56,-4.08,166.19,0.00,323.00,746.00,72.00
3.236,,-197.73,93.29,1317.66,23.28,-11.37,-178.91,0.00,323.00,746.00,72.00
3.281,,-195.32,87.77,1301.85,24.15,-15.70,172.35,0.00,323.00,746.00,72.00
3.328,,-195.89,86.07,1303.89,23.56,-12.27,-179.27,0.00,323.00,746.00,72.00
3.466,,-195.33,71.87,1290.75,23.71,-11.91,-179.03,0.00,323.00,746.00,72.00
3.512,,-195.89,69.17,1293.40,23.89,-15.95,175.92,0.00,323.00,746.00,72.00
3.746,,-198.82,57.48,1284.64,23.18,-13.40,-179.60,0.00,323.00,746.00,72.00
3.921,,-198.79,57.69,1272.53,23.61,-17.15,-177.76,0.00,323.00,746.00,72.00
4.014,,-199.25,59.85,1275.77,24.56,-19.38,176.94,0.00,323.00,746.00,72.00
4.137,,-197.06,61.92,1260.76,24.30,-21.24,179.09,1.00,311.00,397.00,86.00
4.399,,-197.93,68.00,1258.16,24.66,-18.29,179.17,1.00,311.00,397.00,86.00
4.442,,-199.03,69.10,1260.92,22.25,1.75,168.12,1.00,311.00,397.00,86.00
4.486,,-197.99,68.91,1254.22,21.62,4.16,168.55,1.00,311.00,397.00,86.00
4.530,,-197.40,69.03,1250.08,24.16,-16.43,-178.22,1.00,311.00,397.00,86.00
4.574,,-197.71,68.28,1249.65,24.10,-16.16,-177.62,1.00,311.00,397.00,86.00
4.659,,-199.66,61.35,1257.22,24.72,-18.96,178.65,1.00,311.00,397.00,86.00
4.792,,-193.61,36.26,1249.30,24.85,-22.17,179.80,1.00,311.00,397.00,86.00
4.881,,-192.07,11.81,1266.94,23.10,-21.36,-178.78,1.00,311.00,397.00,86.00
4.925,,-188.31,-4.63,1256.09,22.60,-23.90,-177.99,1.00,311.00,397.00,86.00
4.970,,-189.47,-16.33,1276.88,23.24,-20.84,179.35,1.00,311.00,397.00,86.00
5.013,,-188.69,-38.76,1307.89,21.64,-17.88,-175.39,1.00,311.00,397.00,86.00
5.059,,-184.72,-53.61,1313.22,21.73,-19.33,-179.17,1.00,311.00,397.00,86.00
5.105,,-177.05,-65.57,1286.55,20.11,-24.29,-177.06,1.00,311.00,397.00,86.00
5.149,,-171.48,-83.98,1280.82,18.37,-26.46,-175.07,1.00,311.00,397.00,86.00
5.194,,-172.48,-106.37,1311.58,18.26,5.98,174.44,1.00,311.00,397.00,86.00
5.239,,-171.49,-127.56,1324.96,16.52,-20.99,-168.93,1.00,311.00,397.00,86.00
5.284,,-170.21,-136.88,1319.33,16.40,-26.62,-174.24,1.00,311.00,397.00,86.00
5.327,,-170.84,-156.40,1334.97,15.21,-21.79,-164.44,1.00,311.00,397.00,86.00
5.371,,-172.01,-175.26,1353.91,15.29,-20.18,-163.34,1.00,311.00,397.00,86.00
5.413,,-169.59,-184.59,1337.50,15.31,-22.79,-163.42,1.00,311.00,397.00,86.00
5.456,,-171.82,-200.15,1343.11,15.72,-23.25,-163.16,1.00,311.00,397.00,86.00
5.499,,-173.84,-209.19,1339.84,14.82,-27.39,-164.40,1.00,311.00,397.00,86.00
5.542,,-174.80,-215.91,1322.56,12.69,-30.63,-161.47,1.00,311.00,397.00,86.00
5.584,,-178.10,-223.71,1318.45,18.61,11.07,175.16,1.00,311.00,397.00,86.00
5.628,,-181.16,-232.35,1317.32,18.68,10.93,175.47,1.00,311.00,397.00,86.00
5.674,,-182.95,-236.97,1312.86,19.16,10.87,177.23,1.00,311.00,397.00,86.00
5.725,,-184.01,-238.64,1302.55,12.27,-33.18,-157.43,1.00,311.00,397.00,86.00
5.773,,-190.70,-245.40,1320.17,19.46,9.32,174.23,1.00,311.00,397.00,86.00
5.818,,-190.88,-240.44,1293.18,20.11,13.02,174.56,1.00,311.00,397.00,86.00
5.864,,-195.45,-238.79,1296.87,19.76,11.60,174.47,1.00,311.00,397.00,86.00
5.908,,-196.02,-234.22,1285.64,21.02,11.57,173.06,1.00,311.00,397.00,86.00
5.954,,-199.35,-231.83,1295.18,21.27,10.22,172.88,1.00,311.00,397.00,86.00
5.997,,-200.42,-224.17,1282.62,21.33,11.49,171.37,1.00,311.00,397.00,86.00
6.039,,-202.00,-219.78,1280.78,21.65,11.23,172.42,1.00,311.00,397.00,86.00
6.082,,-203.66,-214.95,1278.47,21.75,10.11,170.78,1.00,311.00,397.00,86.00
6.128,,-205.57,-212.28,1282.16,21.58,11.22,172.24,1.00,311.00,397.00,86.00
6.176,,-205.39,-207.82,1275.67,17.64,-34.41,-160.13,1.00,311.00,397.00,86.00
6.215,,-209.19,-201.78,1281.82,21.70,8.21,171.33,1.00,311.00,397.00,86.00
6.254,,-210.15,-198.16,1283.38,22.43,7.18,169.54,1.00,311.00,397.00,86.00
6.292,,-206.96,-191.57,1257.39,17.74,-35.46,-161.10,1.00,311.00,397.00,86.00
6.333,,-209.32,-191.06,1265.76,22.43,10.78,171.56,1.00,311.00,397.00,86.00
6.371,,-210.87,-190.59,1270.95,19.14,-34.36,-161.64,1.00,311.00,397.00,86.00
6.409,,-211.44,-189.06,1265.00,23.64,11.93,172.95,1.00,311.00,397.00,86.00
6.449,,-213.49,-190.56,1276.34,22.44,8.07,171.11,1.00,311.00,397.00,86.00
6.489,,-212.49,-189.50,1270.43,22.85,8.18,169.53,1.00,311.00,397.00,86.00
6.528,,-210.88,-187.57,1260.91,19.01,-34.52,-160.46,1.00,311.00,397.00,86.00
6.568,,-211.66,-188.60,1263.09,22.56,9.63,169.99,1.00,311.00,397.00,86.00
6.607,,-212.28,-190.05,1269.02,22.15,9.37,171.41,1.00,311.00,397.00,86.00
6.650,,-210.49,-189.07,1260.75,18.95,-34.45,-160.25,1.00,311.00,397.00,86.00
6.690,,-212.54,-192.18,1276.31,19.06,-31.56,-161.26,1.00,311.00,397.00,86.00
6.732,,-209.94,-190.91,1262.91,18.87,-33.15,-160.01,1.00,311.00,397.00,86.00
6.773,,-212.21,-194.02,1277.60,22.09,8.36,169.80,1.00,311.00,397.00,86.00
6.816,,-211.51,-194.06,1275.47,22.61,10.74,173.04,1.00,311.00,397.00,86.00
6.854,,-211.85,-194.55,1278.70,22.32,9.29,172.86,1.00,311.00,397.00,86.00
6.894,,-210.06,-192.57,1265.58,22.44,10.75,171.62,1.00,311.00,397.00,86.00
6.934,,-210.10,-191.55,1262.54,22.60,9.67,170.12,1.00,311.00,397.00,86.00
6.973,,-211.50,-191.53,1268.75,22.17,9.40,171.47,1.00,311.00,397.00,86.00
7.010,,-211.64,-190.10,1262.87,22.58,9.62,170.05,1.00,311.00,397.00,86.00
7.050,,-211.84,-188.56,1259.84,17.77,-33.24,-158.33,1.00,311.00,397.00,86.00
7.090,,-212.11,-186.72,1250.23,22.67,10.97,168.95,1.00,311.00,397.00,86.00
7.128,,-213.58,-186.42,1249.25,22.32,7.33,166.70,1.00,311.00,397.00,86.00
7.168,,-215.12,-186.39,1251.63,22.77,9.21,169.98,1.00,311.00,397.00,86.00
7.206,,-216.29,-184.95,1245.54,23.20,9.52,168.76,1.00,311.00,397.00,86.00
7.246,,-215.92,-182.71,1235.11,19.62,-33.96,-158.36,1.00,311.00,397.00,86.00
7.285,,-216.01,-181.43,1225.11,22.51,10.07,165.07,1.00,311.00,397.00,86.00
7.325,,-218.90,-182.01,1231.34,21.97,7.05,162.53,1.00,311.00,397.00,86.00
7.363,,-218.83,-180.35,1223.73,23.35,7.73,164.17,1.00,311.00,397.00,86.00
7.402,,-219.12,-178.70,1220.18,19.24,-31.72,-153.88,1.00,311.00,397.00,86.00
7.442,,-219.16,-177.23,1212.47,20.33,-34.21,-155.34,1.00,311.00,397.00,86.00
7.485,,-219.76,-176.17,1208.88,19.73,-33.92,-155.07,1.00,311.00,397.00,86.00
7.525,,-219.05,-174.99,1202.00,20.07,-33.49,-153.94,1.00,311.00,397.00,86.00
7.565,,-218.41,-173.56,1194.61,20.99,-33.53,-154.31,1.00,311.00,397.00,86.00
7.603,,-218.18,-173.68,1194.29,20.38,-32.98,-152.61,1.00,311.00,397.00,86.00
7.643,,-219.78,-175.01,1202.08,20.08,-33.52,-153.96,1.00,311.00,397.00,86.00
7.682,,-219.78,-175.01,1202.08,20.08,-33.52,-153.96,1.00,311.00,397.00,86.00
7.723,,-220.01,-175.14,1201.44,23.65,8.89,163.61,1.00,311.00,397.00,86.00
7.764,,-219.13,-174.95,1197.62,22.74,9.19,162.53,1.00,311.00,397.00,86.00
7.802,,-220.62,-177.30,1208.74,21.70,7.62,160.53,1.00,311.00,397.00,86.00
7.841,,-221.43,-178.25,1216.86,20.22,-31.56,-152.89,1.00,311.00,397.00,86.00
7.881,,-220.88,-178.29,1213.09,22.62,7.29,161.58,1.00,311.00,397.00,86.00
7.921,,-219.51,-177.96,1208.42,22.90,8.97,163.65,1.00,311.00,397.00,86.00
7.960,,-218.38,-177.64,1204.11,18.51,-34.34,-153.52,1.00,311.00,397.00,86.00
7.999,,-218.12,-178.08,1201.75,22.75,8.80,161.25,1.00,311.00,397.00,86.00
8.039,,-217.44,-178.49,1200.93,22.86,7.26,161.72,1.00,311.00,397.00,86.00
8.080,,-217.12,-178.52,1201.18,22.87,7.34,161.84,1.00,311.00,397.00,86.00
8.120,,-218.26,-178.99,1208.36,19.64,-33.93,-154.87,1.00,311.00,397.00,86.00
8.160,,-215.36,-178.65,1197.24,22.21,8.65,161.24,1.00,311.00,397.00,86.00
8.205,,-217.14,-179.91,1208.17,22.32,8.41,162.19,1.00,311.00,397.00,86.00
8.251,,-215.69,-178.69,1201.16,22.53,7.85,160.83,1.00,311.00,397.00,86.00
8.279,,-216.80,-178.95,1208.21,19.62,-33.87,-154.83,2.00,427.00,318.00,77.00
8.320,,-216.86,-179.42,1208.63,22.70,8.02,163.40,2.00,427.00,318.00,77.00
8.361,,-216.86,-179.42,1208.63,22.70,8.02,163.40,2.00,427.00,318.00,77.00
8.401,,-217.22,-179.41,1212.53,20.17,-33.02,-154.71,2.00,427.00,318.00,77.00
8.441,,-218.25,-180.04,1215.31,22.13,9.08,163.66,2.00,427.00,318.00,77.00
8.483,,-218.00,-179.22,1214.98,18.69,-33.92,-154.48,2.00,427.00,318.00,77.00
8.522,,-217.06,-178.47,1208.67,19.06,-33.31,-153.28,2.00,427.00,318.00,77.00
