Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
12.875,,882.00,427.00,94.00,-21.31,17.18,-164.23,2.00,772.00,620.00,70.00
12.931,,882.00,427.00,94.00,-21.69,15.99,-165.74,2.00,772.00,620.00,70.00
13.002,,882.00,426.00,93.00,-22.36,14.85,-165.90,2.00,772.00,620.00,70.00
13.057,,882.00,426.00,93.00,-20.98,15.94,-165.58,2.00,772.00,620.00,70.00
13.114,,881.00,427.00,94.00,-22.20,-2.84,172.83,2.00,772.00,620.00,70.00
13.170,,882.00,427.00,94.00,-21.33,16.91,-163.74,2.00,772.00,620.00,70.00
13.221,,882.00,428.00,94.00,-21.35,15.30,-163.29,2.00,772.00,620.00,70.00
13.270,,882.00,428.00,95.00,-21.90,14.48,-161.55,2.00,772.00,620.00,70.00
13.320,,882.00,429.00,94.00,-21.29,17.25,-166.66,2.00,772.00,620.00,70.00
13.371,,879.00,430.00,94.00,-21.27,17.57,-167.32,2.00,772.00,620.00,70.00
13.433,,876.00,431.00,94.00,-21.26,17.85,-168.04,2.00,772.00,620.00,70.00
13.488,,873.00,431.00,94.00,-21.74,13.60,-164.54,2.00,772.00,620.00,70.00
13.540,,868.00,433.00,90.00,-20.32,13.92,-171.59,2.00,772.00,620.00,70.00
13.598,,851.00,438.00,103.00,-18.74,12.37,-150.40,2.00,772.00,620.00,70.00
14.225,,585.00,585.00,95.00,3.05,7.90,174.07,2.00,772.00,620.00,70.00
14.274,,578.00,592.00,97.00,1.17,-9.53,-158.75,2.00,772.00,620.00,70.00
14.325,,570.00,599.00,97.00,1.22,-11.53,-161.05,2.00,772.00,620.00,70.00
14.374,,554.00,613.00,98.00,3.13,-6.62,-157.59,2.00,772.00,620.00,70.00
14.424,,547.00,620.00,94.00,5.06,-0.77,168.64,2.00,772.00,620.00,70.00
14.474,,542.00,627.00,95.00,5.05,-1.34,162.92,2.00,772.00,620.00,70.00
14.524,,536.00,639.00,96.00,6.45,-5.13,162.89,2.00,772.00,620.00,70.00
14.573,,535.00,645.00,97.00,6.01,-3.34,159.73,2.00,772.00,620.00,70.00
14.623,,533.00,651.00,97.00,5.70,-3.66,161.33,2.00,772.00,620.00,70.00
14.671,,533.00,662.00,97.00,6.43,-5.20,162.34,2.00,772.00,620.00,70.00
14.718,,535.00,665.00,97.00,6.07,-4.15,163.20,2.00,772.00,620.00,70.00
14.766,,537.00,669.00,98.00,6.75,-6.20,159.15,2.00,772.00,620.00,70.00
14.814,,541.00,672.00,100.00,6.22,-3.38,155.94,2.00,772.00,620.00,70.00
14.863,,547.00,677.00,99.00,4.97,-4.46,161.41,2.00,772.00,620.00,70.00
14.911,,549.00,679.00,100.00,4.91,-3.96,159.35,2.00,772.00,620.00,70.00
14.963,,549.00,681.00,99.00,4.97,-5.18,160.14,2.00,772.00,620.00,70.00
15.017,,549.00,683.00,100.00,5.64,-5.75,158.64,2.00,772.00,620.00,70.00
15.069,,549.00,685.00,99.00,4.98,-5.17,159.95,2.00,772.00,620.00,70.00
15.122,,549.00,684.00,99.00,5.73,-6.35,160.41,2.00,772.00,620.00,70.00
15.173,,549.00,683.00,99.00,5.35,-5.93,158.77,2.00,772.00,620.00,70.00
15.232,,548.00,681.00,99.00,5.12,1.15,-163.59,2.00,772.00,620.00,70.00
15.291,,545.00,675.00,99.00,5.62,-4.73,158.41,2.00,772.00,620.00,70.00
15.359,,545.00,668.00,99.00,5.27,-4.17,159.92,2.00,772.00,620.00,70.00
15.413,,546.00,665.00,98.00,4.95,-3.58,163.54,2.00,772.00,620.00,70.00
15.464,,546.00,660.00,99.00,5.58,-4.71,159.07,2.00,772.00,620.00,70.00
15.517,,546.00,657.00,99.00,5.49,-0.44,-162.30,2.00,772.00,620.00,70.00
15.569,,546.00,656.00,99.00,5.59,-3.98,160.23,2.00,772.00,620.00,70.00
15.621,,545.00,655.00,99.00,5.24,-4.19,160.51,2.00,772.00,620.00,70.00
15.673,,545.00,654.00,99.00,5.60,-4.49,162.41,2.00,772.00,620.00,70.00
15.727,,544.00,653.00,99.00,5.60,-4.54,162.45,2.00,772.00,620.00,70.00
15.779,,544.00,654.00,99.00,5.29,-5.52,161.12,2.00,772.00,620.00,70.00
15.833,,545.00,655.00,98.00,5.64,-5.28,161.16,2.00,772.00,620.00,70.00
15.883,,547.00,655.00,99.00,5.59,-3.94,160.28,2.00,772.00,620.00,70.00
15.931,,549.00,657.00,98.00,4.96,-5.83,163.29,2.00,772.00,620.00,70.00
15.981,,551.00,657.00,98.00,4.92,-2.98,161.55,2.00,772.00,620.00,70.00
16.032,,552.00,658.00,98.00,4.67,-4.80,162.50,2.00,772.00,620.00,70.00
16.081,,553.00,657.00,98.00,4.62,-4.42,162.48,2.00,772.00,620.00,70.00
16.130,,553.00,656.00,98.00,4.62,-4.42,162.53,2.00,772.00,620.00,70.00
16.178,,555.00,655.00,99.00,5.22,-4.30,159.10,2.00,772.00,620.00,70.00
16.228,,556.00,655.00,98.00,4.50,0.48,-164.14,2.00,772.00,620.00,70.00
16.278,,556.00,656.00,98.00,4.29,-3.62,164.04,2.00,772.00,620.00,70.00
16.330,,556.00,657.00,98.00,4.56,-3.94,162.48,2.00,772.00,620.00,70.00
16.380,,554.00,663.00,97.00,5.02,-4.48,162.39,2.00,772.00,620.00,70.00
16.429,,552.00,666.00,97.00,4.65,-3.15,160.95,2.00,772.00,620.00,70.00
16.479,,549.00,671.00,97.00,4.96,-2.01,-162.77,2.00,772.00,620.00,70.00
16.529,,541.00,683.00,94.00,5.97,-4.82,165.15,2.00,772.00,620.00,70.00
16.580,,536.00,689.00,95.00,5.48,-2.75,160.80,2.00,772.00,620.00,70.00
16.629,,531.00,696.00,95.00,5.84,-2.00,162.21,2.00,772.00,620.00,70.00
16.678,,522.00,709.00,95.00,6.95,-2.35,163.92,2.00,772.00,620.00,70.00
16.729,,519.00,717.00,95.00,6.26,2.46,172.88,2.00,772.00,620.00,70.00
16.778,,516.00,730.00,96.00,8.12,-5.44,158.53,2.00,772.00,620.00,70.00
16.827,,515.00,737.00,95.00,7.71,-8.06,168.03,2.00,772.00,620.00,70.00
