Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.039,,-66.02,71.06,1246.39,7.50,-10.29,-177.13,0.00,841.00,735.00,79.00
0.124,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.178,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.227,,-66.02,71.06,1246.39,7.50,-10.29,-177.13,0.00,841.00,735.00,79.00
0.275,,-66.02,71.06,1246.39,7.50,-10.29,-177.13,0.00,841.00,735.00,79.00
0.323,,-66.02,71.06,1246.39,7.50,-10.29,-177.13,0.00,841.00,735.00,79.00
0.372,,-66.02,71.06,1246.39,7.50,-10.29,-177.13,0.00,841.00,735.00,79.00
0.419,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.469,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.518,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.579,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.635,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.697,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.770,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.821,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.872,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.922,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
0.974,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
1.026,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
1.077,,-66.05,71.29,1246.85,7.11,-10.28,-174.02,0.00,841.00,735.00,79.00
1.128,,-66.60,71.39,1248.74,7.55,2.30,165.26,0.00,841.00,735.00,79.00
1.181,,-67.73,71.34,1244.80,7.92,-14.89,-176.37,0.00,841.00,735.00,79.00
1.238,,-68.48,70.79,1244.57,7.95,-10.38,-174.14,0.00,841.00,735.00,79.00
