Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.032,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.088,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.146,,-69.10,66.67,1255.92,7.35,-13.05,-176.97,0.00,421.00,601.00,68.00
0.203,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.262,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.326,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.380,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.436,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.491,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.561,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.623,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.688,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.747,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.804,,-68.51,65.62,1242.89,6.55,5.40,164.32,0.00,421.00,601.00,68.00
0.862,,-68.51,65.62,1242.89,6.55,5.40,164.32,0.00,421.00,601.00,68.00
0.919,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
0.969,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.019,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.066,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.112,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.159,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.213,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.262,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.311,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.359,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.408,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.455,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.505,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.554,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.602,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.651,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.698,,-68.51,65.62,1242.89,6.55,5.40,164.32,0.00,421.00,601.00,68.00
1.746,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.790,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.837,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.885,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.933,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
1.981,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.030,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.077,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.125,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.180,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.238,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.287,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.335,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.395,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.446,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.496,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.542,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.614,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.672,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.719,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.766,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.815,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.869,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
2.930,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.004,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.059,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.119,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.336,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.424,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.478,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.529,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.579,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.632,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.684,,-69.10,66.67,1255.92,7.35,-13.05,-176.97,0.00,421.00,601.00,68.00
3.737,,-69.28,66.20,1253.44,6.63,4.62,166.32,0.00,421.00,601.00,68.00
3.788,,-69.45,66.37,1252.84,6.91,7.53,169.59,0.00,421.00,601.00,68.00
3.837,,-69.95,67.06,1262.28,7.56,4.13,169.49,0.00,421.00,601.00,68.00
3.885,,-69.95,67.06,1262.28,7.56,4.13,169.49,0.00,421.00,601.00,68.00
3.937,,-69.95,67.06,1262.28,7.56,4.13,169.49,0.00,421.00,601.00,68.00
3.983,,-69.17,66.45,1250.61,6.42,10.27,171.90,0.00,421.00,601.00,68.00
4.044,,-69.95,67.06,1262.28,7.56,4.13,169.49,0.00,421.00,601.00,68.00
4.090,,-69.54,66.65,1258.66,7.26,1.76,165.32,0.00,421.00,601.00,68.00
4.138,,-69.17,66.45,1250.61,6.42,10.27,171.90,0.00,421.00,601.00,68.00
4.186,,-69.33,66.90,1253.49,8.20,-13.03,-177.07,0.00,421.00,601.00,68.00
