Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.031,,23.91,-7.26,1223.92,-2.93,6.45,166.19,0.00,253.00,263.00,86.00
0.088,,23.98,-7.18,1221.91,-3.38,-4.69,-163.60,0.00,253.00,263.00,86.00
0.173,,24.01,-6.67,1223.74,-2.99,-4.17,-165.58,0.00,253.00,263.00,86.00
0.223,,24.06,-6.86,1227.35,-2.54,-2.07,-164.58,0.00,253.00,263.00,86.00
0.269,,24.06,-6.86,1227.35,-2.54,-2.07,-164.58,0.00,253.00,263.00,86.00
0.496,,24.03,-6.74,1234.56,-2.12,-2.80,-167.44,0.00,253.00,263.00,86.00
0.555,,24.37,-6.74,1233.43,-3.02,-3.32,-167.45,0.00,253.00,263.00,86.00
0.622,,24.40,-6.59,1235.44,-2.57,-1.83,-169.99,0.00,253.00,263.00,86.00
0.680,,23.98,-6.75,1235.70,-2.54,4.11,170.64,0.00,253.00,263.00,86.00
0.741,,23.98,-6.75,1235.70,-2.54,4.11,170.64,0.00,253.00,263.00,86.00
0.803,,23.98,-6.75,1235.70,-2.54,4.11,170.64,0.00,253.00,263.00,86.00
0.858,,24.07,-6.32,1247.67,-1.73,0.14,-174.48,0.00,253.00,263.00,86.00
0.913,,23.36,-7.06,1228.81,-2.16,-1.19,-166.58,0.00,253.00,263.00,86.00
0.967,,21.90,-9.02,1227.36,-2.55,-2.15,-164.53,0.00,253.00,263.00,86.00
1.019,,15.31,-13.61,1234.23,-2.20,-3.78,-167.34,0.00,253.00,263.00,86.00
1.079,,12.19,-15.13,1219.74,-0.43,3.59,162.93,0.00,253.00,263.00,86.00
1.146,,1.60,-19.43,1146.83,-0.14,-8.75,-153.28,0.00,253.00,263.00,86.00
1.200,,-28.43,-34.59,1209.64,3.54,-8.75,-157.93,0.00,253.00,263.00,86.00
1.260,,-56.29,-50.14,1205.66,8.14,5.42,158.56,0.00,253.00,263.00,86.00
1.316,,-64.81,-55.06,1212.29,8.11,3.41,161.63,0.00,253.00,263.00,86.00
1.371,,-83.53,-68.39,1219.31,10.73,2.71,161.98,0.00,253.00,263.00,86.00
1.423,,-101.04,-85.70,1226.12,13.78,1.05,164.31,0.00,253.00,263.00,86.00
1.480,,-110.14,-100.09,1244.23,13.84,3.69,166.62,0.00,253.00,263.00,86.00
1.536,,-115.09,-110.17,1247.43,14.47,4.29,169.79,0.00,253.00,263.00,86.00
1.588,,-126.67,-139.83,1219.14,15.98,3.13,159.96,0.00,253.00,263.00,86.00
1.640,,-138.12,-158.39,1238.23,16.51,4.14,163.18,0.00,253.00,263.00,86.00
1.692,,-152.69,-181.86,1238.83,18.17,4.88,164.77,0.00,253.00,263.00,86.00
1.741,,-159.30,-192.49,1241.93,15.00,-25.93,-153.33,0.00,253.00,263.00,86.00
1.792,,-168.32,-207.14,1241.32,19.51,5.37,163.40,0.00,253.00,263.00,86.00
1.843,,-183.69,-230.67,1252.75,21.34,5.30,165.92,0.00,253.00,263.00,86.00
1.894,,-189.30,-240.20,1247.25,21.80,5.17,163.43,0.00,253.00,263.00,86.00
1.942,,-198.09,-253.62,1269.43,22.35,7.23,167.49,0.00,253.00,263.00,86.00
1.990,,-198.72,-256.41,1256.22,22.59,8.64,167.03,0.00,253.00,263.00,86.00
2.036,,-204.28,-268.26,1265.47,16.95,-34.24,-152.96,0.00,253.00,263.00,86.00
2.084,,-208.30,-279.09,1251.02,16.31,-35.15,-147.25,0.00,253.00,263.00,86.00
2.132,,-215.19,-288.32,1251.30,16.57,-39.12,-147.99,0.00,253.00,263.00,86.00
2.180,,-223.56,-296.11,1261.00,25.51,12.32,168.44,0.00,253.00,263.00,86.00
2.225,,-235.04,-302.44,1262.31,27.19,10.86,168.29,0.00,253.00,263.00,86.00
