Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
6.405,,466.00,369.00,102.00,11.95,-4.13,159.00,2.00,404.00,635.00,76.00
6.458,,466.00,369.00,102.00,12.18,-4.83,159.57,2.00,404.00,635.00,76.00
6.511,,468.00,370.00,102.00,12.18,-4.75,159.68,2.00,404.00,635.00,76.00
6.556,,471.00,371.00,102.00,11.56,-3.94,159.08,2.00,404.00,635.00,76.00
6.603,,474.00,372.00,102.00,11.38,-5.19,158.86,2.00,404.00,635.00,76.00
6.653,,478.00,375.00,102.00,10.46,-4.59,159.61,2.00,404.00,635.00,76.00
6.705,,480.00,377.00,103.00,11.02,-4.71,157.57,2.00,404.00,635.00,76.00
6.753,,488.00,382.00,102.00,10.38,-4.59,157.45,2.00,404.00,635.00,76.00
6.800,,497.00,389.00,105.00,8.55,-8.57,-139.08,2.00,404.00,635.00,76.00
6.851,,501.00,394.00,106.00,9.63,-1.80,153.72,2.00,404.00,635.00,76.00
6.899,,511.00,411.00,109.00,10.51,-7.81,153.17,2.00,404.00,635.00,76.00
7.060,,537.00,468.00,105.00,9.76,-13.03,154.74,2.00,404.00,635.00,76.00
7.272,,598.00,573.00,103.00,3.66,-7.72,155.42,2.00,404.00,635.00,76.00
7.375,,613.00,612.00,105.00,1.77,-14.48,162.85,2.00,404.00,635.00,76.00
7.430,,617.00,636.00,101.00,-1.03,-4.91,169.59,2.00,404.00,635.00,76.00
7.534,,614.00,682.00,100.00,0.17,-3.96,162.59,2.00,404.00,635.00,76.00
7.585,,613.00,691.00,101.00,0.69,-8.71,162.00,2.00,404.00,635.00,76.00
7.636,,611.00,707.00,101.00,1.61,-5.36,155.81,2.00,404.00,635.00,76.00
7.686,,608.00,721.00,99.00,0.27,-3.74,158.25,2.00,404.00,635.00,76.00
7.738,,607.00,726.00,99.00,-0.13,-3.23,156.29,2.00,404.00,635.00,76.00
7.791,,606.00,737.00,98.00,-0.04,-3.81,157.62,2.00,404.00,635.00,76.00
7.842,,606.00,745.00,98.00,-0.04,-3.40,160.83,2.00,404.00,635.00,76.00
7.895,,606.00,752.00,97.00,-0.48,-1.95,159.52,2.00,404.00,635.00,76.00
7.946,,606.00,757.00,98.00,0.35,-4.05,158.85,2.00,404.00,635.00,76.00
7.997,,605.00,759.00,97.00,-0.85,-1.02,157.75,2.00,404.00,635.00,76.00
8.048,,604.00,767.00,96.00,-0.82,-1.42,162.76,2.00,404.00,635.00,76.00
8.100,,603.00,770.00,96.00,-0.13,-1.34,162.57,2.00,404.00,635.00,76.00
8.152,,599.00,779.00,96.00,0.46,0.08,163.32,2.00,404.00,635.00,76.00
8.205,,593.00,788.00,94.00,0.95,-5.49,-179.99,2.00,404.00,635.00,76.00
8.257,,591.00,793.00,94.00,0.94,1.80,-173.17,2.00,404.00,635.00,76.00
8.309,,590.00,803.00,94.00,1.53,-3.48,161.70,2.00,404.00,635.00,76.00
8.361,,589.00,816.00,93.00,1.15,-2.97,166.64,2.00,404.00,635.00,76.00
8.413,,587.00,829.00,93.00,0.78,9.26,176.60,2.00,404.00,635.00,76.00
8.466,,586.00,837.00,92.00,1.91,-6.76,175.23,2.00,404.00,635.00,76.00
8.519,,583.00,852.00,92.00,2.60,-5.48,165.09,2.00,404.00,635.00,76.00
8.579,,580.00,866.00,91.00,2.58,-1.44,162.28,2.00,404.00,635.00,76.00
8.635,,579.00,874.00,91.00,3.19,-5.56,161.08,2.00,404.00,635.00,76.00
8.687,,576.00,891.00,90.00,1.69,-2.55,164.36,2.00,404.00,635.00,76.00
8.738,,575.00,897.00,90.00,3.41,-7.00,167.20,2.00,404.00,635.00,76.00
8.790,,573.00,906.00,91.00,2.95,-3.31,164.37,2.00,404.00,635.00,76.00
8.843,,572.00,912.00,92.00,3.44,-4.56,158.26,2.00,404.00,635.00,76.00
9.158,,569.00,910.00,91.00,2.05,1.58,-179.07,2.00,404.00,635.00,76.00
9.208,,568.00,907.00,91.00,3.01,-6.40,165.10,2.00,404.00,635.00,76.00
9.270,,568.00,902.00,91.00,2.06,1.60,-179.09,2.00,404.00,635.00,76.00
9.328,,568.00,896.00,91.00,2.95,-1.63,159.91,2.00,404.00,635.00,76.00
9.381,,567.00,894.00,92.00,3.13,-3.00,158.54,2.00,404.00,635.00,76.00
9.433,,568.00,890.00,92.00,3.27,-3.97,162.26,2.00,404.00,635.00,76.00
9.485,,569.00,886.00,91.00,2.57,1.09,177.76,2.00,404.00,635.00,76.00
9.538,,570.00,884.00,92.00,3.04,-4.52,162.24,2.00,404.00,635.00,76.00
9.593,,569.00,882.00,91.00,2.21,3.07,177.65,2.00,404.00,635.00,76.00
9.645,,570.00,881.00,91.00,3.69,-6.84,166.98,2.00,404.00,635.00,76.00
9.698,,570.00,881.00,91.00,3.69,-6.84,166.98,2.00,404.00,635.00,76.00
9.752,,570.00,881.00,91.00,1.47,5.63,172.11,2.00,404.00,635.00,76.00
9.803,,571.00,881.00,92.00,3.40,-7.61,167.96,2.00,404.00,635.00,76.00
9.855,,571.00,881.00,91.00,2.10,-1.56,177.73,2.00,404.00,635.00,76.00
9.907,,570.00,883.00,92.00,1.59,5.52,174.08,2.00,404.00,635.00,76.00
9.959,,570.00,883.00,92.00,3.47,-7.06,168.50,2.00,404.00,635.00,76.00
10.012,,570.00,884.00,91.00,3.87,-8.30,171.42,2.00,404.00,635.00,76.00
10.064,,568.00,886.00,91.00,1.61,5.35,174.14,2.00,404.00,635.00,76.00
10.118,,568.00,888.00,91.00,3.04,-4.18,166.01,2.00,404.00,635.00,76.00
10.170,,567.00,888.00,91.00,2.74,-5.81,176.55,2.00,404.00,635.00,76.00
10.223,,567.00,890.00,91.00,4.00,-8.14,169.17,2.00,404.00,635.00,76.00
10.271,,568.00,889.00,91.00,3.17,-8.29,171.04,2.00,404.00,635.00,76.00
10.322,,568.00,888.00,91.00,3.47,-7.65,167.48,2.00,404.00,635.00,76.00
10.372,,568.00,881.00,90.00,1.47,5.78,172.14,2.00,404.00,635.00,76.00
10.423,,570.00,871.00,90.00,3.54,-5.71,161.49,2.00,404.00,635.00,76.00
10.474,,571.00,864.00,92.00,4.67,-9.39,164.58,2.00,404.00,635.00,76.00
10.527,,573.00,850.00,91.00,2.14,1.10,171.49,2.00,404.00,635.00,76.00
10.580,,576.00,832.00,92.00,4.58,-12.38,165.31,2.00,404.00,635.00,76.00
10.633,,580.00,813.00,91.00,2.23,-5.56,163.82,2.00,404.00,635.00,76.00
10.695,,583.00,803.00,92.00,4.08,-13.75,169.32,2.00,404.00,635.00,76.00
10.748,,588.00,783.00,94.00,4.94,-16.73,166.87,2.00,404.00,635.00,76.00
10.799,,592.00,762.00,94.00,2.85,-17.34,176.08,2.00,404.00,635.00,76.00
10.853,,598.00,743.00,91.00,0.82,-5.20,173.07,2.00,404.00,635.00,76.00
10.906,,602.00,726.00,92.00,1.47,-6.10,165.29,2.00,404.00,635.00,76.00
10.958,,603.00,719.00,92.00,-0.61,-1.09,168.36,2.00,404.00,635.00,76.00
11.012,,605.00,709.00,92.00,-0.08,-5.18,172.05,2.00,404.00,635.00,76.00
11.065,,605.00,704.00,94.00,-0.61,0.28,164.31,2.00,404.00,635.00,76.00
11.112,,604.00,703.00,93.00,0.86,-2.56,167.48,2.00,404.00,635.00,76.00
11.177,,602.00,704.00,93.00,0.77,-9.14,174.83,2.00,404.00,635.00,76.00
11.229,,601.00,706.00,93.00,0.23,-4.44,171.30,2.00,404.00,635.00,76.00
11.282,,599.00,710.00,94.00,0.15,-2.36,163.92,2.00,404.00,635.00,76.00
11.334,,596.00,716.00,93.00,1.00,-2.72,168.67,2.00,404.00,635.00,76.00
11.384,,594.00,718.00,93.00,0.63,-3.56,166.26,2.00,404.00,635.00,76.00
11.437,,593.00,724.00,93.00,1.08,-4.92,164.61,2.00,404.00,635.00,76.00
11.488,,591.00,729.00,94.00,0.71,1.24,170.98,2.00,404.00,635.00,76.00
11.541,,590.00,730.00,93.00,1.00,1.67,-172.56,2.00,404.00,635.00,76.00
11.595,,588.00,734.00,92.00,0.73,1.02,170.69,2.00,404.00,635.00,76.00
11.646,,587.00,736.00,93.00,0.75,7.18,175.73,2.00,404.00,635.00,76.00
11.698,,587.00,737.00,92.00,1.35,-2.50,167.97,2.00,404.00,635.00,76.00
11.748,,587.00,738.00,93.00,0.61,3.12,179.66,2.00,404.00,635.00,76.00
11.800,,587.00,737.00,93.00,0.76,0.60,-175.06,2.00,404.00,635.00,76.00
11.852,,587.00,736.00,93.00,1.00,1.65,-172.61,2.00,404.00,635.00,76.00
11.904,,587.00,736.00,93.00,1.48,-5.60,170.15,2.00,404.00,635.00,76.00
11.956,,587.00,735.00,94.00,0.98,-3.46,165.74,2.00,404.00,635.00,76.00
12.010,,587.00,735.00,93.00,0.76,0.59,-175.05,2.00,404.00,635.00,76.00
12.063,,587.00,735.00,93.00,0.76,0.59,-175.05,2.00,404.00,635.00,76.00
12.115,,587.00,736.00,93.00,1.64,-8.42,178.00,2.00,404.00,635.00,76.00
12.166,,587.00,736.00,92.00,0.74,0.91,170.58,2.00,404.00,635.00,76.00
12.218,,588.00,737.00,93.00,1.85,-5.62,166.17,2.00,404.00,635.00,76.00
12.270,,588.00,737.00,94.00,1.65,-2.66,162.54,2.00,404.00,635.00,76.00
12.319,,588.00,737.00,93.00,1.00,1.67,-172.62,2.00,404.00,635.00,76.00
12.386,,588.00,738.00,94.00,1.39,-3.71,165.21,2.00,404.00,635.00,76.00
12.438,,588.00,737.00,94.00,1.80,-5.30,161.83,2.00,404.00,635.00,76.00
12.490,,588.00,737.00,94.00,1.35,-4.19,163.62,2.00,404.00,635.00,76.00
12.539,,588.00,737.00,94.00,1.35,-4.19,163.62,2.00,404.00,635.00,76.00
12.591,,588.00,737.00,94.00,0.98,-3.41,165.63,2.00,404.00,635.00,76.00
12.641,,588.00,738.00,94.00,1.53,-6.03,166.55,2.00,404.00,635.00,76.00
12.693,,588.00,738.00,94.00,1.10,-4.18,165.64,2.00,404.00,635.00,76.00
12.754,,588.00,738.00,94.00,0.98,-3.41,165.58,2.00,404.00,635.00,76.00
12.809,,588.00,738.00,94.00,0.77,0.24,165.96,2.00,404.00,635.00,76.00
12.874,,588.00,739.00,93.00,1.30,-3.00,165.10,2.00,404.00,635.00,76.00
12.925,,587.00,740.00,93.00,0.61,3.07,179.67,2.00,404.00,635.00,76.00
12.976,,586.00,741.00,92.00,1.36,-2.55,167.73,2.00,404.00,635.00,76.00
13.025,,585.00,745.00,92.00,1.80,-8.12,175.70,2.00,404.00,635.00,76.00
13.075,,583.00,751.00,92.00,1.52,0.04,165.22,2.00,404.00,635.00,76.00
13.124,,582.00,755.00,93.00,2.12,-3.11,161.33,2.00,404.00,635.00,76.00
13.174,,579.00,766.00,91.00,1.54,0.05,168.74,2.00,404.00,635.00,76.00
13.219,,577.00,773.00,92.00,1.80,-3.02,-171.59,2.00,404.00,635.00,76.00
13.267,,571.00,788.00,91.00,3.66,-13.95,175.80,2.00,404.00,635.00,76.00
13.329,,564.00,804.00,90.00,5.29,-14.23,172.30,2.00,404.00,635.00,76.00
13.380,,556.00,823.00,90.00,6.63,-16.73,170.92,2.00,404.00,635.00,76.00
13.430,,551.00,832.00,90.00,6.73,-16.77,173.30,2.00,404.00,635.00,76.00
13.480,,543.00,851.00,90.00,7.50,-15.75,168.08,2.00,404.00,635.00,76.00
13.529,,535.00,872.00,90.00,8.79,-19.50,169.73,2.00,404.00,635.00,76.00
13.579,,532.00,880.00,90.00,10.08,-17.87,165.65,2.00,404.00,635.00,76.00
13.630,,527.00,899.00,90.00,10.06,-16.96,166.15,2.00,404.00,635.00,76.00
13.675,,525.00,909.00,89.00,9.99,-13.67,163.24,2.00,404.00,635.00,76.00
