Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
3.881,,-64.24,53.34,1255.14,7.99,3.21,166.79,0.00,796.00,441.00,79.00
3.929,,-64.45,53.57,1257.52,8.80,-10.86,179.52,0.00,796.00,441.00,79.00
3.977,,-64.59,53.17,1255.00,8.51,1.16,168.67,0.00,796.00,441.00,79.00
4.027,,-64.11,52.90,1247.95,7.38,8.25,172.99,0.00,796.00,441.00,79.00
4.077,,-62.93,52.68,1247.56,7.97,1.93,169.25,0.00,796.00,441.00,79.00
4.126,,-54.31,46.81,1130.74,5.00,14.77,157.07,0.00,796.00,441.00,79.00
4.175,,-60.47,52.74,1237.29,8.20,-16.02,-178.26,0.00,796.00,441.00,79.00
4.224,,-58.30,53.35,1241.71,7.43,5.00,170.12,0.00,796.00,441.00,79.00
4.274,,-55.68,54.28,1239.43,7.97,-13.34,-178.62,0.00,796.00,441.00,79.00
4.323,,-54.45,55.36,1243.00,7.11,-5.97,-175.06,0.00,796.00,441.00,79.00
4.371,,-51.83,56.15,1236.22,6.34,0.57,164.85,0.00,796.00,441.00,79.00
4.421,,-50.44,56.48,1235.04,6.45,-10.45,-172.86,0.00,796.00,441.00,79.00
4.472,,-50.36,54.32,1235.51,6.24,1.30,164.90,0.00,796.00,441.00,79.00
4.521,,-49.95,53.29,1241.50,7.17,-13.27,-179.05,0.00,796.00,441.00,79.00
4.569,,-48.16,48.33,1234.37,5.81,2.53,163.35,0.00,796.00,441.00,79.00
4.617,,-46.26,44.60,1234.34,6.50,-12.42,-172.49,0.00,796.00,441.00,79.00
4.667,,-46.12,40.52,1241.83,5.38,4.08,167.52,0.00,796.00,441.00,79.00
4.714,,-47.18,32.89,1240.73,5.47,3.31,167.36,0.00,796.00,441.00,79.00
4.763,,-47.36,29.93,1230.97,5.82,3.72,167.90,0.00,796.00,441.00,79.00
4.813,,-48.08,24.41,1242.44,5.86,-10.96,-172.10,0.00,796.00,441.00,79.00
