Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.047,,-40.23,71.80,1197.69,2.46,8.32,161.96,0.00,228.00,614.00,88.00
0.147,,-29.41,65.98,1190.90,2.21,-8.71,-166.13,0.00,228.00,614.00,88.00
0.207,,-26.24,64.02,1189.53,1.00,-9.30,-164.40,0.00,228.00,614.00,88.00
0.256,,-23.24,61.03,1181.15,-0.26,6.80,158.26,0.00,228.00,614.00,88.00
0.303,,-13.16,53.75,1175.68,-1.50,8.59,159.04,0.00,228.00,614.00,88.00
0.351,,-9.44,50.45,1183.28,-1.10,-9.95,-164.13,0.00,228.00,614.00,88.00
0.398,,-8.25,47.33,1165.43,-1.78,6.66,156.95,0.00,228.00,614.00,88.00
0.443,,-7.32,44.41,1173.20,-1.64,-7.64,-161.47,0.00,228.00,614.00,88.00
0.491,,-8.70,41.02,1178.84,-1.80,7.57,159.25,0.00,228.00,614.00,88.00
0.538,,-9.50,38.51,1170.29,-1.37,7.47,159.33,0.00,228.00,614.00,88.00
0.602,,-11.08,36.10,1170.66,-0.87,-8.79,-163.27,0.00,228.00,614.00,88.00
0.656,,-11.71,33.74,1171.34,-0.49,3.79,157.73,0.00,228.00,614.00,88.00
0.712,,-10.10,31.60,1174.35,-1.33,-7.15,-162.44,0.00,228.00,614.00,88.00
0.765,,-8.71,30.00,1177.99,-1.74,7.70,159.91,0.00,228.00,614.00,88.00
0.814,,-4.47,27.23,1185.72,-1.07,-4.97,-162.75,0.00,228.00,614.00,88.00
0.865,,-1.14,21.00,1174.54,-1.44,-6.24,-159.91,0.00,228.00,614.00,88.00
0.911,,-2.82,16.67,1183.76,-1.65,5.31,159.34,0.00,228.00,614.00,88.00
0.957,,-3.61,16.21,1190.64,-1.10,-6.60,-163.24,0.00,228.00,614.00,88.00
1.006,,-6.90,12.82,1166.24,-1.20,5.77,158.39,0.00,228.00,614.00,88.00
1.055,,-18.36,7.93,1207.03,0.51,-10.39,-165.82,0.00,228.00,614.00,88.00
1.104,,-25.20,4.57,1202.59,1.75,-9.46,-163.81,0.00,228.00,614.00,88.00
1.158,,-29.55,1.78,1194.64,1.68,6.64,159.76,0.00,228.00,614.00,88.00
1.223,,-31.76,0.03,1199.21,2.50,4.53,160.56,0.00,228.00,614.00,88.00
1.277,,-34.47,-2.41,1200.91,2.53,6.71,163.55,0.00,228.00,614.00,88.00
1.325,,-40.95,-7.20,1204.64,3.77,5.09,163.53,0.00,228.00,614.00,88.00
1.372,,-45.10,-8.68,1204.69,3.72,-9.16,-163.05,0.00,228.00,614.00,88.00
1.420,,-49.16,-9.87,1217.63,4.60,-10.47,-165.61,0.00,228.00,614.00,88.00
1.464,,-51.30,-10.98,1210.90,5.07,4.55,163.62,0.00,228.00,614.00,88.00
1.509,,-52.74,-12.02,1217.75,4.59,-10.63,-165.60,0.00,228.00,614.00,88.00
1.555,,-53.20,-13.70,1217.32,4.72,5.19,166.10,0.00,228.00,614.00,88.00
1.601,,-52.55,-16.06,1206.35,4.68,6.26,164.68,0.00,228.00,614.00,88.00
1.646,,-51.57,-18.21,1208.24,3.91,5.95,164.78,0.00,228.00,614.00,88.00
1.697,,-49.72,-19.95,1206.30,4.73,6.15,164.89,0.00,228.00,614.00,88.00
1.796,,-46.96,-23.20,1221.25,4.47,9.51,169.74,0.00,228.00,614.00,88.00
1.844,,-42.11,-25.42,1210.44,2.74,-12.59,-163.43,0.00,228.00,614.00,88.00
1.891,,-41.41,-25.91,1212.09,3.48,5.03,164.38,0.00,228.00,614.00,88.00
1.938,,-40.89,-25.27,1204.88,3.59,-8.53,-160.00,0.00,228.00,614.00,88.00
1.985,,-41.78,-24.55,1210.98,3.17,-11.94,-164.99,0.00,228.00,614.00,88.00
2.033,,-42.26,-24.55,1219.82,3.63,-12.32,-165.56,0.00,228.00,614.00,88.00
2.079,,-44.79,-22.48,1215.19,4.08,-10.97,-163.21,0.00,228.00,614.00,88.00
2.125,,-47.68,-21.55,1220.87,4.10,-11.82,-167.49,0.00,228.00,614.00,88.00
2.171,,-50.11,-21.13,1224.38,5.19,5.75,166.65,0.00,228.00,614.00,88.00
2.218,,-52.71,-19.90,1213.96,5.19,5.91,164.70,0.00,228.00,614.00,88.00
2.264,,-59.10,-17.88,1209.17,5.65,9.54,166.07,0.00,228.00,614.00,88.00
2.310,,-65.61,-12.38,1126.18,6.76,-19.28,-155.05,0.00,228.00,614.00,88.00
2.359,,-86.03,-10.16,1238.71,9.11,-13.71,-169.49,0.00,228.00,614.00,88.00
2.407,,-96.07,-7.29,1241.46,10.01,-12.62,-167.06,0.00,228.00,614.00,88.00
2.455,,-99.91,-6.42,1229.16,10.71,5.82,164.80,0.00,228.00,614.00,88.00
2.503,,-112.50,-2.66,1244.25,12.97,-16.81,-171.13,0.00,228.00,614.00,88.00
2.553,,-120.56,-1.63,1252.46,13.09,6.31,169.37,0.00,228.00,614.00,88.00
2.600,,-130.66,0.73,1260.81,15.35,-15.35,-171.46,0.00,228.00,614.00,88.00
2.647,,-144.24,2.31,1261.68,17.30,-20.12,-173.34,0.00,228.00,614.00,88.00
2.694,,-153.25,3.40,1270.22,19.10,-18.10,-173.46,0.00,228.00,614.00,88.00
2.744,,-158.53,3.73,1264.78,18.42,-20.75,-171.85,0.00,228.00,614.00,88.00
2.794,,-174.91,4.20,1269.99,21.21,-14.83,-170.62,0.00,228.00,614.00,88.00
3.097,,-225.46,-6.56,1294.99,27.77,-20.20,-179.55,0.00,228.00,614.00,88.00
3.194,,-237.47,-13.81,1291.71,27.68,1.64,173.04,0.00,228.00,614.00,88.00
3.298,,-251.56,-22.46,1285.18,32.57,-21.75,174.53,0.00,228.00,614.00,88.00
3.355,,-258.73,-26.91,1287.62,32.72,-24.22,176.97,0.00,228.00,614.00,88.00
3.410,,-261.81,-28.96,1288.71,31.27,1.00,176.82,0.00,228.00,614.00,88.00
3.463,,-266.92,-33.94,1284.49,33.70,-22.32,176.41,0.00,228.00,614.00,88.00
3.512,,-265.17,-36.78,1264.39,34.44,-27.39,174.51,0.00,228.00,614.00,88.00
3.562,,-264.94,-38.30,1259.48,34.06,-24.59,178.88,0.00,228.00,614.00,88.00
3.612,,-267.74,-40.08,1268.62,31.20,-1.73,167.61,0.00,228.00,614.00,88.00
3.663,,-264.03,-41.06,1253.10,33.36,-22.78,-178.05,0.00,228.00,614.00,88.00
3.713,,-263.11,-41.34,1251.35,32.40,-23.52,-175.43,0.00,228.00,614.00,88.00
3.761,,-260.14,-41.55,1239.35,30.08,2.30,164.60,0.00,228.00,614.00,88.00
3.808,,-261.59,-41.32,1251.16,32.38,-23.49,-175.35,0.00,228.00,614.00,88.00
3.857,,-252.66,-39.83,1227.16,30.24,2.26,164.52,0.00,228.00,614.00,88.00
3.905,,-250.48,-39.06,1235.61,31.17,-22.58,-172.12,0.00,228.00,614.00,88.00
3.953,,-251.18,-38.72,1240.39,29.66,3.24,169.21,0.00,228.00,614.00,88.00
4.001,,-247.96,-37.07,1224.18,31.34,-22.14,-172.19,0.00,228.00,614.00,88.00
4.048,,-246.58,-36.66,1219.61,29.17,3.99,165.09,0.00,228.00,614.00,88.00
4.097,,-244.61,-35.67,1209.97,28.86,3.15,163.08,0.00,228.00,614.00,88.00
4.144,,-244.66,-34.33,1213.75,28.06,3.85,165.14,0.00,228.00,614.00,88.00
4.193,,-240.66,-32.76,1194.84,28.55,4.68,163.87,0.00,228.00,614.00,88.00
4.244,,-241.03,-32.51,1198.58,28.59,3.86,161.37,0.00,228.00,614.00,88.00
4.293,,-243.07,-31.65,1206.97,28.70,2.22,164.46,0.00,228.00,614.00,88.00
4.341,,-245.70,-31.18,1212.43,31.56,-22.09,-172.50,0.00,228.00,614.00,88.00
4.390,,-244.50,-30.79,1198.48,28.43,0.76,157.32,0.00,228.00,614.00,88.00
4.437,,-247.07,-30.21,1209.55,30.40,-24.21,-169.36,0.00,228.00,614.00,88.00
4.482,,-248.85,-29.92,1210.46,31.40,-23.64,-173.70,0.00,228.00,614.00,88.00
4.531,,-249.39,-29.81,1213.02,31.61,-22.09,-172.69,0.00,228.00,614.00,88.00
4.578,,-247.41,-29.36,1201.76,32.16,-23.53,-173.96,0.00,228.00,614.00,88.00
4.625,,-247.66,-29.74,1203.67,31.76,-21.59,-170.34,0.00,228.00,614.00,88.00
4.672,,-247.66,-29.74,1203.67,31.76,-21.59,-170.34,0.00,228.00,614.00,88.00
4.719,,-249.39,-29.81,1213.02,31.61,-22.09,-172.69,0.00,228.00,614.00,88.00
4.766,,-249.39,-29.81,1213.02,31.61,-22.09,-172.69,0.00,228.00,614.00,88.00
4.814,,-249.06,-29.81,1213.16,31.64,-22.32,-173.01,0.00,228.00,614.00,88.00
4.861,,-246.48,-29.50,1201.47,31.50,-23.11,-171.26,0.00,228.00,614.00,88.00
4.910,,-248.76,-29.93,1210.82,31.04,-22.04,-172.83,0.00,228.00,614.00,88.00
4.959,,-249.67,-30.46,1214.07,29.75,0.50,163.45,0.00,228.00,614.00,88.00
5.006,,-248.72,-30.61,1210.61,30.44,-24.06,-169.53,0.00,228.00,614.00,88.00
5.054,,-246.63,-30.35,1201.18,30.86,-22.46,-166.36,0.00,228.00,614.00,88.00
5.079,,-246.63,-30.35,1201.18,30.86,-22.46,-166.36,1.00,309.00,459.00,77.00
5.124,,-249.74,-30.90,1214.60,31.57,-21.74,-169.98,1.00,309.00,459.00,77.00
5.173,,-251.14,-31.48,1219.23,29.54,3.49,166.85,1.00,309.00,459.00,77.00
5.221,,-249.74,-30.90,1214.60,31.57,-21.74,-169.98,1.00,309.00,459.00,77.00
5.268,,-248.99,-30.47,1211.20,32.37,-25.50,-174.59,1.00,309.00,459.00,77.00
5.315,,-247.63,-30.19,1202.35,29.55,2.96,162.73,1.00,309.00,459.00,77.00
5.362,,-247.66,-29.74,1203.67,31.76,-21.59,-170.34,1.00,309.00,459.00,77.00
5.413,,-247.41,-29.36,1201.76,32.16,-23.53,-173.96,1.00,309.00,459.00,77.00
5.470,,-249.85,-29.88,1214.68,32.74,-26.17,-179.24,1.00,309.00,459.00,77.00
5.519,,-248.88,-29.59,1210.74,32.71,-24.65,-176.61,1.00,309.00,459.00,77.00
5.567,,-247.27,-29.87,1208.94,31.74,-25.22,-174.34,1.00,309.00,459.00,77.00
5.614,,-245.43,-33.82,1211.79,30.92,-21.72,-169.88,1.00,309.00,459.00,77.00
5.661,,-241.41,-37.72,1200.55,31.06,-24.16,-169.37,1.00,309.00,459.00,77.00
