Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.037,,-66.97,67.69,1244.20,7.88,-14.98,-176.21,0.00,860.00,534.00,85.00
0.120,,-66.97,67.69,1244.20,7.88,-14.98,-176.21,0.00,860.00,534.00,85.00
0.166,,-66.97,67.69,1244.20,7.88,-14.98,-176.21,0.00,860.00,534.00,85.00
0.215,,-66.97,67.69,1244.20,7.88,-14.98,-176.21,0.00,860.00,534.00,85.00
0.257,,-66.97,67.69,1244.20,7.88,-14.98,-176.21,0.00,860.00,534.00,85.00
0.305,,-66.97,67.69,1244.20,7.88,-14.98,-176.21,0.00,860.00,534.00,85.00
0.353,,-66.97,67.69,1244.20,7.88,-14.98,-176.21,0.00,860.00,534.00,85.00
0.396,,-67.63,68.05,1253.04,6.49,7.66,172.31,0.00,860.00,534.00,85.00
0.438,,-66.92,67.79,1246.25,7.70,-12.44,-176.72,0.00,860.00,534.00,85.00
0.481,,-67.53,67.54,1244.14,6.37,9.70,169.24,0.00,860.00,534.00,85.00
0.523,,-67.40,67.61,1245.54,6.46,7.07,169.17,0.00,860.00,534.00,85.00
0.577,,-67.40,67.61,1245.54,6.46,7.07,169.17,0.00,860.00,534.00,85.00
0.629,,-66.92,67.79,1246.25,7.70,-12.44,-176.72,0.00,860.00,534.00,85.00
0.684,,-66.92,67.79,1246.25,7.70,-12.44,-176.72,0.00,860.00,534.00,85.00
0.740,,-67.53,67.54,1244.14,6.37,9.70,169.24,0.00,860.00,534.00,85.00
0.809,,-67.86,68.37,1253.56,8.21,-12.94,-177.06,0.00,860.00,534.00,85.00
0.883,,-68.84,68.77,1264.32,7.59,-10.56,-177.08,0.00,860.00,534.00,85.00
0.926,,-71.82,67.91,1254.85,7.57,-10.18,-173.77,0.00,860.00,534.00,85.00
0.971,,-76.97,67.67,1275.11,8.19,-8.01,-179.27,0.00,860.00,534.00,85.00
1.014,,-78.25,64.63,1241.43,7.83,4.51,166.83,0.00,860.00,534.00,85.00
1.058,,-80.33,62.78,1233.63,8.77,-16.01,-174.96,0.00,860.00,534.00,85.00
1.102,,-87.21,57.47,1236.08,10.45,-15.95,-176.83,0.00,860.00,534.00,85.00
1.146,,-91.70,50.53,1221.46,9.10,3.19,162.65,0.00,860.00,534.00,85.00
1.197,,-91.31,47.25,1217.43,9.53,-13.00,-169.77,0.00,860.00,534.00,85.00
1.268,,-83.17,41.31,1197.69,8.56,-14.06,-165.91,0.00,860.00,534.00,85.00
1.342,,-70.78,36.64,1110.95,6.98,-17.04,-155.75,0.00,860.00,534.00,85.00
1.396,,-63.10,33.90,1179.77,4.97,-12.75,-161.22,0.00,860.00,534.00,85.00
1.444,,-10.83,9.07,1159.93,-1.85,-8.94,-154.70,0.00,860.00,534.00,85.00
1.491,,21.14,-2.28,1144.63,-7.04,-6.48,-154.06,0.00,860.00,534.00,85.00
1.538,,40.39,-9.68,1126.26,-8.14,-4.50,-149.80,0.00,860.00,534.00,85.00
1.581,,59.39,-17.18,1136.12,-11.43,-3.71,-153.19,0.00,860.00,534.00,85.00
1.625,,71.55,-22.98,1147.72,-12.00,-3.41,-155.54,0.00,860.00,534.00,85.00
1.671,,77.13,-26.76,1139.93,-12.99,9.67,153.61,0.00,860.00,534.00,85.00
1.714,,92.80,-38.40,1159.85,-14.43,7.06,154.79,0.00,860.00,534.00,85.00
1.759,,102.74,-44.64,1175.07,-15.95,2.17,-156.77,0.00,860.00,534.00,85.00
1.802,,120.73,-54.74,1256.42,-17.33,5.95,179.39,0.00,860.00,534.00,85.00
1.846,,121.60,-56.62,1175.79,-18.49,6.91,156.90,0.00,860.00,534.00,85.00
1.890,,129.31,-60.99,1164.78,-20.84,9.89,156.49,0.00,860.00,534.00,85.00
1.933,,138.34,-66.12,1149.85,-20.62,7.52,154.02,0.00,860.00,534.00,85.00
1.980,,145.65,-69.49,1160.02,-22.53,7.59,156.60,0.00,860.00,534.00,85.00
2.023,,146.59,-69.77,1149.80,-22.72,8.59,154.31,0.00,860.00,534.00,85.00
2.065,,154.74,-72.75,1164.32,-23.07,8.85,158.45,0.00,860.00,534.00,85.00
2.106,,162.98,-75.56,1158.39,-24.70,8.93,-155.10,0.00,860.00,534.00,85.00
2.150,,166.97,-76.88,1151.08,-25.41,8.69,155.02,0.00,860.00,534.00,85.00
2.197,,169.26,-78.00,1157.29,-24.73,9.13,154.99,0.00,860.00,534.00,85.00
2.243,,179.38,-80.58,1160.92,-27.06,9.90,156.17,0.00,860.00,534.00,85.00
2.286,,187.51,-82.03,1160.43,-27.95,8.79,155.53,0.00,860.00,534.00,85.00
2.329,,197.55,-81.94,1170.34,-28.70,9.34,158.26,0.00,860.00,534.00,85.00
2.370,,199.58,-81.11,1181.39,-28.59,10.59,160.13,0.00,860.00,534.00,85.00
2.411,,197.70,-79.18,1173.49,-28.38,8.97,159.50,0.00,860.00,534.00,85.00
2.453,,191.88,-76.48,1153.60,-26.96,9.45,151.30,0.00,860.00,534.00,85.00
2.496,,195.33,-77.23,1181.76,-28.56,9.15,157.96,0.00,860.00,534.00,85.00
2.536,,196.28,-77.81,1193.98,-27.50,9.99,162.04,0.00,860.00,534.00,85.00
2.577,,191.37,-76.41,1174.89,-27.45,8.34,156.34,0.00,860.00,534.00,85.00
2.620,,189.55,-76.75,1177.83,-26.21,8.70,156.35,0.00,860.00,534.00,85.00
2.661,,191.86,-77.44,1197.63,-27.08,8.91,164.03,0.00,860.00,534.00,85.00
2.701,,190.81,-77.82,1197.90,-27.10,10.14,160.39,0.00,860.00,534.00,85.00
2.743,,188.87,-76.69,1190.52,-26.92,10.90,-161.61,0.00,860.00,534.00,85.00
2.788,,188.41,-77.75,1197.29,-26.12,6.85,163.63,0.00,860.00,534.00,85.00
2.832,,185.95,-77.55,1182.98,-26.71,9.05,158.56,0.00,860.00,534.00,85.00
2.878,,189.83,-79.53,1209.00,-25.98,7.90,-166.17,0.00,860.00,534.00,85.00
2.906,,191.02,-80.13,1217.84,-26.15,8.60,-168.90,1.00,408.00,567.00,69.00
2.949,,191.07,-80.80,1228.36,-25.98,14.44,166.05,1.00,408.00,567.00,69.00
2.993,,182.98,-77.83,1182.12,-24.92,8.66,156.89,1.00,408.00,567.00,69.00
3.038,,186.18,-78.15,1197.32,-25.29,11.81,-160.50,1.00,408.00,567.00,69.00
3.082,,187.00,-78.25,1205.63,-26.32,8.68,164.30,1.00,408.00,567.00,69.00
3.127,,185.55,-77.02,1197.59,-26.16,9.51,162.25,1.00,408.00,567.00,69.00
3.172,,185.38,-76.38,1198.84,-26.14,9.32,162.57,1.00,408.00,567.00,69.00
3.218,,183.75,-74.84,1194.19,-25.58,9.27,162.40,1.00,408.00,567.00,69.00
