Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.024,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
0.086,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
0.134,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
0.180,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
0.224,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
0.268,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
0.323,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
0.368,,-71.36,71.31,1247.40,7.33,-12.89,-174.27,0.00,167.00,233.00,77.00
0.411,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
0.451,,-71.36,71.31,1247.40,7.33,-12.89,-174.27,0.00,167.00,233.00,77.00
0.495,,-71.36,71.31,1247.40,7.33,-12.89,-174.27,0.00,167.00,233.00,77.00
0.539,,-71.36,71.31,1247.40,7.33,-12.89,-174.27,0.00,167.00,233.00,77.00
0.595,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
0.644,,-71.36,71.31,1247.40,7.33,-12.89,-174.27,0.00,167.00,233.00,77.00
0.707,,-71.36,71.31,1247.40,7.33,-12.89,-174.27,0.00,167.00,233.00,77.00
0.823,,-71.36,71.31,1247.40,7.33,-12.89,-174.27,0.00,167.00,233.00,77.00
0.878,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
0.922,,-71.83,71.57,1255.20,7.59,-10.08,-173.86,0.00,167.00,233.00,77.00
1.011,,-71.36,71.31,1247.40,7.33,-12.89,-174.27,0.00,167.00,233.00,77.00
