Time (s),X0 (mm),Y0 (mm),Z0 (mm),Yaw0 (deg),Pitch0 (deg),Roll0 (deg),X1 (mm),Y1 (mm),Z1 (mm),Yaw1 (deg),Pitch1 (deg),Roll1 (deg)
1.938,0,9.06,27.27,326.23,-9.02,26.57,175.55,1,0.00,0.00,0.00,0.00,0.00,0.00
1.996,0,6.78,14.03,338.62,-8.63,23.55,170.85,1,0.00,0.00,0.00,0.00,0.00,0.00
2.052,0,6.04,4.62,344.98,-9.34,24.47,168.36,1,0.00,0.00,0.00,0.00,0.00,0.00
2.107,0,6.19,1.20,347.07,-9.67,24.65,167.80,1,0.00,0.00,0.00,0.00,0.00,0.00
2.162,0,7.05,-5.25,349.08,-9.42,25.05,167.64,1,0.00,0.00,0.00,0.00,0.00,0.00
2.216,0,8.90,-7.56,348.50,-9.04,25.69,166.21,1,0.00,0.00,0.00,0.00,0.00,0.00
2.271,0,10.98,-9.54,347.50,-8.80,26.65,166.12,1,0.00,0.00,0.00,0.00,0.00,0.00
2.324,0,10.72,-11.54,346.72,-8.40,24.91,165.83,1,0.00,0.00,0.00,0.00,0.00,0.00
2.382,0,10.76,-12.01,346.25,-7.90,25.04,166.23,1,0.00,0.00,0.00,0.00,0.00,0.00
2.446,0,11.15,-12.28,344.31,-8.07,26.56,167.32,1,0.00,0.00,0.00,0.00,0.00,0.00
2.501,0,10.96,-12.58,344.93,-7.64,26.39,167.11,1,0.00,0.00,0.00,0.00,0.00,0.00
2.554,0,9.23,-12.86,345.37,-7.74,26.69,167.19,1,0.00,0.00,0.00,0.00,0.00,0.00
2.606,0,5.53,-13.15,346.60,-7.99,25.87,165.74,1,0.00,0.00,0.00,0.00,0.00,0.00
2.659,0,1.82,-12.85,347.94,-7.78,26.68,166.38,1,0.00,0.00,0.00,0.00,0.00,0.00
2.713,0,-7.14,-13.34,349.98,-8.07,28.23,166.43,1,0.00,0.00,0.00,0.00,0.00,0.00
2.767,0,-14.64,-13.93,351.17,-8.05,28.37,166.08,1,0.00,0.00,0.00,0.00,0.00,0.00
2.822,0,-26.64,-14.19,354.62,-8.37,28.75,165.13,1,0.00,0.00,0.00,0.00,0.00,0.00
2.878,0,-32.89,-14.67,356.02,-8.41,30.76,165.79,1,0.00,0.00,0.00,0.00,0.00,0.00
2.934,0,-44.24,-15.06,362.99,-7.60,33.27,163.80,1,0.00,0.00,0.00,0.00,0.00,0.00
2.989,0,-49.90,-15.14,367.16,-7.74,34.18,162.99,1,0.00,0.00,0.00,0.00,0.00,0.00
3.044,0,-59.65,-14.18,371.44,-6.72,35.80,163.11,1,0.00,0.00,0.00,0.00,0.00,0.00
3.099,0,-64.90,-12.51,375.77,-5.67,36.15,162.52,1,0.00,0.00,0.00,0.00,0.00,0.00
3.151,0,-69.76,-11.95,377.54,-5.69,37.96,161.57,1,0.00,0.00,0.00,0.00,0.00,0.00
3.204,0,-76.39,-9.67,380.91,-5.20,38.64,160.61,1,0.00,0.00,0.00,0.00,0.00,0.00
3.255,0,-83.80,-7.44,383.51,-4.61,38.40,161.50,1,0.00,0.00,0.00,0.00,0.00,0.00
3.308,0,-90.51,-5.31,383.32,-4.48,37.93,162.36,1,0.00,0.00,0.00,0.00,0.00,0.00
3.360,0,-97.59,-3.92,385.20,-4.31,37.69,163.41,1,0.00,0.00,0.00,0.00,0.00,0.00
3.413,0,-102.05,-3.26,383.55,-4.21,37.96,164.35,1,0.00,0.00,0.00,0.00,0.00,0.00
3.465,0,-106.21,-3.64,383.99,-4.10,37.10,165.29,1,0.00,0.00,0.00,0.00,0.00,0.00
3.517,0,-106.63,-3.54,385.52,-3.73,36.23,165.15,1,0.00,0.00,0.00,0.00,0.00,0.00
3.569,0,-107.19,-3.86,385.51,-3.88,36.29,164.48,1,0.00,0.00,0.00,0.00,0.00,0.00
3.622,0,-106.96,-3.84,383.58,-3.89,36.99,164.50,1,0.00,0.00,0.00,0.00,0.00,0.00
3.673,0,-105.24,-3.45,382.93,-3.23,36.85,165.41,1,0.00,0.00,0.00,0.00,0.00,0.00
3.724,0,-103.40,-4.05,382.52,-3.81,36.09,164.86,1,0.00,0.00,0.00,0.00,0.00,0.00
3.776,0,-100.07,-4.74,382.91,-4.02,34.85,165.28,1,0.00,0.00,0.00,0.00,0.00,0.00
3.827,0,-98.52,-5.07,381.18,-3.96,34.90,165.38,1,0.00,0.00,0.00,0.00,0.00,0.00
3.879,0,-96.07,-5.75,379.64,-3.52,34.39,165.80,1,124.80,-46.62,325.07,5.29,27.34,163.75
3.930,0,-91.57,-6.91,376.28,-2.86,33.81,166.70,1,119.56,-45.90,335.13,4.29,28.53,165.30
3.982,0,-88.01,-9.24,371.69,-2.54,33.05,167.76,1,114.81,-46.21,339.13,3.94,28.36,167.12
4.034,0,-84.94,-11.91,369.25,-2.20,31.81,169.26,1,109.28,-45.05,343.77,3.62,27.45,168.84
4.086,0,-82.72,-15.19,367.08,-2.32,31.26,170.16,1,103.80,-41.85,352.28,2.56,26.72,169.93
4.137,0,-79.17,-16.95,364.82,-1.66,30.86,171.16,1,100.31,-39.50,361.11,2.35,25.64,172.96
4.188,0,-75.24,-17.86,362.83,-0.95,30.82,171.13,1,97.14,-36.72,365.11,1.80,25.75,173.99
4.239,0,-71.92,-18.80,362.53,-1.34,30.81,170.24,1,94.56,-33.63,369.18,1.08,23.39,174.78
4.288,0,-69.12,-18.74,363.82,-1.09,30.46,169.78,1,91.46,-31.01,370.95,0.54,22.77,175.76
4.341,0,-67.03,-19.01,361.46,-0.90,30.52,169.87,1,84.61,-26.20,373.08,0.76,24.75,-178.53
4.391,0,-66.83,-18.69,360.71,-1.10,30.12,170.08,1,82.40,-24.08,375.87,-0.30,22.70,-178.75
4.445,0,-66.83,-18.64,358.78,-0.62,30.41,170.54,1,80.81,-22.72,375.36,-0.25,21.90,-176.64
4.500,0,-66.81,-18.30,358.71,-0.92,30.07,170.42,1,81.48,-21.19,373.75,0.03,22.34,-175.71
4.562,0,-66.88,-18.44,358.15,-1.07,30.29,170.46,1,81.65,-21.34,373.77,-0.26,23.05,-177.02
4.615,0,-67.43,-19.07,359.61,-0.72,30.21,170.75,1,83.46,-21.51,373.62,0.15,21.22,-175.97
4.668,0,-67.15,-19.73,360.22,-0.84,30.28,170.36,1,84.66,-22.38,371.56,-0.18,19.77,-178.77
4.720,0,-67.10,-19.97,362.48,-0.84,29.98,169.81,1,85.42,-23.36,369.65,-0.53,19.27,176.09
4.769,0,-66.49,-20.15,360.95,-0.91,31.08,170.36,1,85.68,-23.81,368.52,-0.11,20.68,178.93
