Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.106,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
0.442,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
0.483,,-70.41,66.04,1259.98,6.96,8.17,172.83,0.00,189.00,620.00,73.00
0.526,,-70.41,66.04,1259.98,6.96,8.17,172.83,0.00,189.00,620.00,73.00
0.579,,-69.83,65.93,1255.88,7.35,-13.10,-176.97,0.00,189.00,620.00,73.00
0.626,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
0.681,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
0.734,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
0.802,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
0.885,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
0.943,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
0.991,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
1.037,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
1.085,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
1.128,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
1.181,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
1.252,,-69.83,65.93,1255.88,7.35,-13.10,-176.97,0.00,189.00,620.00,73.00
1.346,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
1.397,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
1.445,,-69.83,65.93,1255.88,7.35,-13.10,-176.97,0.00,189.00,620.00,73.00
1.490,,-69.83,65.93,1255.88,7.35,-13.10,-176.97,0.00,189.00,620.00,73.00
1.533,,-69.83,65.93,1255.88,7.35,-13.10,-176.97,0.00,189.00,620.00,73.00
1.579,,-70.25,66.50,1260.12,8.26,-13.59,-179.55,0.00,189.00,620.00,73.00
1.627,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
1.674,,-69.90,65.72,1250.54,6.43,10.25,171.95,0.00,189.00,620.00,73.00
1.718,,-70.25,66.50,1260.12,8.26,-13.59,-179.55,0.00,189.00,620.00,73.00
1.763,,-70.64,65.72,1250.59,6.43,10.22,171.97,0.00,189.00,620.00,73.00
1.808,,-71.17,65.73,1254.39,7.06,4.57,170.13,0.00,189.00,620.00,73.00
1.853,,-71.17,65.73,1254.39,7.06,4.57,170.13,0.00,189.00,620.00,73.00
1.899,,-71.08,65.70,1254.57,7.55,-10.22,-173.69,0.00,189.00,620.00,73.00
1.948,,-70.80,65.44,1253.42,8.20,-13.13,-177.07,0.00,189.00,620.00,73.00
1.997,,-71.02,64.80,1254.52,6.55,7.19,167.16,0.00,189.00,620.00,73.00
2.041,,-70.80,64.70,1253.32,8.19,-13.16,-177.04,0.00,189.00,620.00,73.00
2.084,,-70.05,63.97,1253.15,8.18,-13.16,-176.99,0.00,189.00,620.00,73.00
2.126,,-70.43,62.44,1243.64,6.42,9.64,169.57,0.00,189.00,620.00,73.00
2.170,,-71.16,61.71,1243.59,6.42,9.61,169.62,0.00,189.00,620.00,73.00
2.212,,-71.79,60.57,1235.11,7.04,-11.28,-171.20,0.00,189.00,620.00,73.00
2.257,,-73.03,58.50,1225.84,7.56,-13.72,-171.76,0.00,189.00,620.00,73.00
2.300,,-75.95,56.16,1230.20,7.77,5.41,165.24,0.00,189.00,620.00,73.00
2.343,,-78.19,52.44,1222.80,7.37,4.87,165.30,0.00,189.00,620.00,73.00
2.385,,-79.77,51.28,1224.18,8.39,-13.70,-171.85,0.00,189.00,620.00,73.00
2.428,,-84.16,49.58,1235.18,9.00,-9.57,-170.51,0.00,189.00,620.00,73.00
2.472,,-90.90,47.79,1231.12,10.49,-13.11,-169.76,0.00,189.00,620.00,73.00
2.516,,-107.07,44.61,1245.96,11.88,2.99,162.89,0.00,189.00,620.00,73.00
3.316,,-274.31,0.67,1264.34,33.88,-22.65,177.17,0.00,189.00,620.00,73.00
3.410,,-281.46,-7.50,1254.65,34.58,-18.24,-174.79,0.00,189.00,620.00,73.00
3.458,,-283.84,-8.86,1259.07,32.90,1.77,169.97,0.00,189.00,620.00,73.00
3.504,,-284.62,-12.51,1252.98,34.95,-22.61,-177.85,0.00,189.00,620.00,73.00
3.551,,-284.07,-15.56,1244.11,36.29,-26.33,178.39,0.00,189.00,620.00,73.00
3.601,,-285.27,-17.93,1243.31,35.16,-20.60,-176.57,0.00,189.00,620.00,73.00
3.651,,-283.99,-19.50,1237.84,36.44,-24.16,179.00,0.00,189.00,620.00,73.00
3.698,,-282.23,-21.35,1230.69,35.04,-21.86,-174.58,0.00,189.00,620.00,73.00
3.746,,-283.27,-24.01,1235.29,35.83,-24.42,178.87,0.00,189.00,620.00,73.00
3.792,,-281.66,-24.98,1227.68,33.13,2.33,166.24,0.00,189.00,620.00,73.00
3.837,,-281.95,-25.68,1230.09,35.48,-23.90,-175.89,0.00,189.00,620.00,73.00
3.881,,-281.86,-25.69,1230.46,35.04,-22.31,-174.85,0.00,189.00,620.00,73.00
3.928,,-281.24,-25.50,1230.85,35.20,-20.86,-173.40,0.00,189.00,620.00,73.00
3.973,,-281.28,-25.01,1230.06,33.13,0.20,165.33,0.00,189.00,620.00,73.00
4.019,,-280.14,-24.38,1228.02,35.70,-26.71,178.68,0.00,189.00,620.00,73.00
4.064,,-280.46,-24.21,1230.03,35.47,-23.81,-175.85,0.00,189.00,620.00,73.00
4.110,,-280.54,-24.28,1230.04,33.12,0.25,165.28,0.00,189.00,620.00,73.00
4.153,,-280.54,-24.28,1230.04,33.12,0.25,165.28,0.00,189.00,620.00,73.00
4.201,,-279.31,-23.77,1225.12,35.60,-24.78,-178.69,0.00,189.00,620.00,73.00
4.247,,-282.08,-24.22,1238.76,34.97,-23.10,-177.47,0.00,189.00,620.00,73.00
4.293,,-282.08,-24.22,1238.76,34.97,-23.10,-177.47,0.00,189.00,620.00,73.00
4.339,,-282.41,-24.83,1239.84,32.42,0.27,165.37,0.00,189.00,620.00,73.00
4.386,,-282.41,-24.83,1239.84,32.42,0.27,165.37,0.00,189.00,620.00,73.00
4.430,,-282.91,-24.90,1244.14,35.95,-23.96,176.83,0.00,189.00,620.00,73.00
4.475,,-280.73,-24.70,1235.32,35.71,-24.09,179.46,0.00,189.00,620.00,73.00
4.519,,-280.73,-24.70,1235.32,35.71,-24.09,179.46,0.00,189.00,620.00,73.00
4.566,,-280.73,-24.70,1235.32,35.71,-24.09,179.46,0.00,189.00,620.00,73.00
4.611,,-281.55,-24.79,1239.03,36.54,-26.35,176.33,0.00,189.00,620.00,73.00
4.656,,-282.37,-24.88,1243.41,36.04,-24.30,176.36,0.00,189.00,620.00,73.00
4.701,,-284.44,-25.03,1251.17,32.74,-0.74,167.36,0.00,189.00,620.00,73.00
4.747,,-282.95,-24.47,1242.48,35.10,-20.88,-176.40,0.00,189.00,620.00,73.00
4.793,,-282.21,-24.40,1237.13,32.49,3.71,170.69,0.00,189.00,620.00,73.00
4.839,,-283.74,-23.70,1239.70,36.12,-24.87,-178.79,0.00,189.00,620.00,73.00
4.884,,-286.01,-23.04,1242.37,35.61,-22.69,-177.68,0.00,189.00,620.00,73.00
4.934,,-286.79,-22.29,1240.29,36.17,-24.84,-178.97,0.00,189.00,620.00,73.00
4.979,,-286.13,-20.68,1231.12,35.62,-23.98,-176.50,0.00,189.00,620.00,73.00
5.024,,-287.29,-18.53,1231.53,35.60,-23.64,-176.26,0.00,189.00,620.00,73.00
5.068,,-284.04,-16.85,1213.95,37.04,-26.41,179.63,0.00,189.00,620.00,73.00
5.118,,-283.68,-15.81,1210.54,33.50,0.62,162.64,0.00,189.00,620.00,73.00
5.174,,-284.30,-14.85,1211.90,36.48,-23.27,-174.26,0.00,189.00,620.00,73.00
5.219,,-282.57,-12.94,1198.56,35.98,-22.88,-174.06,0.00,189.00,620.00,73.00
5.264,,-282.19,-11.76,1190.12,33.84,1.29,160.59,0.00,189.00,620.00,73.00
5.309,,-292.93,-11.39,1233.83,35.85,-6.44,164.76,0.00,189.00,620.00,73.00
5.355,,-281.04,-9.81,1180.35,37.26,-23.59,-173.29,0.00,189.00,620.00,73.00
5.401,,-283.67,-9.68,1190.50,33.84,1.23,160.45,0.00,189.00,620.00,73.00
5.446,,-280.92,-8.60,1179.94,37.44,-22.50,-174.64,0.00,189.00,620.00,73.00
5.493,,-275.69,-8.40,1157.17,36.88,-23.17,-168.93,0.00,189.00,620.00,73.00
5.538,,-278.67,-8.69,1169.68,37.55,-22.32,-172.42,0.00,189.00,620.00,73.00
5.584,,-280.82,-8.76,1179.50,37.25,-23.75,-173.15,0.00,189.00,620.00,73.00
