Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
10.436,,-12.56,2.11,1293.24,-6.85,10.04,-172.63,0.00,682.00,201.00,44.00
10.495,,-6.28,4.28,1292.74,-7.40,3.92,-165.47,0.00,682.00,201.00,44.00
10.552,,-1.03,4.28,1303.45,-7.42,6.93,-171.42,0.00,682.00,201.00,44.00
10.610,,1.48,3.97,1304.26,-7.46,6.46,-171.40,0.00,682.00,201.00,44.00
10.668,,5.51,3.04,1290.46,-7.30,5.92,-168.13,0.00,682.00,201.00,44.00
10.727,,7.91,2.75,1300.34,-7.36,4.47,-169.82,0.00,682.00,201.00,44.00
10.790,,12.34,2.14,1290.82,-7.32,6.03,-168.09,0.00,682.00,201.00,44.00
10.859,,14.95,2.30,1286.09,-7.57,3.07,-165.49,0.00,682.00,201.00,44.00
10.917,,20.62,2.59,1285.67,-6.95,8.30,-168.48,0.00,682.00,201.00,44.00
10.975,,25.36,2.77,1290.15,-7.27,7.10,-168.16,0.00,682.00,201.00,44.00
11.033,,27.52,2.93,1282.00,-7.54,6.71,-165.38,0.00,682.00,201.00,44.00
11.102,,31.77,2.94,1286.23,-7.59,8.70,-166.46,0.00,682.00,201.00,44.00
11.167,,35.18,3.84,1292.46,-7.65,9.70,-171.38,0.00,682.00,201.00,44.00
11.225,,36.53,4.13,1274.63,-6.85,10.58,-167.01,0.00,682.00,201.00,44.00
11.285,,38.36,5.30,1258.32,-7.40,7.91,-162.34,0.00,682.00,201.00,44.00
11.345,,39.30,6.17,1260.56,-6.84,12.49,-167.81,0.00,682.00,201.00,44.00
11.406,,40.07,7.77,1250.13,-7.04,8.30,-164.51,0.00,682.00,201.00,44.00
11.468,,38.89,9.46,1240.52,-6.91,6.20,-165.44,0.00,682.00,201.00,44.00
11.530,,37.81,10.48,1245.37,-7.42,9.87,-171.93,0.00,682.00,201.00,44.00
11.590,,33.96,13.27,1229.42,-7.24,6.09,-167.71,0.00,682.00,201.00,44.00
11.652,,27.19,16.67,1201.38,-7.67,-2.44,-165.02,0.00,682.00,201.00,44.00
11.714,,23.13,17.99,1204.01,-7.46,1.22,162.69,0.00,682.00,201.00,44.00
11.773,,15.27,20.82,1210.91,-7.15,-1.39,165.45,0.00,682.00,201.00,44.00
11.835,,11.55,22.26,1208.44,-7.68,7.26,-172.92,0.00,682.00,201.00,44.00
11.897,,6.61,24.11,1200.12,-8.17,2.28,-170.73,0.00,682.00,201.00,44.00
11.958,,3.87,26.02,1204.50,-8.58,1.76,-174.31,0.00,682.00,201.00,44.00
12.017,,2.05,27.45,1190.73,-8.74,8.88,-171.59,0.00,682.00,201.00,44.00
12.077,,1.20,28.22,1181.63,-8.91,7.03,-171.15,0.00,682.00,201.00,44.00
12.137,,0.16,29.24,1178.07,-8.44,10.82,-174.08,0.00,682.00,201.00,44.00
12.196,,-1.23,30.21,1171.71,-8.31,8.80,-172.10,0.00,682.00,201.00,44.00
12.255,,-3.06,30.52,1167.50,-7.28,8.73,-171.86,0.00,682.00,201.00,44.00
12.315,,-5.26,30.78,1161.57,-6.85,6.18,-171.41,0.00,682.00,201.00,44.00
12.374,,-6.11,30.68,1158.47,-6.26,7.87,-173.99,0.00,682.00,201.00,44.00
12.432,,-6.81,29.60,1158.69,-6.21,-8.59,174.13,0.00,682.00,201.00,44.00
12.490,,-7.05,27.76,1158.35,-7.10,4.16,-176.72,0.00,682.00,201.00,44.00
12.549,,-7.19,26.11,1147.49,-7.90,10.44,178.41,0.00,682.00,201.00,44.00
12.610,,-6.52,22.81,1151.36,-8.27,10.90,-178.53,0.00,682.00,201.00,44.00
12.669,,-6.48,20.84,1154.39,-8.28,5.62,-175.85,0.00,682.00,201.00,44.00
12.731,,-5.78,18.67,1146.35,-8.77,10.19,-175.81,0.00,682.00,201.00,44.00
12.792,,-5.63,16.52,1148.00,-8.63,7.76,-175.57,0.00,682.00,201.00,44.00
12.853,,-4.68,13.61,1143.79,-9.02,10.96,-177.47,0.00,682.00,201.00,44.00
12.929,,-4.12,12.24,1141.81,-9.56,10.84,-176.73,0.00,682.00,201.00,44.00
12.990,,-2.74,8.73,1140.37,-10.14,10.85,-176.41,0.00,682.00,201.00,44.00
13.050,,-1.75,7.29,1145.27,-9.78,7.92,-174.59,0.00,682.00,201.00,44.00
13.111,,-1.10,6.95,1139.50,-9.88,11.50,-178.90,0.00,682.00,201.00,44.00
13.172,,-0.14,7.75,1132.37,-9.20,12.17,-174.22,0.00,682.00,201.00,44.00
13.232,,0.95,9.08,1130.91,-9.19,12.72,-174.26,0.00,682.00,201.00,44.00
13.291,,1.65,9.89,1132.96,-9.13,10.36,-174.32,0.00,682.00,201.00,44.00
13.351,,2.86,10.92,1127.10,-9.11,10.44,-172.69,0.00,682.00,201.00,44.00
13.413,,3.36,11.11,1120.67,-8.54,12.90,-174.78,0.00,682.00,201.00,44.00
13.476,,3.89,11.13,1122.79,-8.62,14.89,-175.60,0.00,682.00,201.00,44.00
13.536,,4.32,11.12,1121.41,-8.40,11.03,-174.30,0.00,682.00,201.00,44.00
13.595,,4.56,10.94,1116.05,-8.17,12.66,-174.52,0.00,682.00,201.00,44.00
13.652,,4.40,10.93,1114.67,-8.26,14.31,-174.35,0.00,682.00,201.00,44.00
13.710,,4.72,11.91,1121.06,-8.52,12.49,-174.41,0.00,682.00,201.00,44.00
13.771,,4.44,12.14,1115.95,-8.39,10.92,-172.71,0.00,682.00,201.00,44.00
13.802,,4.44,12.14,1115.95,-8.39,10.92,-172.71,1.00,994.00,353.00,35.00
13.862,,4.55,11.71,1113.59,-8.75,12.62,-174.18,1.00,994.00,353.00,35.00
13.920,,4.72,10.86,1121.31,-8.51,12.47,-174.32,1.00,994.00,353.00,35.00
13.979,,4.94,9.87,1113.58,-8.83,13.93,-173.98,1.00,994.00,353.00,35.00
14.038,,4.99,9.78,1117.33,-8.39,10.45,-172.53,1.00,994.00,353.00,35.00
14.098,,5.09,9.08,1114.17,-8.71,12.60,-173.95,1.00,994.00,353.00,35.00
14.158,,4.82,8.56,1114.63,-8.75,12.67,-174.35,1.00,994.00,353.00,35.00
14.218,,5.04,8.11,1123.49,-8.68,8.17,-172.27,1.00,994.00,353.00,35.00
14.278,,4.60,7.42,1122.66,-8.40,11.08,-174.54,1.00,994.00,353.00,35.00
14.338,,4.92,6.56,1111.19,-9.08,14.41,-175.30,1.00,994.00,353.00,35.00
14.397,,5.25,6.21,1118.26,-8.03,10.70,-174.14,1.00,994.00,353.00,35.00
14.457,,5.57,5.83,1122.87,-8.93,8.33,-174.23,1.00,994.00,353.00,35.00
14.516,,5.83,5.27,1111.96,-8.57,-12.65,176.84,1.00,994.00,353.00,35.00
14.577,,5.51,5.41,1116.49,-8.62,10.76,-174.08,1.00,994.00,353.00,35.00
14.637,,4.71,5.41,1117.45,-7.99,11.18,-174.05,1.00,994.00,353.00,35.00
14.696,,3.75,6.05,1117.04,-7.82,12.61,-175.96,1.00,994.00,353.00,35.00
14.755,,2.77,6.94,1111.00,-8.17,14.95,-176.85,1.00,994.00,353.00,35.00
14.813,,1.08,9.66,1123.78,-7.48,10.87,-176.32,1.00,994.00,353.00,35.00
14.876,,-2.04,13.56,1131.10,-7.90,10.39,179.82,1.00,994.00,353.00,35.00
14.934,,-6.04,18.81,1142.13,-7.95,8.74,178.15,1.00,994.00,353.00,35.00
15.003,,-10.57,23.43,1135.52,-8.04,14.28,179.06,1.00,994.00,353.00,35.00
15.066,,-13.16,25.57,1135.67,-7.97,12.81,177.95,1.00,994.00,353.00,35.00
15.124,,-19.85,30.55,1152.98,-8.28,9.72,-174.62,1.00,994.00,353.00,35.00
15.184,,-26.04,34.25,1162.82,-9.24,7.33,-177.18,1.00,994.00,353.00,35.00
15.243,,-34.09,38.08,1169.05,-9.46,8.81,-175.19,1.00,994.00,353.00,35.00
15.301,,-36.35,38.74,1163.43,-9.80,14.13,-174.72,1.00,994.00,353.00,35.00
15.359,,-41.19,40.78,1173.78,-9.79,11.91,-173.60,1.00,994.00,353.00,35.00
15.418,,-45.34,41.66,1170.70,-9.69,14.74,-174.70,1.00,994.00,353.00,35.00
15.478,,-50.28,42.74,1181.37,-9.77,10.04,-175.86,1.00,994.00,353.00,35.00
15.537,,-53.68,43.01,1177.16,-10.38,14.19,-178.06,1.00,994.00,353.00,35.00
15.594,,-55.29,43.44,1181.66,-10.23,10.88,-179.90,1.00,994.00,353.00,35.00
15.652,,-57.87,44.76,1178.77,-10.32,12.67,-179.02,1.00,994.00,353.00,35.00
15.713,,-58.62,45.79,1179.35,-10.73,13.31,-176.87,1.00,994.00,353.00,35.00
15.771,,-58.40,46.23,1187.23,-10.17,9.46,-176.03,1.00,994.00,353.00,35.00
15.830,,-56.76,45.60,1185.41,-10.30,11.33,-175.81,1.00,994.00,353.00,35.00
15.889,,-50.84,44.80,1187.42,-9.63,11.65,-175.61,1.00,994.00,353.00,35.00
15.951,,-38.71,43.95,1152.23,-7.34,5.11,-162.69,1.00,994.00,353.00,35.00
16.008,,-25.27,45.12,1133.75,-5.49,9.06,-161.94,1.00,994.00,353.00,35.00
16.124,,-0.20,47.43,1102.38,-4.81,6.25,-158.77,1.00,994.00,353.00,35.00
16.304,,45.20,51.60,1119.58,-5.29,11.39,-157.91,1.00,994.00,353.00,35.00
16.364,,62.72,51.74,1120.90,-5.15,10.37,-157.97,1.00,994.00,353.00,35.00
16.482,,92.99,50.23,1102.96,-4.45,7.84,-154.96,1.00,994.00,353.00,35.00
16.541,,100.21,49.87,1096.32,-4.79,9.73,-155.21,1.00,994.00,353.00,35.00
16.599,,115.18,49.81,1100.58,-4.97,8.85,-154.94,1.00,994.00,353.00,35.00
16.658,,130.72,50.63,1115.76,-4.41,9.60,-156.28,1.00,994.00,353.00,35.00
16.716,,140.79,52.07,1146.44,-4.59,11.02,-159.73,1.00,994.00,353.00,35.00
16.775,,154.33,53.48,1155.87,-4.48,9.37,-158.94,1.00,994.00,353.00,35.00
16.833,,165.60,53.76,1159.01,-4.47,10.09,-159.38,1.00,994.00,353.00,35.00
16.893,,175.26,55.58,1191.60,-4.69,11.69,-165.52,1.00,994.00,353.00,35.00
16.953,,184.62,56.72,1194.74,-4.69,12.07,-164.13,1.00,994.00,353.00,35.00
17.012,,190.52,58.78,1210.23,-4.37,11.66,-167.41,1.00,994.00,353.00,35.00
17.079,,205.16,65.44,1259.16,-3.70,9.29,169.97,1.00,994.00,353.00,35.00
17.150,,198.14,65.15,1199.53,-3.30,10.54,-164.59,1.00,994.00,353.00,35.00
17.209,,203.87,71.48,1206.39,-4.22,8.59,-167.42,1.00,994.00,353.00,35.00
17.268,,201.75,72.79,1191.89,-3.80,7.92,-164.11,1.00,994.00,353.00,35.00
17.325,,201.39,75.72,1191.11,-4.07,6.65,-165.35,1.00,994.00,353.00,35.00
17.384,,199.70,76.91,1185.29,-3.88,8.74,-163.73,1.00,994.00,353.00,35.00
17.443,,200.26,80.05,1196.84,-4.18,7.15,-166.50,1.00,994.00,353.00,35.00
17.503,,199.05,81.15,1196.37,-4.18,7.04,-166.52,1.00,994.00,353.00,35.00
17.561,,196.98,82.38,1195.91,-4.61,8.15,-165.75,1.00,994.00,353.00,35.00
17.621,,196.33,82.01,1197.43,-4.38,9.03,155.90,1.00,994.00,353.00,35.00
17.680,,194.79,83.52,1202.69,-4.31,7.81,-165.67,1.00,994.00,353.00,35.00
17.737,,192.21,84.38,1200.95,-4.74,8.59,-164.64,1.00,994.00,353.00,35.00
17.796,,191.99,84.83,1207.78,-4.84,9.44,-165.71,1.00,994.00,353.00,35.00
17.855,,186.93,83.40,1193.99,-4.37,8.46,-164.57,1.00,994.00,353.00,35.00
17.915,,186.68,83.84,1200.77,-4.47,9.32,-165.64,1.00,994.00,353.00,35.00
17.975,,184.46,84.16,1199.44,-4.89,10.08,-164.73,1.00,994.00,353.00,35.00
18.033,,182.31,84.62,1191.83,-5.04,8.21,-164.64,1.00,994.00,353.00,35.00
18.092,,181.03,84.81,1192.83,-4.80,9.01,-163.92,1.00,994.00,353.00,35.00
18.149,,180.27,84.88,1198.33,-4.90,9.84,-166.64,1.00,994.00,353.00,35.00
18.208,,177.31,83.90,1184.27,-5.35,8.10,-162.95,1.00,994.00,353.00,35.00
18.266,,177.11,84.10,1189.58,-5.70,7.98,-164.59,1.00,994.00,353.00,35.00
18.323,,177.88,84.81,1197.79,-4.89,9.70,-166.56,1.00,994.00,353.00,35.00
18.381,,178.23,84.60,1203.18,-5.00,10.77,-167.36,1.00,994.00,353.00,35.00
18.410,,175.00,83.15,1184.14,-5.09,8.92,-161.99,2.00,770.00,547.00,53.00
18.470,,175.02,83.02,1184.34,-4.83,9.66,-162.82,2.00,770.00,547.00,53.00
18.530,,177.69,84.18,1203.38,-5.24,9.77,-166.34,2.00,770.00,547.00,53.00
18.590,,176.82,83.28,1196.58,-4.86,9.87,-166.16,2.00,770.00,547.00,53.00
18.647,,176.44,82.49,1191.12,-4.51,9.76,-164.32,2.00,770.00,547.00,53.00
18.706,,176.20,81.36,1184.77,-4.82,9.78,-162.75,2.00,770.00,547.00,53.00
18.765,,177.15,81.86,1190.19,-5.16,10.06,-164.44,2.00,770.00,547.00,53.00
18.825,,179.01,82.40,1197.94,-4.61,10.89,-165.34,2.00,770.00,547.00,53.00
18.882,,181.16,83.35,1205.33,-4.82,8.86,-165.28,2.00,770.00,547.00,53.00
18.937,,180.27,83.16,1198.48,-4.88,9.90,-166.54,2.00,770.00,547.00,53.00
19.001,,180.21,83.57,1198.10,-4.62,10.92,-165.45,2.00,770.00,547.00,53.00
19.061,,181.22,84.11,1203.87,-5.01,10.97,-167.43,2.00,770.00,547.00,53.00
19.123,,180.26,83.87,1198.29,-5.13,8.99,-165.58,2.00,770.00,547.00,53.00
19.193,,181.88,84.30,1204.32,-5.24,10.01,-166.48,2.00,770.00,547.00,53.00
19.266,,181.32,84.13,1191.09,-4.94,10.83,-163.74,2.00,770.00,547.00,53.00
19.327,,186.85,87.66,1199.67,-4.92,10.10,-165.02,2.00,770.00,547.00,53.00
19.390,,190.46,89.71,1211.61,-5.18,12.27,-166.97,2.00,770.00,547.00,53.00
19.450,,195.35,93.09,1210.99,-5.62,13.16,-164.42,2.00,770.00,547.00,53.00
19.512,,199.36,95.89,1218.34,-6.03,13.22,-164.78,2.00,770.00,547.00,53.00
19.574,,206.09,102.75,1223.98,-5.26,15.30,-164.68,2.00,770.00,547.00,53.00
19.635,,224.37,117.32,1298.57,-5.22,8.01,-174.33,2.00,770.00,547.00,53.00
19.698,,216.72,116.67,1238.93,-4.44,12.29,-163.06,2.00,770.00,547.00,53.00
19.759,,223.04,126.42,1245.91,-4.96,9.51,-164.27,2.00,770.00,547.00,53.00
19.824,,226.04,135.88,1245.08,-5.29,8.85,-162.24,2.00,770.00,547.00,53.00
19.886,,226.44,143.79,1237.49,-5.26,8.22,-160.42,2.00,770.00,547.00,53.00
19.947,,226.67,146.86,1236.78,-5.51,7.30,-161.39,2.00,770.00,547.00,53.00
20.006,,225.18,152.45,1227.31,-5.89,7.43,-160.18,2.00,770.00,547.00,53.00
20.067,,223.36,154.01,1219.58,-6.21,7.33,-160.50,2.00,770.00,547.00,53.00
20.127,,222.96,158.80,1225.96,-6.78,8.42,-162.40,2.00,770.00,547.00,53.00
20.186,,218.88,158.68,1211.46,-6.74,8.51,-161.13,2.00,770.00,547.00,53.00
