Time (s),X0 (mm),Y0 (mm),Z0 (mm),Yaw0 (deg),Pitch0 (deg),Roll0 (deg),X1 (mm),Y1 (mm),Z1 (mm),Yaw1 (deg),Pitch1 (deg),Roll1 (deg)
3.688,0,-54.90,-50.78,349.83,-16.52,20.68,169.74,1,0.00,0.00,0.00,0.00,0.00,0.00
3.728,0,-55.60,-50.48,349.41,-16.43,20.15,168.76,1,0.00,0.00,0.00,0.00,0.00,0.00
3.767,0,-56.74,-49.04,346.38,-16.19,21.79,169.45,1,0.00,0.00,0.00,0.00,0.00,0.00
3.804,0,-58.86,-48.87,346.97,-16.39,21.39,169.42,1,0.00,0.00,0.00,0.00,0.00,0.00
3.842,0,-62.60,-48.32,345.06,-16.51,21.74,169.60,1,0.00,0.00,0.00,0.00,0.00,0.00
3.882,0,-63.90,-48.42,346.83,-16.48,21.12,169.20,1,0.00,0.00,0.00,0.00,0.00,0.00
3.924,0,-68.85,-47.50,344.97,-16.76,22.01,169.81,1,0.00,0.00,0.00,0.00,0.00,0.00
3.963,0,-73.57,-46.53,345.11,-16.35,23.43,169.73,1,0.00,0.00,0.00,0.00,0.00,0.00
4.004,0,-76.56,-44.96,346.24,-15.93,24.64,169.29,1,0.00,0.00,0.00,0.00,0.00,0.00
4.042,0,-77.59,-43.42,348.60,-15.06,23.96,168.49,1,0.00,0.00,0.00,0.00,0.00,0.00
4.080,0,-78.68,-42.18,350.40,-14.84,23.79,167.43,1,0.00,0.00,0.00,0.00,0.00,0.00
4.119,0,-84.22,-40.09,356.10,-14.27,23.81,165.08,1,0.00,0.00,0.00,0.00,0.00,0.00
4.158,0,-85.57,-39.76,356.48,-14.47,24.30,164.65,1,0.00,0.00,0.00,0.00,0.00,0.00
4.195,0,-90.12,-39.26,357.96,-14.43,24.31,164.10,1,0.00,0.00,0.00,0.00,0.00,0.00
4.235,0,-96.09,-37.47,358.92,-14.42,25.01,163.84,1,0.00,0.00,0.00,0.00,0.00,0.00
4.275,0,-102.99,-36.54,357.86,-14.87,25.51,163.05,1,0.00,0.00,0.00,0.00,0.00,0.00
4.317,0,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00
4.450,0,0.00,0.00,0.00,0.00,0.00,0.00,1,107.93,-36.44,372.68,5.09,-19.94,-175.29
4.490,0,0.00,0.00,0.00,0.00,0.00,0.00,1,103.88,-41.08,379.23,6.15,-7.10,-177.43
4.531,0,0.00,0.00,0.00,0.00,0.00,0.00,1,102.24,-44.19,387.41,6.63,-3.01,-179.87
4.572,0,0.00,0.00,0.00,0.00,0.00,0.00,1,101.54,-45.70,397.06,7.22,2.61,176.00
4.612,0,0.00,0.00,0.00,0.00,0.00,0.00,1,97.80,-45.38,396.20,5.63,14.45,170.01
4.662,0,0.00,0.00,0.00,0.00,0.00,0.00,1,95.94,-46.56,394.40,4.87,19.20,168.99
4.724,0,0.00,0.00,0.00,0.00,0.00,0.00,1,95.64,-49.35,396.63,4.56,23.26,171.78
4.789,0,0.00,0.00,0.00,0.00,0.00,0.00,1,92.28,-46.57,396.48,4.50,23.09,171.71
4.855,0,0.00,0.00,0.00,0.00,0.00,0.00,1,92.20,-45.51,401.16,4.17,22.67,172.61
4.913,0,0.00,0.00,0.00,0.00,0.00,0.00,1,92.32,-45.23,403.07,4.25,24.32,174.09
4.986,0,0.00,0.00,0.00,0.00,0.00,0.00,1,91.89,-44.99,403.72,3.82,25.64,175.65
5.026,0,-106.08,-39.60,358.62,-14.85,22.56,167.48,1,0.00,0.00,0.00,0.00,0.00,0.00
5.064,0,-91.69,-40.56,354.87,-12.78,21.57,168.89,1,0.00,0.00,0.00,0.00,0.00,0.00
5.106,0,-83.91,-41.73,353.62,-12.39,22.25,169.69,1,0.00,0.00,0.00,0.00,0.00,0.00
5.145,0,-77.53,-43.28,354.23,-12.69,22.47,168.97,1,0.00,0.00,0.00,0.00,0.00,0.00
5.185,0,-66.92,-45.47,353.17,-12.30,24.28,168.56,1,0.00,0.00,0.00,0.00,0.00,0.00
5.225,0,-58.35,-47.58,354.46,-11.49,23.95,168.02,1,0.00,0.00,0.00,0.00,0.00,0.00
5.265,0,-49.35,-50.07,356.07,-11.46,25.12,167.95,1,0.00,0.00,0.00,0.00,0.00,0.00
5.305,0,-46.69,-51.21,358.76,-11.50,23.59,166.47,1,0.00,0.00,0.00,0.00,0.00,0.00
5.344,0,-43.24,-52.56,360.51,-11.79,24.28,166.64,1,0.00,0.00,0.00,0.00,0.00,0.00
5.383,0,-42.43,-53.57,361.19,-11.72,25.29,166.12,1,0.00,0.00,0.00,0.00,0.00,0.00
5.423,0,-41.63,-55.02,361.68,-12.24,25.30,165.89,1,0.00,0.00,0.00,0.00,0.00,0.00
5.462,0,-39.67,-55.69,362.01,-12.12,24.81,165.96,1,0.00,0.00,0.00,0.00,0.00,0.00
5.501,0,-38.35,-55.70,362.04,-11.86,24.27,165.88,1,0.00,0.00,0.00,0.00,0.00,0.00
5.540,0,-38.01,-55.54,362.56,-11.91,24.41,166.05,1,0.00,0.00,0.00,0.00,0.00,0.00
5.580,0,-39.54,-55.33,362.96,-11.77,24.66,165.58,1,0.00,0.00,0.00,0.00,0.00,0.00
5.619,0,-43.82,-54.86,363.43,-11.78,24.50,164.93,1,0.00,0.00,0.00,0.00,0.00,0.00
5.658,0,-47.30,-54.52,362.34,-12.11,25.41,165.71,1,0.00,0.00,0.00,0.00,0.00,0.00
5.698,0,-50.91,-54.03,359.35,-12.05,26.02,166.33,1,0.00,0.00,0.00,0.00,0.00,0.00
5.736,0,-54.50,-53.33,357.50,-12.19,26.41,166.53,1,0.00,0.00,0.00,0.00,0.00,0.00
5.776,0,-58.71,-52.94,357.34,-12.32,26.39,166.88,1,0.00,0.00,0.00,0.00,0.00,0.00
5.814,0,-61.37,-52.24,356.63,-12.45,26.32,167.07,1,0.00,0.00,0.00,0.00,0.00,0.00
5.853,0,-62.83,-52.00,357.26,-12.19,26.50,167.24,1,0.00,0.00,0.00,0.00,0.00,0.00
5.893,0,-65.59,-51.26,356.91,-12.34,26.13,166.69,1,0.00,0.00,0.00,0.00,0.00,0.00
5.930,0,-72.41,-50.73,358.96,-12.72,26.08,166.07,1,0.00,0.00,0.00,0.00,0.00,0.00
5.969,0,-78.63,-51.03,360.91,-13.18,26.52,166.24,1,0.00,0.00,0.00,0.00,0.00,0.00
6.008,0,-80.41,-50.60,358.96,-13.49,27.71,166.67,1,0.00,0.00,0.00,0.00,0.00,0.00
6.046,0,-81.21,-50.59,358.40,-13.34,28.05,166.67,1,0.00,0.00,0.00,0.00,0.00,0.00
6.084,0,-83.07,-50.50,360.52,-13.58,28.23,166.51,1,0.00,0.00,0.00,0.00,0.00,0.00
6.124,0,0.00,0.00,0.00,0.00,0.00,0.00,1,94.62,-69.03,404.07,5.65,23.48,166.20
6.163,0,0.00,0.00,0.00,0.00,0.00,0.00,1,94.08,-69.29,403.91,5.14,24.76,167.86
6.202,0,0.00,0.00,0.00,0.00,0.00,0.00,1,93.71,-69.15,403.49,5.31,24.80,167.31
6.241,0,-79.81,-51.22,361.50,-13.51,26.95,166.78,1,0.00,0.00,0.00,0.00,0.00,0.00
6.281,0,-77.91,-50.58,361.09,-13.25,26.38,166.22,1,0.00,0.00,0.00,0.00,0.00,0.00
6.320,0,-77.19,-50.55,360.16,-13.18,26.06,166.81,1,0.00,0.00,0.00,0.00,0.00,0.00
6.359,0,-76.33,-50.42,358.16,-12.62,26.66,167.74,1,0.00,0.00,0.00,0.00,0.00,0.00
6.397,0,-74.50,-50.41,359.05,-12.71,27.00,166.93,1,0.00,0.00,0.00,0.00,0.00,0.00
6.433,0,-73.97,-50.31,359.27,-12.72,27.50,166.99,1,0.00,0.00,0.00,0.00,0.00,0.00
6.475,0,-73.55,-50.01,358.34,-12.55,27.80,166.88,1,0.00,0.00,0.00,0.00,0.00,0.00
6.519,0,-73.70,-50.16,359.41,-12.60,27.36,166.49,1,0.00,0.00,0.00,0.00,0.00,0.00
6.556,0,0.00,0.00,0.00,0.00,0.00,0.00,1,93.29,-68.22,405.12,5.43,22.32,166.84
6.596,0,0.00,0.00,0.00,0.00,0.00,0.00,1,93.42,-68.63,401.92,5.41,23.78,167.58
6.633,0,0.00,0.00,0.00,0.00,0.00,0.00,1,93.03,-68.41,400.87,5.44,21.80,166.04
6.671,0,0.00,0.00,0.00,0.00,0.00,0.00,1,92.96,-68.96,401.09,5.48,21.81,166.29
6.707,0,0.00,0.00,0.00,0.00,0.00,0.00,1,93.66,-69.11,401.89,5.68,22.74,166.68
6.744,0,0.00,0.00,0.00,0.00,0.00,0.00,1,93.74,-69.27,402.51,5.56,22.99,167.16
6.781,0,0.00,0.00,0.00,0.00,0.00,0.00,1,93.58,-68.92,401.58,5.36,22.77,167.00
6.819,0,0.00,0.00,0.00,0.00,0.00,0.00,1,94.66,-69.79,403.93,5.93,21.54,167.11
6.855,0,0.00,0.00,0.00,0.00,0.00,0.00,1,94.26,-69.86,400.66,5.99,21.35,165.94
6.894,0,0.00,0.00,0.00,0.00,0.00,0.00,1,94.60,-69.77,400.46,5.93,21.75,166.28
6.931,0,0.00,0.00,0.00,0.00,0.00,0.00,1,94.82,-68.97,399.64,5.56,23.31,167.15
6.966,0,0.00,0.00,0.00,0.00,0.00,0.00,1,94.79,-68.35,398.90,5.63,22.30,166.15
7.005,0,0.00,0.00,0.00,0.00,0.00,0.00,1,95.54,-68.46,398.63,5.64,22.33,166.14
7.043,0,0.00,0.00,0.00,0.00,0.00,0.00,1,98.15,-71.58,395.64,5.61,23.72,166.22
7.080,0,0.00,0.00,0.00,0.00,0.00,0.00,1,100.79,-74.01,392.93,6.04,24.95,166.93
7.116,0,0.00,0.00,0.00,0.00,0.00,0.00,1,101.43,-74.71,392.67,6.13,24.66,166.68
7.152,0,0.00,0.00,0.00,0.00,0.00,0.00,1,102.41,-76.39,390.14,6.22,25.15,165.92
7.190,0,0.00,0.00,0.00,0.00,0.00,0.00,1,103.16,-76.98,392.18,6.30,24.62,166.36
7.225,0,0.00,0.00,0.00,0.00,0.00,0.00,1,103.31,-79.20,392.10,6.45,24.94,166.22
7.261,0,0.00,0.00,0.00,0.00,0.00,0.00,1,100.66,-80.99,392.85,6.57,25.40,165.72
7.301,0,0.00,0.00,0.00,0.00,0.00,0.00,1,97.36,-80.87,395.47,5.63,25.86,165.91
7.339,0,-40.46,-47.96,359.18,-10.22,24.03,168.60,1,0.00,0.00,0.00,0.00,0.00,0.00
7.375,0,-28.42,-47.19,358.65,-8.96,23.00,168.76,1,0.00,0.00,0.00,0.00,0.00,0.00
7.412,0,-20.72,-47.26,358.15,-8.72,23.15,167.53,1,0.00,0.00,0.00,0.00,0.00,0.00
7.452,0,-12.58,-46.99,357.59,-8.00,22.69,166.96,1,0.00,0.00,0.00,0.00,0.00,0.00
7.490,0,-6.04,-46.83,357.93,-7.56,22.27,167.14,1,0.00,0.00,0.00,0.00,0.00,0.00
7.529,0,-4.58,-46.84,357.06,-7.50,22.86,166.75,1,0.00,0.00,0.00,0.00,0.00,0.00
7.566,0,-4.08,-46.82,356.50,-7.53,23.42,166.72,1,0.00,0.00,0.00,0.00,0.00,0.00
7.604,0,-6.20,-46.97,355.01,-7.71,23.62,166.00,1,0.00,0.00,0.00,0.00,0.00,0.00
7.643,0,-7.38,-47.20,354.89,-7.53,24.39,167.10,1,0.00,0.00,0.00,0.00,0.00,0.00
7.680,0,-10.26,-47.27,354.09,-8.15,24.18,166.50,1,0.00,0.00,0.00,0.00,0.00,0.00
7.718,0,-12.89,-47.27,352.60,-8.09,24.28,167.43,1,0.00,0.00,0.00,0.00,0.00,0.00
7.755,0,-13.97,-47.56,353.22,-8.08,24.24,167.84,1,0.00,0.00,0.00,0.00,0.00,0.00
7.794,0,-15.11,-47.83,353.06,-7.95,23.36,167.57,1,0.00,0.00,0.00,0.00,0.00,0.00
7.830,0,-15.46,-47.88,353.09,-8.08,23.83,168.02,1,0.00,0.00,0.00,0.00,0.00,0.00
7.867,0,-15.39,-47.77,352.94,-8.37,23.49,167.03,1,0.00,0.00,0.00,0.00,0.00,0.00
7.908,0,-15.56,-47.96,354.38,-8.41,23.64,167.01,1,0.00,0.00,0.00,0.00,0.00,0.00
7.949,0,-15.97,-47.31,353.35,-8.24,23.93,167.53,1,0.00,0.00,0.00,0.00,0.00,0.00
7.987,0,-17.83,-47.28,352.70,-8.05,23.91,167.54,1,0.00,0.00,0.00,0.00,0.00,0.00
8.027,0,-21.00,-47.06,352.40,-8.36,25.37,167.49,1,0.00,0.00,0.00,0.00,0.00,0.00
8.067,0,-26.19,-46.97,354.02,-9.00,24.60,165.90,1,0.00,0.00,0.00,0.00,0.00,0.00
8.106,0,-38.81,-47.34,354.76,-9.82,25.26,166.98,1,0.00,0.00,0.00,0.00,0.00,0.00
8.144,0,-45.14,-47.49,353.95,-10.29,25.16,166.87,1,0.00,0.00,0.00,0.00,0.00,0.00
8.183,0,-48.17,-47.43,353.13,-10.30,26.36,167.91,1,0.00,0.00,0.00,0.00,0.00,0.00
8.223,0,-56.26,-48.09,354.83,-10.94,27.29,167.79,1,0.00,0.00,0.00,0.00,0.00,0.00
8.263,0,-65.86,-48.74,356.90,-11.92,28.16,167.25,1,0.00,0.00,0.00,0.00,0.00,0.00
8.303,0,-71.26,-49.19,358.08,-12.18,28.07,167.50,1,0.00,0.00,0.00,0.00,0.00,0.00
8.341,0,-75.05,-49.69,361.00,-12.41,27.76,166.99,1,0.00,0.00,0.00,0.00,0.00,0.00
8.379,0,0.00,0.00,0.00,0.00,0.00,0.00,1,96.86,-62.03,383.62,4.66,25.61,169.11
8.417,0,0.00,0.00,0.00,0.00,0.00,0.00,1,97.08,-62.17,380.84,4.87,25.85,170.29
8.454,0,0.00,0.00,0.00,0.00,0.00,0.00,1,96.50,-61.46,377.51,4.90,25.50,170.21
8.493,0,0.00,0.00,0.00,0.00,0.00,0.00,1,95.93,-60.96,376.79,5.05,24.59,170.63
8.534,0,0.00,0.00,0.00,0.00,0.00,0.00,1,94.89,-59.44,373.79,4.69,24.07,170.09
8.579,0,0.00,0.00,0.00,0.00,0.00,0.00,1,95.11,-57.79,372.96,4.52,22.62,170.61
8.625,0,0.00,0.00,0.00,0.00,0.00,0.00,1,95.42,-56.71,369.77,4.19,22.20,169.52
8.664,0,0.00,0.00,0.00,0.00,0.00,0.00,1,100.26,-56.98,355.88,4.54,22.53,166.94
8.704,0,0.00,0.00,0.00,0.00,0.00,0.00,1,105.51,-57.43,336.73,4.29,23.89,164.60
8.743,0,0.00,0.00,0.00,0.00,0.00,0.00,1,112.58,-59.35,322.43,5.20,26.21,165.15
8.783,0,0.00,0.00,0.00,0.00,0.00,0.00,1,121.69,-61.34,311.65,4.34,24.30,167.43
9.100,0,-133.74,-41.61,419.97,-14.64,33.32,158.17,1,0.00,0.00,0.00,0.00,0.00,0.00
9.139,0,-124.67,-42.43,416.30,-13.81,30.93,158.13,1,0.00,0.00,0.00,0.00,0.00,0.00
9.177,0,-118.64,-42.66,412.39,-13.06,30.72,158.70,1,0.00,0.00,0.00,0.00,0.00,0.00
9.216,0,0.00,0.00,0.00,0.00,0.00,0.00,1,107.35,-64.42,309.59,5.66,-0.65,153.52
9.255,0,0.00,0.00,0.00,0.00,0.00,0.00,1,96.89,-61.23,318.86,4.38,1.33,153.24
9.296,0,0.00,0.00,0.00,0.00,0.00,0.00,1,92.66,-60.49,322.91,4.40,2.04,155.19
9.336,0,0.00,0.00,0.00,0.00,0.00,0.00,1,84.43,-58.93,329.39,4.78,2.79,158.67
9.374,0,0.00,0.00,0.00,0.00,0.00,0.00,1,76.10,-56.73,334.72,4.90,2.23,161.49
9.413,0,0.00,0.00,0.00,0.00,0.00,0.00,1,68.26,-54.03,338.74,5.28,2.37,162.89
9.453,0,0.00,0.00,0.00,0.00,0.00,0.00,1,63.62,-52.24,340.98,5.15,3.62,164.71
9.492,0,0.00,0.00,0.00,0.00,0.00,0.00,1,59.33,-49.76,343.28,4.81,5.04,167.94
9.531,0,0.00,0.00,0.00,0.00,0.00,0.00,1,56.82,-48.82,346.07,4.84,7.92,170.63
9.570,0,0.00,0.00,0.00,0.00,0.00,0.00,1,54.15,-47.65,347.14,4.78,9.65,170.14
9.609,0,0.00,0.00,0.00,0.00,0.00,0.00,1,51.59,-46.50,348.24,4.54,11.58,171.17
9.648,0,0.00,0.00,0.00,0.00,0.00,0.00,1,49.52,-45.63,348.21,4.30,12.15,171.12
9.687,0,0.00,0.00,0.00,0.00,0.00,0.00,1,48.16,-44.96,349.93,4.26,12.55,172.34
9.726,0,0.00,0.00,0.00,0.00,0.00,0.00,1,46.67,-44.53,350.63,3.90,12.35,172.09
9.766,0,0.00,0.00,0.00,0.00,0.00,0.00,1,44.23,-44.82,352.78,3.93,14.16,173.93
9.807,0,0.00,0.00,0.00,0.00,0.00,0.00,1,43.78,-44.74,353.53,3.71,13.30,173.73
9.847,0,0.00,0.00,0.00,0.00,0.00,0.00,1,42.50,-43.95,353.89,3.64,13.65,172.98
