Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.031,,-70.80,66.17,1253.53,8.21,-13.11,-177.09,0.00,560.00,438.00,81.00
0.114,,-70.92,65.64,1252.87,6.92,7.47,169.66,0.00,560.00,438.00,81.00
0.167,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.213,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.257,,-70.92,65.64,1252.87,6.92,7.47,169.66,0.00,560.00,438.00,81.00
0.302,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.344,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.388,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.431,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.474,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.517,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.575,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.626,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.680,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.747,,-70.80,66.17,1253.53,8.21,-13.11,-177.09,0.00,560.00,438.00,81.00
0.811,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.922,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
0.973,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
1.022,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
1.072,,-70.80,66.17,1253.53,8.21,-13.11,-177.09,0.00,560.00,438.00,81.00
1.126,,-70.80,66.17,1253.53,8.21,-13.11,-177.09,0.00,560.00,438.00,81.00
1.179,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
1.247,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
1.358,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
1.425,,-71.43,66.32,1262.34,7.57,4.05,169.57,0.00,560.00,438.00,81.00
1.476,,-70.99,66.50,1260.17,8.26,-13.61,-179.58,0.00,560.00,438.00,81.00
1.526,,-70.80,66.17,1253.53,8.21,-13.11,-177.09,0.00,560.00,438.00,81.00
1.577,,-72.20,66.43,1261.79,8.67,-12.77,-176.83,0.00,560.00,438.00,81.00
1.627,,-72.09,66.87,1259.21,7.80,-8.02,-172.69,0.00,560.00,438.00,81.00
1.678,,-72.63,67.22,1263.05,7.81,-13.48,-176.71,0.00,560.00,438.00,81.00
1.727,,-72.92,67.07,1262.58,7.57,3.94,169.56,0.00,560.00,438.00,81.00
1.777,,-73.87,66.98,1261.56,8.01,-10.60,-173.40,0.00,560.00,438.00,81.00
1.826,,-76.42,66.30,1270.12,8.91,-10.29,-176.83,0.00,560.00,438.00,81.00
1.875,,-78.27,64.46,1259.16,7.94,4.71,166.82,0.00,560.00,438.00,81.00
1.924,,-80.38,63.79,1267.79,9.39,-10.65,-173.95,0.00,560.00,438.00,81.00
1.972,,-81.93,61.24,1257.01,8.66,-8.39,-172.87,0.00,560.00,438.00,81.00
2.024,,-80.57,58.98,1248.39,9.23,-16.09,-176.64,0.00,560.00,438.00,81.00
2.070,,-74.36,55.07,1253.71,7.52,-11.43,-174.15,0.00,560.00,438.00,81.00
2.117,,-63.13,45.94,1228.49,4.78,9.83,166.06,0.00,560.00,438.00,81.00
