Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.026,,-71.23,66.14,1256.07,8.10,1.77,165.34,0.00,340.00,219.00,87.00
0.089,,-71.72,66.25,1258.05,7.17,2.29,165.30,0.00,340.00,219.00,87.00
0.134,,-71.72,66.25,1258.05,7.17,2.29,165.30,0.00,340.00,219.00,87.00
0.184,,-71.72,66.25,1258.05,7.17,2.29,165.30,0.00,340.00,219.00,87.00
0.229,,-71.08,65.99,1250.18,7.62,1.36,162.24,0.00,340.00,219.00,87.00
0.272,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
0.314,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
0.358,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
0.399,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
0.442,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
0.484,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
0.529,,-71.95,66.83,1265.04,6.73,3.94,169.60,0.00,340.00,219.00,87.00
0.585,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
0.631,,-71.95,66.83,1265.04,6.73,3.94,169.60,0.00,340.00,219.00,87.00
0.689,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
0.782,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
0.865,,-71.95,66.83,1265.04,6.73,3.94,169.60,0.00,340.00,219.00,87.00
0.921,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
0.965,,-71.35,66.87,1259.14,7.80,-8.00,-172.67,0.00,340.00,219.00,87.00
1.011,,-71.32,66.67,1256.12,7.36,-13.12,-177.05,0.00,340.00,219.00,87.00
1.057,,-71.95,66.83,1265.04,6.73,3.94,169.60,0.00,340.00,219.00,87.00
1.106,,-71.32,66.67,1256.12,7.36,-13.12,-177.05,0.00,340.00,219.00,87.00
1.150,,-78.11,65.40,1238.22,9.03,-13.99,-169.81,0.00,340.00,219.00,87.00
1.208,,-81.79,64.88,1228.36,9.17,-16.21,-168.39,0.00,340.00,219.00,87.00
1.300,,-88.00,66.55,1258.09,9.82,-15.83,-176.96,0.00,340.00,219.00,87.00
1.384,,-94.40,67.42,1264.65,11.02,-13.88,-178.16,0.00,340.00,219.00,87.00
1.436,,-106.12,68.08,1260.44,12.07,-11.07,-175.09,0.00,340.00,219.00,87.00
1.483,,-105.68,68.34,1262.24,11.95,-14.16,-178.74,0.00,340.00,219.00,87.00
1.529,,-104.58,67.87,1253.16,11.58,-11.49,-175.39,0.00,340.00,219.00,87.00
1.575,,-103.76,68.41,1263.27,11.57,-10.76,-178.11,0.00,340.00,219.00,87.00
1.621,,-99.68,67.13,1245.61,9.97,5.78,167.46,0.00,340.00,219.00,87.00
1.666,,-96.28,66.60,1238.70,10.41,-13.92,-172.90,0.00,340.00,219.00,87.00
