Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.056,,-70.25,66.50,1260.12,8.26,-13.59,-179.55,0.00,948.00,438.00,85.00
0.175,,-70.32,66.55,1264.20,7.59,-10.68,-177.08,0.00,948.00,438.00,85.00
0.273,,-70.25,66.50,1260.12,8.26,-13.59,-179.55,0.00,948.00,438.00,85.00
0.342,,-70.32,66.55,1264.20,7.59,-10.68,-177.08,0.00,948.00,438.00,85.00
0.415,,-70.25,66.50,1260.12,8.26,-13.59,-179.55,0.00,948.00,438.00,85.00
0.488,,-70.25,66.50,1260.12,8.26,-13.59,-179.55,0.00,948.00,438.00,85.00
0.590,,-70.25,66.50,1260.12,8.26,-13.59,-179.55,0.00,948.00,438.00,85.00
0.690,,-70.25,66.50,1260.12,8.26,-13.59,-179.55,0.00,948.00,438.00,85.00
0.793,,-70.32,66.55,1264.20,7.59,-10.68,-177.08,0.00,948.00,438.00,85.00
0.913,,-69.87,66.86,1258.99,7.80,-7.97,-172.64,0.00,948.00,438.00,85.00
1.021,,-69.87,66.86,1258.99,7.80,-7.97,-172.64,0.00,948.00,438.00,85.00
1.139,,-70.17,66.64,1255.38,7.29,-12.96,-176.31,0.00,948.00,438.00,85.00
1.236,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
1.341,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
1.417,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
1.485,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
1.552,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
1.622,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
1.694,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
1.783,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
1.869,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
1.954,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
2.045,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
2.128,,-69.53,66.74,1253.34,7.53,-10.83,-173.60,0.00,948.00,438.00,85.00
2.198,,-70.66,67.12,1257.94,8.52,-16.11,-179.10,0.00,948.00,438.00,85.00
2.347,,-75.05,67.04,1262.77,8.06,-10.76,-174.13,0.00,948.00,438.00,85.00
2.431,,-75.95,64.26,1244.52,8.14,-13.24,-174.27,0.00,948.00,438.00,85.00
2.490,,-73.15,55.67,1230.15,7.68,-9.36,-170.60,0.00,948.00,438.00,85.00
