Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
1.707,,309.00,415.00,100.00,21.86,-5.60,163.05,0.00,330.00,442.00,99.00
1.753,,309.00,417.00,100.00,21.03,-17.80,-155.75,0.00,330.00,442.00,99.00
1.798,,311.00,419.00,101.00,21.61,-5.49,161.08,0.00,330.00,442.00,99.00
1.843,,316.00,422.00,100.00,21.52,-6.90,160.97,0.00,330.00,442.00,99.00
1.889,,318.00,423.00,100.00,20.98,-5.24,161.02,0.00,330.00,442.00,99.00
1.934,,319.00,424.00,101.00,21.19,-5.24,161.16,0.00,330.00,442.00,99.00
1.977,,319.00,425.00,100.00,20.62,-6.27,161.78,0.00,330.00,442.00,99.00
2.022,,319.00,424.00,101.00,21.52,-6.77,160.90,0.00,330.00,442.00,99.00
2.044,,319.00,424.00,101.00,20.82,-5.93,160.25,1.00,860.00,383.00,74.00
2.085,,319.00,423.00,100.00,21.32,-7.27,162.35,1.00,860.00,383.00,74.00
2.126,,320.00,424.00,100.00,19.55,-18.02,-154.41,1.00,860.00,383.00,74.00
2.167,,321.00,423.00,99.00,20.30,-4.48,163.67,1.00,860.00,383.00,74.00
2.209,,325.00,425.00,100.00,20.78,-5.15,162.81,1.00,860.00,383.00,74.00
2.250,,331.00,427.00,99.00,19.74,-5.88,163.66,1.00,860.00,383.00,74.00
2.291,,334.00,428.00,100.00,19.52,-5.65,161.95,1.00,860.00,383.00,74.00
2.334,,338.00,431.00,99.00,19.57,-6.51,162.44,1.00,860.00,383.00,74.00
2.374,,338.00,432.00,100.00,19.26,-4.79,162.83,1.00,860.00,383.00,74.00
2.416,,337.00,432.00,99.00,19.48,-4.87,164.58,1.00,860.00,383.00,74.00
2.457,,336.00,433.00,99.00,19.58,-6.58,162.35,1.00,860.00,383.00,74.00
2.498,,336.00,433.00,99.00,19.58,-6.58,162.35,1.00,860.00,383.00,74.00
2.541,,340.00,433.00,99.00,17.98,-16.04,-154.64,1.00,860.00,383.00,74.00
2.582,,353.00,433.00,96.00,16.99,-14.31,-156.53,1.00,860.00,383.00,74.00
2.630,,366.00,432.00,101.00,14.52,-16.17,-148.42,1.00,860.00,383.00,74.00
2.680,,390.00,433.00,103.00,13.22,-15.11,-147.91,1.00,860.00,383.00,74.00
2.765,,447.00,432.00,108.00,9.68,-14.12,-141.82,1.00,860.00,383.00,74.00
2.810,,479.00,436.00,104.00,9.02,4.55,156.29,1.00,860.00,383.00,74.00
2.853,,510.00,439.00,103.00,7.46,2.97,156.33,1.00,860.00,383.00,74.00
2.899,,523.00,441.00,105.00,6.97,5.43,153.85,1.00,860.00,383.00,74.00
3.040,,596.00,449.00,99.00,-0.10,-3.35,-148.08,1.00,860.00,383.00,74.00
3.087,,609.00,447.00,109.00,-1.16,1.75,-138.47,1.00,860.00,383.00,74.00
3.181,,650.00,439.00,99.00,-2.15,7.63,161.69,1.00,860.00,383.00,74.00
3.276,,681.00,424.00,97.00,-6.77,4.80,-152.64,1.00,860.00,383.00,74.00
3.322,,690.00,415.00,96.00,-7.40,3.80,169.36,1.00,860.00,383.00,74.00
3.370,,698.00,408.00,98.00,-5.93,11.00,-155.28,1.00,860.00,383.00,74.00
3.417,,701.00,399.00,94.00,-7.72,5.66,175.48,1.00,860.00,383.00,74.00
3.467,,705.00,394.00,97.00,-8.06,-0.91,170.57,1.00,860.00,383.00,74.00
3.560,,719.00,393.00,95.00,-6.16,17.40,-160.30,1.00,860.00,383.00,74.00
3.609,,732.00,394.00,91.00,-10.21,6.92,174.28,1.00,860.00,383.00,74.00
3.659,,746.00,396.00,88.00,-10.72,12.02,178.54,1.00,860.00,383.00,74.00
3.709,,759.00,400.00,87.00,-13.54,2.45,177.94,1.00,860.00,383.00,74.00
3.761,,772.00,403.00,87.00,-15.79,-6.93,-173.48,1.00,860.00,383.00,74.00
3.807,,776.00,404.00,86.00,-14.40,3.52,176.43,1.00,860.00,383.00,74.00
3.945,,809.00,415.00,83.00,-16.17,13.19,177.46,1.00,860.00,383.00,74.00
3.993,,818.00,419.00,85.00,-19.94,-4.77,-171.18,1.00,860.00,383.00,74.00
4.040,,822.00,423.00,85.00,-17.78,20.82,178.21,1.00,860.00,383.00,74.00
4.087,,828.00,423.00,84.00,-20.14,-2.74,-169.59,1.00,860.00,383.00,74.00
4.132,,832.00,422.00,85.00,-21.62,-6.81,-168.36,1.00,860.00,383.00,74.00
4.178,,839.00,418.00,84.00,-22.45,-2.56,-166.28,1.00,860.00,383.00,74.00
4.223,,842.00,416.00,83.00,-23.02,-2.64,-166.16,1.00,860.00,383.00,74.00
4.267,,848.00,411.00,83.00,-23.14,-5.91,-168.29,1.00,860.00,383.00,74.00
4.313,,854.00,408.00,82.00,-22.95,-2.89,-171.05,1.00,860.00,383.00,74.00
4.359,,857.00,405.00,83.00,-20.93,17.72,169.01,1.00,860.00,383.00,74.00
4.404,,859.00,404.00,83.00,-23.94,-4.36,-169.84,1.00,860.00,383.00,74.00
4.448,,859.00,402.00,82.00,-23.49,-3.00,-168.20,1.00,860.00,383.00,74.00
4.494,,857.00,401.00,81.00,-23.80,-1.19,-169.01,1.00,860.00,383.00,74.00
4.542,,855.00,397.00,82.00,-23.80,-4.40,-169.35,1.00,860.00,383.00,74.00
4.589,,855.00,395.00,81.00,-24.17,-3.37,-167.52,1.00,860.00,383.00,74.00
4.634,,854.00,393.00,82.00,-24.11,-5.80,-167.76,1.00,860.00,383.00,74.00
4.687,,852.00,390.00,81.00,-21.03,20.59,173.42,1.00,860.00,383.00,74.00
4.744,,852.00,388.00,80.00,-23.62,-1.46,-168.98,1.00,860.00,383.00,74.00
4.795,,852.00,386.00,80.00,-23.68,-2.02,-165.79,1.00,860.00,383.00,74.00
4.843,,852.00,386.00,81.00,-23.41,-3.40,-167.54,1.00,860.00,383.00,74.00
4.889,,853.00,386.00,80.00,-21.13,25.87,178.26,1.00,860.00,383.00,74.00
4.933,,855.00,386.00,81.00,-24.66,-5.75,-167.78,1.00,860.00,383.00,74.00
4.978,,856.00,387.00,81.00,-24.92,-4.38,-166.40,1.00,860.00,383.00,74.00
5.023,,856.00,387.00,80.00,-24.43,-2.77,-167.51,1.00,860.00,383.00,74.00
5.070,,855.00,386.00,81.00,-25.15,-7.80,-167.63,1.00,860.00,383.00,74.00
5.116,,854.00,383.00,80.00,-22.26,26.23,175.26,1.00,860.00,383.00,74.00
5.162,,852.00,380.00,78.00,-24.79,-5.70,-167.62,1.00,860.00,383.00,74.00
5.207,,851.00,378.00,79.00,-24.03,-1.97,-165.57,1.00,860.00,383.00,74.00
5.232,,851.00,378.00,78.00,-22.43,23.55,174.86,2.00,807.00,643.00,78.00
5.277,,851.00,378.00,80.00,-25.07,-6.03,-164.99,2.00,807.00,643.00,78.00
5.321,,850.00,380.00,79.00,-24.27,-5.73,-167.37,2.00,807.00,643.00,78.00
5.367,,849.00,380.00,79.00,-24.01,-4.87,-166.25,2.00,807.00,643.00,78.00
5.412,,847.00,382.00,79.00,-20.87,23.79,170.81,2.00,807.00,643.00,78.00
5.460,,847.00,384.00,79.00,-22.04,25.94,175.16,2.00,807.00,643.00,78.00
5.507,,846.00,386.00,79.00,-21.41,25.99,175.56,2.00,807.00,643.00,78.00
5.553,,846.00,386.00,80.00,-22.21,26.42,172.85,2.00,807.00,643.00,78.00
5.599,,846.00,386.00,80.00,-22.21,26.42,172.85,2.00,807.00,643.00,78.00
5.646,,846.00,386.00,80.00,-24.46,-6.14,-165.23,2.00,807.00,643.00,78.00
5.691,,846.00,386.00,79.00,-23.70,-3.18,-167.32,2.00,807.00,643.00,78.00
5.739,,846.00,386.00,79.00,-23.70,-3.18,-167.32,2.00,807.00,643.00,78.00
5.786,,843.00,391.00,81.00,-20.50,25.78,175.97,2.00,807.00,643.00,78.00
5.832,,842.00,394.00,82.00,-23.30,-4.91,-169.38,2.00,807.00,643.00,78.00
5.880,,843.00,403.00,81.00,-21.99,-2.20,-169.56,2.00,807.00,643.00,78.00
5.925,,843.00,416.00,82.00,-22.71,-5.37,-169.87,2.00,807.00,643.00,78.00
5.969,,842.00,429.00,84.00,-20.91,25.42,172.02,2.00,807.00,643.00,78.00
6.015,,835.00,448.00,86.00,-24.38,-8.36,-157.63,2.00,807.00,643.00,78.00
6.063,,821.00,469.00,92.00,-21.29,30.80,162.45,2.00,807.00,643.00,78.00
6.112,,813.00,491.00,84.00,-20.32,-7.73,-166.59,2.00,807.00,643.00,78.00
6.158,,808.00,509.00,85.00,-21.50,-6.10,-162.86,2.00,807.00,643.00,78.00
6.204,,806.00,525.00,84.00,-20.12,-3.93,-167.42,2.00,807.00,643.00,78.00
6.250,,805.00,540.00,84.00,-18.98,-7.71,-170.48,2.00,807.00,643.00,78.00
6.298,,803.00,547.00,84.00,-19.29,-6.67,-169.01,2.00,807.00,643.00,78.00
6.345,,798.00,562.00,84.00,-19.74,-8.70,-164.89,2.00,807.00,643.00,78.00
6.393,,791.00,580.00,82.00,-19.25,-5.77,-164.97,2.00,807.00,643.00,78.00
6.440,,788.00,597.00,85.00,-17.83,-11.49,-170.38,2.00,807.00,643.00,78.00
6.486,,786.00,614.00,83.00,-18.09,-6.19,-165.65,2.00,807.00,643.00,78.00
6.530,,786.00,627.00,82.00,-17.99,-2.76,-164.70,2.00,807.00,643.00,78.00
6.576,,788.00,639.00,82.00,-18.55,13.10,166.27,2.00,807.00,643.00,78.00
6.621,,789.00,650.00,82.00,-17.93,-2.59,-168.53,2.00,807.00,643.00,78.00
6.666,,789.00,658.00,82.00,-18.00,-2.82,-171.06,2.00,807.00,643.00,78.00
6.711,,787.00,665.00,82.00,-17.48,-4.72,-170.78,2.00,807.00,643.00,78.00
6.758,,786.00,670.00,82.00,-17.81,-2.16,-169.26,2.00,807.00,643.00,78.00
6.808,,785.00,672.00,81.00,-17.54,-0.36,-169.28,2.00,807.00,643.00,78.00
6.864,,785.00,672.00,81.00,-17.27,1.98,-168.78,2.00,807.00,643.00,78.00
6.910,,784.00,667.00,80.00,-17.68,-2.65,-171.41,2.00,807.00,643.00,78.00
6.953,,785.00,663.00,81.00,-17.16,-0.44,-166.94,2.00,807.00,643.00,78.00
6.999,,786.00,660.00,81.00,-18.63,12.63,161.48,2.00,807.00,643.00,78.00
7.044,,788.00,655.00,81.00,-18.94,10.99,161.51,2.00,807.00,643.00,78.00
7.089,,789.00,654.00,81.00,-17.63,-2.40,-168.70,2.00,807.00,643.00,78.00
7.134,,790.00,652.00,81.00,-18.48,-0.36,-166.64,2.00,807.00,643.00,78.00
7.178,,791.00,650.00,81.00,-17.74,-2.52,-170.99,2.00,807.00,643.00,78.00
7.223,,794.00,647.00,81.00,-18.51,-2.36,-170.97,2.00,807.00,643.00,78.00
7.268,,795.00,646.00,81.00,-18.12,0.09,-168.42,2.00,807.00,643.00,78.00
7.313,,797.00,646.00,82.00,-18.88,0.25,-168.47,2.00,807.00,643.00,78.00
7.357,,800.00,646.00,81.00,-18.90,-1.75,-168.69,2.00,807.00,643.00,78.00
7.401,,800.00,646.00,81.00,-19.10,11.44,163.37,2.00,807.00,643.00,78.00
7.425,,800.00,647.00,81.00,-19.73,13.78,165.67,3.00,541.00,337.00,93.00
7.467,,801.00,647.00,81.00,-19.00,0.53,-171.05,3.00,541.00,337.00,93.00
7.511,,801.00,647.00,81.00,-19.04,-1.97,-170.60,3.00,541.00,337.00,93.00
7.556,,801.00,646.00,81.00,-18.90,-1.72,-168.69,3.00,541.00,337.00,93.00
7.601,,800.00,644.00,81.00,-19.32,14.04,168.05,3.00,541.00,337.00,93.00
7.646,,800.00,643.00,82.00,-19.75,11.85,161.80,3.00,541.00,337.00,93.00
7.693,,800.00,642.00,80.00,-18.73,11.70,165.88,3.00,541.00,337.00,93.00
7.737,,801.00,641.00,81.00,-18.94,-2.13,-168.73,3.00,541.00,337.00,93.00
7.781,,800.00,641.00,81.00,-19.18,14.14,166.36,3.00,541.00,337.00,93.00
7.825,,795.00,640.00,81.00,-17.78,-2.44,-170.74,3.00,541.00,337.00,93.00
7.872,,785.00,634.00,80.00,-17.27,10.13,160.43,3.00,541.00,337.00,93.00
7.918,,774.00,624.00,79.00,-17.12,-3.58,-173.16,3.00,541.00,337.00,93.00
7.964,,762.00,610.00,82.00,-13.99,-1.45,167.38,3.00,541.00,337.00,93.00
8.053,,733.00,574.00,82.00,-13.55,-0.33,-169.65,3.00,541.00,337.00,93.00
8.415,,664.00,439.00,92.00,-7.30,-5.45,-153.70,3.00,541.00,337.00,93.00
8.509,,633.00,417.00,93.00,-5.08,-5.97,-151.41,3.00,541.00,337.00,93.00
8.555,,620.00,409.00,93.00,-3.90,-5.17,-155.16,3.00,541.00,337.00,93.00
8.604,,606.00,401.00,92.00,-1.31,-0.70,171.71,3.00,541.00,337.00,93.00
8.653,,597.00,396.00,91.00,-1.66,-3.68,176.73,3.00,541.00,337.00,93.00
8.698,,588.00,393.00,92.00,-0.51,-2.97,176.53,3.00,541.00,337.00,93.00
8.743,,582.00,390.00,94.00,0.34,0.42,-154.48,3.00,541.00,337.00,93.00
8.790,,578.00,387.00,95.00,1.18,-1.47,172.44,3.00,541.00,337.00,93.00
8.835,,576.00,386.00,94.00,0.47,-1.76,169.96,3.00,541.00,337.00,93.00
8.891,,571.00,383.00,94.00,0.99,-3.19,171.44,3.00,541.00,337.00,93.00
8.947,,567.00,379.00,95.00,2.36,-0.88,-152.16,3.00,541.00,337.00,93.00
9.002,,561.00,371.00,96.00,2.43,-2.81,167.66,3.00,541.00,337.00,93.00
9.049,,559.00,369.00,96.00,2.80,-2.79,165.81,3.00,541.00,337.00,93.00
9.098,,558.00,367.00,96.00,2.56,-1.89,166.85,3.00,541.00,337.00,93.00
9.146,,559.00,365.00,96.00,2.21,-2.06,168.94,3.00,541.00,337.00,93.00
9.195,,558.00,364.00,96.00,2.35,-1.07,166.07,3.00,541.00,337.00,93.00
9.243,,557.00,362.00,96.00,2.56,-1.91,167.03,3.00,541.00,337.00,93.00
9.290,,554.00,360.00,96.00,2.75,-3.10,168.02,3.00,541.00,337.00,93.00
9.340,,551.00,357.00,97.00,2.67,-1.38,166.32,3.00,541.00,337.00,93.00
9.390,,548.00,354.00,98.00,3.44,-2.98,164.80,3.00,541.00,337.00,93.00
9.438,,546.00,351.00,98.00,3.21,-2.35,165.81,3.00,541.00,337.00,93.00
9.486,,545.00,349.00,97.00,3.36,-1.57,166.59,3.00,541.00,337.00,93.00
9.535,,543.00,348.00,98.00,3.77,-3.09,163.56,3.00,541.00,337.00,93.00
9.586,,541.00,346.00,96.00,3.73,-1.60,168.59,3.00,541.00,337.00,93.00
9.634,,539.00,345.00,96.00,3.73,-1.65,166.77,3.00,541.00,337.00,93.00
9.658,,539.00,344.00,97.00,3.55,-2.60,167.65,4.00,971.00,263.00,106.00
9.710,,536.00,343.00,97.00,4.26,-2.60,166.09,4.00,971.00,263.00,106.00
9.761,,535.00,343.00,97.00,4.26,-2.78,165.92,4.00,971.00,263.00,106.00
9.807,,536.00,344.00,98.00,4.59,-2.49,166.05,4.00,971.00,263.00,106.00
9.852,,538.00,344.00,97.00,4.06,-1.61,166.98,4.00,971.00,263.00,106.00
9.897,,538.00,344.00,97.00,4.06,-1.61,166.98,4.00,971.00,263.00,106.00
9.944,,538.00,344.00,97.00,4.25,-2.63,167.89,4.00,971.00,263.00,106.00
9.992,,538.00,343.00,97.00,4.27,-2.53,166.09,4.00,971.00,263.00,106.00
10.038,,538.00,342.00,98.00,3.96,-4.01,164.31,4.00,971.00,263.00,106.00
10.083,,541.00,341.00,97.00,4.66,-2.33,165.96,4.00,971.00,263.00,106.00
10.130,,552.00,338.00,96.00,3.28,-3.99,-143.94,4.00,971.00,263.00,106.00
10.177,,573.00,335.00,100.00,-0.64,-9.18,-141.32,4.00,971.00,263.00,106.00
10.225,,599.00,330.00,97.00,-1.66,-4.51,-143.29,4.00,971.00,263.00,106.00
10.683,,882.00,315.00,96.00,-17.97,24.11,-150.98,4.00,971.00,263.00,106.00
10.866,,953.00,288.00,94.00,-23.65,28.76,-155.06,4.00,971.00,263.00,106.00
10.911,,964.00,281.00,94.00,-28.89,-2.92,169.33,4.00,971.00,263.00,106.00
10.957,,971.00,276.00,94.00,-26.03,32.91,-160.58,4.00,971.00,263.00,106.00
11.008,,975.00,272.00,95.00,-27.17,30.81,-159.87,4.00,971.00,263.00,106.00
11.060,,975.00,270.00,94.00,-30.22,-2.09,170.73,4.00,971.00,263.00,106.00
11.105,,974.00,268.00,95.00,-30.33,-3.49,169.93,4.00,971.00,263.00,106.00
11.150,,974.00,267.00,95.00,-30.61,-3.11,171.06,4.00,971.00,263.00,106.00
11.195,,972.00,266.00,95.00,-30.16,-1.88,168.00,4.00,971.00,263.00,106.00
11.240,,969.00,266.00,95.00,-29.87,-3.69,170.17,4.00,971.00,263.00,106.00
11.285,,968.00,264.00,95.00,-29.55,-2.01,168.11,4.00,971.00,263.00,106.00
11.331,,967.00,263.00,95.00,-29.60,-4.21,169.15,4.00,971.00,263.00,106.00
11.377,,967.00,261.00,95.00,-29.33,-3.08,168.73,4.00,971.00,263.00,106.00
11.421,,966.00,260.00,96.00,-29.16,-2.99,166.22,4.00,971.00,263.00,106.00
11.465,,966.00,258.00,95.00,-28.80,-2.44,167.31,4.00,971.00,263.00,106.00
11.512,,966.00,257.00,95.00,-28.79,-2.55,167.27,4.00,971.00,263.00,106.00
11.557,,966.00,257.00,96.00,-29.49,-4.48,168.30,4.00,971.00,263.00,106.00
11.606,,966.00,257.00,96.00,-29.23,-3.52,167.96,4.00,971.00,263.00,106.00
11.652,,966.00,257.00,95.00,-28.85,-4.51,168.32,4.00,971.00,263.00,106.00
11.697,,967.00,257.00,95.00,-29.63,-4.14,169.32,4.00,971.00,263.00,106.00
11.743,,968.00,258.00,96.00,-29.18,-3.01,166.39,4.00,971.00,263.00,106.00
11.790,,968.00,259.00,96.00,-29.21,-3.25,167.80,4.00,971.00,263.00,106.00
11.838,,968.00,259.00,96.00,-29.19,-3.37,167.74,4.00,971.00,263.00,106.00
11.882,,968.00,260.00,96.00,-29.19,-3.38,167.71,4.00,971.00,263.00,106.00
11.926,,968.00,261.00,95.00,-29.61,-2.50,169.85,4.00,971.00,263.00,106.00
11.970,,968.00,262.00,96.00,-28.89,-2.05,165.73,4.00,971.00,263.00,106.00
12.015,,967.00,262.00,96.00,-28.67,-2.95,166.33,4.00,971.00,263.00,106.00
12.060,,966.00,261.00,96.00,-29.19,-3.45,167.70,4.00,971.00,263.00,106.00
12.106,,967.00,262.00,96.00,-29.20,-3.54,167.80,4.00,971.00,263.00,106.00
12.151,,967.00,263.00,96.00,-28.93,-3.98,166.80,4.00,971.00,263.00,106.00
12.197,,967.00,264.00,96.00,-29.17,-3.45,167.60,4.00,971.00,263.00,106.00
12.243,,966.00,266.00,95.00,-29.10,-2.70,169.87,4.00,971.00,263.00,106.00
12.289,,965.00,267.00,96.00,-28.93,-2.49,167.23,4.00,971.00,263.00,106.00
12.335,,961.00,270.00,96.00,-28.41,-0.62,166.16,4.00,971.00,263.00,106.00
12.379,,959.00,270.00,95.00,-29.11,0.66,171.33,4.00,971.00,263.00,106.00
12.426,,958.00,271.00,95.00,-28.30,-1.28,167.77,4.00,971.00,263.00,106.00
12.472,,958.00,271.00,95.00,-28.30,-1.28,167.77,4.00,971.00,263.00,106.00
12.519,,959.00,271.00,96.00,-28.66,-1.86,166.68,4.00,971.00,263.00,106.00
12.565,,960.00,271.00,96.00,-28.93,-2.68,167.16,4.00,971.00,263.00,106.00
12.610,,961.00,270.00,95.00,-29.05,-0.57,168.69,4.00,971.00,263.00,106.00
12.656,,961.00,270.00,95.00,-29.05,-0.57,168.69,4.00,971.00,263.00,106.00
12.703,,961.00,271.00,96.00,-28.96,-3.26,168.67,4.00,971.00,263.00,106.00
12.748,,960.00,271.00,96.00,-28.51,-0.50,164.56,4.00,971.00,263.00,106.00
12.971,,967.00,278.00,97.00,-29.11,-2.11,165.41,4.00,971.00,263.00,106.00
13.017,,968.00,279.00,97.00,-28.86,-0.96,164.81,4.00,971.00,263.00,106.00
13.067,,969.00,281.00,98.00,-29.21,-1.60,163.80,4.00,971.00,263.00,106.00
13.116,,969.00,282.00,99.00,-29.07,-2.26,162.98,4.00,971.00,263.00,106.00
13.168,,968.00,283.00,98.00,-29.48,-2.96,165.81,4.00,971.00,263.00,106.00
13.213,,965.00,286.00,100.00,-28.75,-2.19,163.12,4.00,971.00,263.00,106.00
13.259,,963.00,289.00,100.00,-28.87,-1.90,161.69,4.00,971.00,263.00,106.00
13.306,,963.00,288.00,100.00,-29.10,-1.37,161.14,4.00,971.00,263.00,106.00
13.352,,962.00,286.00,100.00,-28.27,-2.06,161.87,4.00,971.00,263.00,106.00
13.397,,962.00,284.00,101.00,-27.44,-1.39,159.31,4.00,971.00,263.00,106.00
13.443,,962.00,281.00,101.00,-27.95,-1.70,160.82,4.00,971.00,263.00,106.00
13.489,,963.00,277.00,101.00,-28.18,-2.38,161.38,4.00,971.00,263.00,106.00
13.533,,964.00,272.00,101.00,-28.57,-1.34,159.61,4.00,971.00,263.00,106.00
13.578,,966.00,266.00,102.00,-27.87,-1.72,159.20,4.00,971.00,263.00,106.00
13.625,,969.00,260.00,103.00,-28.13,-2.42,156.85,4.00,971.00,263.00,106.00
13.670,,971.00,254.00,103.00,-28.37,-2.98,157.50,4.00,971.00,263.00,106.00
13.715,,975.00,249.00,103.00,-29.18,-3.41,156.79,4.00,971.00,263.00,106.00
13.738,,978.00,248.00,103.00,-28.72,-3.17,155.79,5.00,859.00,569.00,92.00
13.781,,980.00,245.00,105.00,-28.77,-2.22,154.49,5.00,859.00,569.00,92.00
13.828,,982.00,242.00,104.00,-29.32,-2.92,155.88,5.00,859.00,569.00,92.00
13.878,,982.00,240.00,105.00,-29.24,-2.15,154.49,5.00,859.00,569.00,92.00
13.926,,981.00,238.00,105.00,-28.79,-2.06,153.51,5.00,859.00,569.00,92.00
13.973,,979.00,239.00,105.00,-29.69,-3.55,156.52,5.00,859.00,569.00,92.00
14.017,,978.00,239.00,105.00,-29.26,-2.37,154.61,5.00,859.00,569.00,92.00
14.062,,976.00,241.00,105.00,-28.80,-2.29,154.66,5.00,859.00,569.00,92.00
14.109,,976.00,242.00,105.00,-28.79,-2.35,154.59,5.00,859.00,569.00,92.00
14.155,,976.00,244.00,105.00,-29.01,-2.99,155.05,5.00,859.00,569.00,92.00
14.199,,974.00,247.00,104.00,-28.66,-2.54,155.56,5.00,859.00,569.00,92.00
14.242,,970.00,255.00,101.00,-24.29,34.55,-145.42,5.00,859.00,569.00,92.00
14.285,,967.00,263.00,100.00,-27.37,-1.01,158.68,5.00,859.00,569.00,92.00
14.593,,833.00,414.00,94.00,-18.55,11.08,-161.05,5.00,859.00,569.00,92.00
14.637,,822.00,430.00,94.00,-17.92,8.68,-162.54,5.00,859.00,569.00,92.00
14.681,,817.00,443.00,95.00,-17.59,-1.23,169.68,5.00,859.00,569.00,92.00
14.726,,818.00,451.00,94.00,-17.38,1.23,169.54,5.00,859.00,569.00,92.00
14.771,,823.00,460.00,93.00,-18.51,-1.13,172.32,5.00,859.00,569.00,92.00
14.815,,826.00,464.00,93.00,-17.35,-0.13,170.40,5.00,859.00,569.00,92.00
14.859,,831.00,470.00,93.00,-18.02,0.02,170.07,5.00,859.00,569.00,92.00
14.905,,832.00,479.00,92.00,-18.82,5.27,173.57,5.00,859.00,569.00,92.00
14.952,,826.00,490.00,90.00,-17.66,0.11,175.88,5.00,859.00,569.00,92.00
15.006,,820.00,500.00,90.00,-17.96,-0.58,178.31,5.00,859.00,569.00,92.00
15.055,,817.00,508.00,91.00,-18.06,1.36,171.73,5.00,859.00,569.00,92.00
15.102,,818.00,516.00,90.00,-18.42,2.36,177.85,5.00,859.00,569.00,92.00
15.154,,821.00,521.00,90.00,-18.76,-0.73,174.80,5.00,859.00,569.00,92.00
15.212,,826.00,526.00,89.00,-19.84,5.19,170.82,5.00,859.00,569.00,92.00
15.270,,835.00,531.00,88.00,-19.86,-0.64,179.61,5.00,859.00,569.00,92.00
15.320,,840.00,533.00,87.00,-20.40,-0.16,-179.69,5.00,859.00,569.00,92.00
15.371,,843.00,533.00,86.00,-20.23,18.78,176.90,5.00,859.00,569.00,92.00
15.420,,846.00,531.00,86.00,-21.60,-1.94,-176.44,5.00,859.00,569.00,92.00
15.470,,848.00,530.00,85.00,-21.78,-0.23,-173.79,5.00,859.00,569.00,92.00
15.519,,848.00,530.00,85.00,-21.89,-2.21,-172.68,5.00,859.00,569.00,92.00
15.570,,850.00,530.00,83.00,-21.98,0.14,-174.78,5.00,859.00,569.00,92.00
15.621,,850.00,532.00,84.00,-22.90,-2.92,-169.72,5.00,859.00,569.00,92.00
15.669,,849.00,534.00,82.00,-22.12,16.10,171.97,5.00,859.00,569.00,92.00
15.718,,849.00,536.00,82.00,-22.26,0.11,-174.96,5.00,859.00,569.00,92.00
15.767,,849.00,537.00,84.00,-23.47,20.11,169.23,5.00,859.00,569.00,92.00
15.818,,849.00,542.00,82.00,-22.54,19.03,171.90,5.00,859.00,569.00,92.00
15.866,,846.00,547.00,83.00,-22.82,14.87,164.10,5.00,859.00,569.00,92.00
15.912,,844.00,554.00,83.00,-22.11,-0.60,-168.95,5.00,859.00,569.00,92.00
15.953,,843.00,559.00,82.00,-22.46,-4.27,-172.39,5.00,859.00,569.00,92.00
