Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
2.732,,256.00,436.00,106.00,29.47,-11.24,153.03,0.00,282.00,450.00,81.00
2.784,,258.00,440.00,108.00,29.82,-10.00,148.08,0.00,282.00,450.00,81.00
2.837,,260.00,442.00,108.00,30.09,-10.57,148.36,0.00,282.00,450.00,81.00
2.892,,265.00,446.00,109.00,31.50,-14.78,-149.69,0.00,282.00,450.00,81.00
2.945,,268.00,447.00,111.00,31.80,-11.67,144.73,0.00,282.00,450.00,81.00
3.004,,274.00,450.00,111.00,31.63,-12.03,142.76,0.00,282.00,450.00,81.00
3.058,,280.00,452.00,111.00,33.00,-13.53,142.22,0.00,282.00,450.00,81.00
3.114,,285.00,455.00,113.00,34.09,-13.41,139.72,0.00,282.00,450.00,81.00
3.171,,289.00,458.00,113.00,34.76,-13.85,138.37,0.00,282.00,450.00,81.00
3.225,,291.00,463.00,112.00,35.12,-14.10,138.76,0.00,282.00,450.00,81.00
3.279,,294.00,470.00,111.00,34.81,-14.45,139.80,0.00,282.00,450.00,81.00
3.346,,296.00,475.00,111.00,33.87,-13.90,140.39,0.00,282.00,450.00,81.00
3.406,,300.00,484.00,110.00,31.99,-13.23,142.36,0.00,282.00,450.00,81.00
3.464,,306.00,494.00,107.00,28.14,-11.15,150.71,0.00,282.00,450.00,81.00
3.521,,309.00,494.00,106.00,26.70,-11.14,151.83,0.00,282.00,450.00,81.00
3.579,,323.00,488.00,102.00,23.23,-13.46,-155.39,0.00,282.00,450.00,81.00
3.634,,337.00,481.00,98.00,20.75,-12.71,-158.60,0.00,282.00,450.00,81.00
3.693,,352.00,473.00,96.00,18.92,-5.69,165.66,0.00,282.00,450.00,81.00
3.802,,374.00,455.00,91.00,16.64,-10.04,-177.09,0.00,282.00,450.00,81.00
3.854,,380.00,448.00,91.00,16.74,-10.15,-178.75,0.00,282.00,450.00,81.00
3.906,,385.00,444.00,91.00,16.33,-7.80,172.84,0.00,282.00,450.00,81.00
3.959,,386.00,441.00,91.00,16.24,-9.40,173.65,0.00,282.00,450.00,81.00
4.012,,386.00,440.00,90.00,15.58,-5.48,174.71,0.00,282.00,450.00,81.00
4.064,,384.00,441.00,88.00,16.44,-8.52,176.09,0.00,282.00,450.00,81.00
4.119,,381.00,443.00,88.00,16.03,-14.54,-170.35,0.00,282.00,450.00,81.00
4.171,,377.00,446.00,87.00,16.45,-15.70,-171.22,0.00,282.00,450.00,81.00
4.223,,371.00,449.00,86.00,16.32,-19.26,-175.45,0.00,282.00,450.00,81.00
4.275,,363.00,453.00,85.00,16.62,-14.69,-171.13,0.00,282.00,450.00,81.00
4.327,,357.00,455.00,84.00,17.60,-18.83,-172.76,0.00,282.00,450.00,81.00
4.379,,344.00,460.00,83.00,18.51,-17.82,-170.43,0.00,282.00,450.00,81.00
4.484,,315.00,469.00,81.00,21.98,-10.05,-178.09,0.00,282.00,450.00,81.00
4.534,,305.00,473.00,83.00,22.48,-19.59,178.67,0.00,282.00,450.00,81.00
4.585,,297.00,477.00,86.00,21.58,-24.69,-169.59,0.00,282.00,450.00,81.00
4.639,,296.00,478.00,83.00,24.35,-15.47,173.22,0.00,282.00,450.00,81.00
4.691,,295.00,480.00,82.00,24.69,-21.90,174.34,0.00,282.00,450.00,81.00
4.742,,295.00,480.00,83.00,24.26,-23.94,176.58,0.00,282.00,450.00,81.00
4.794,,295.00,479.00,82.00,24.68,-21.23,174.01,0.00,282.00,450.00,81.00
4.846,,296.00,478.00,82.00,23.60,-15.43,173.37,0.00,282.00,450.00,81.00
4.896,,297.00,476.00,81.00,24.03,-6.81,-171.11,0.00,282.00,450.00,81.00
4.948,,299.00,474.00,81.00,23.82,-7.26,-168.63,0.00,282.00,450.00,81.00
5.000,,299.00,473.00,82.00,24.22,-19.57,172.01,0.00,282.00,450.00,81.00
5.053,,299.00,467.00,81.00,24.75,-6.91,-171.11,0.00,282.00,450.00,81.00
5.105,,299.00,464.00,82.00,24.33,-21.99,174.80,0.00,282.00,450.00,81.00
5.155,,297.00,458.00,81.00,23.79,-17.58,174.05,0.00,282.00,450.00,81.00
5.261,,295.00,450.00,81.00,25.30,-4.79,-168.30,0.00,282.00,450.00,81.00
5.314,,293.00,444.00,82.00,24.64,-1.65,-169.52,0.00,282.00,450.00,81.00
5.369,,291.00,438.00,81.00,23.58,-20.14,171.50,0.00,282.00,450.00,81.00
5.398,,290.00,436.00,82.00,23.93,-21.08,178.62,1.00,178.00,517.00,71.00
5.460,,290.00,431.00,82.00,25.34,-23.35,172.45,1.00,178.00,517.00,71.00
5.517,,291.00,426.00,83.00,25.16,-22.51,170.59,1.00,178.00,517.00,71.00
5.569,,292.00,426.00,82.00,23.93,-23.32,172.93,1.00,178.00,517.00,71.00
5.621,,292.00,424.00,83.00,25.00,-20.27,171.77,1.00,178.00,517.00,71.00
5.673,,292.00,424.00,82.00,24.77,-5.15,-167.63,1.00,178.00,517.00,71.00
5.726,,291.00,424.00,82.00,25.94,-2.09,-168.99,1.00,178.00,517.00,71.00
5.778,,291.00,425.00,83.00,24.80,-25.05,171.79,1.00,178.00,517.00,71.00
5.830,,291.00,426.00,83.00,25.40,-1.87,-169.37,1.00,178.00,517.00,71.00
5.883,,291.00,428.00,83.00,25.39,-1.86,-169.39,1.00,178.00,517.00,71.00
5.939,,291.00,429.00,83.00,25.39,-1.86,-169.40,1.00,178.00,517.00,71.00
5.990,,287.00,434.00,81.00,24.59,-23.47,172.54,1.00,178.00,517.00,71.00
6.043,,284.00,436.00,82.00,24.43,-19.83,175.49,1.00,178.00,517.00,71.00
6.097,,275.00,441.00,80.00,25.49,-19.77,173.79,1.00,178.00,517.00,71.00
6.199,,249.00,457.00,82.00,27.32,-21.19,-169.21,1.00,178.00,517.00,71.00
6.406,,214.00,494.00,81.00,32.97,-21.45,166.57,1.00,178.00,517.00,71.00
6.509,,202.00,511.00,81.00,32.94,-18.80,170.03,1.00,178.00,517.00,71.00
6.609,,196.00,526.00,80.00,33.89,-17.29,159.84,1.00,178.00,517.00,71.00
6.656,,194.00,534.00,83.00,33.55,-12.33,155.14,1.00,178.00,517.00,71.00
6.711,,193.00,538.00,78.00,33.29,-9.33,162.74,1.00,178.00,517.00,71.00
6.762,,193.00,543.00,78.00,33.29,-9.22,162.53,1.00,178.00,517.00,71.00
6.812,,194.00,546.00,80.00,33.96,-13.08,156.36,1.00,178.00,517.00,71.00
6.869,,196.00,548.00,76.00,33.63,-12.88,168.74,1.00,178.00,517.00,71.00
6.920,,197.00,548.00,79.00,33.97,-14.57,158.75,1.00,178.00,517.00,71.00
6.973,,196.00,545.00,80.00,33.35,-14.82,-164.63,1.00,178.00,517.00,71.00
7.024,,193.00,543.00,80.00,33.15,-11.99,154.58,1.00,178.00,517.00,71.00
7.077,,192.00,542.00,75.00,33.80,-14.91,166.97,1.00,178.00,517.00,71.00
7.129,,190.00,540.00,80.00,34.19,-13.51,154.92,1.00,178.00,517.00,71.00
7.181,,188.00,538.00,80.00,34.07,-15.07,-164.89,1.00,178.00,517.00,71.00
7.232,,187.00,536.00,80.00,34.55,-13.82,153.36,1.00,178.00,517.00,71.00
7.290,,186.00,535.00,74.00,34.11,-13.42,169.53,1.00,178.00,517.00,71.00
7.343,,186.00,534.00,78.00,34.78,-14.84,160.90,1.00,178.00,517.00,71.00
7.394,,186.00,534.00,81.00,34.22,-12.55,153.14,1.00,178.00,517.00,71.00
7.445,,186.00,533.00,74.00,33.97,-10.09,166.67,1.00,178.00,517.00,71.00
7.504,,185.00,533.00,74.00,34.34,-12.98,166.58,1.00,178.00,517.00,71.00
7.563,,184.00,532.00,81.00,35.07,-12.02,154.53,1.00,178.00,517.00,71.00
7.618,,184.00,531.00,80.00,35.12,-13.51,156.48,1.00,178.00,517.00,71.00
7.670,,183.00,531.00,79.00,35.74,-15.06,158.36,1.00,178.00,517.00,71.00
7.722,,183.00,530.00,78.00,34.49,-15.46,159.07,1.00,178.00,517.00,71.00
7.749,,183.00,530.00,81.00,35.28,-14.13,153.54,2.00,420.00,576.00,107.00
7.800,,182.00,528.00,80.00,35.69,-13.85,153.22,2.00,420.00,576.00,107.00
7.853,,183.00,525.00,79.00,35.17,-15.64,155.43,2.00,420.00,576.00,107.00
7.907,,183.00,522.00,74.00,35.38,-14.67,170.59,2.00,420.00,576.00,107.00
7.958,,184.00,520.00,78.00,35.16,-14.18,-165.07,2.00,420.00,576.00,107.00
8.011,,186.00,517.00,70.00,35.41,-16.07,167.73,2.00,420.00,576.00,107.00
8.062,,188.00,515.00,76.00,34.98,-10.92,-166.62,2.00,420.00,576.00,107.00
8.114,,189.00,513.00,77.00,35.31,-17.15,155.92,2.00,420.00,576.00,107.00
8.167,,189.00,513.00,77.00,35.31,-17.15,155.92,2.00,420.00,576.00,107.00
8.220,,190.00,514.00,77.00,34.55,-15.52,154.45,2.00,420.00,576.00,107.00
8.273,,192.00,514.00,77.00,34.73,-10.66,-165.10,2.00,420.00,576.00,107.00
8.326,,199.00,519.00,77.00,33.30,-12.26,-164.23,2.00,420.00,576.00,107.00
8.380,,209.00,525.00,76.00,32.70,-13.95,-165.03,2.00,420.00,576.00,107.00
8.948,,428.00,580.00,93.00,13.40,-14.13,166.65,2.00,420.00,576.00,107.00
9.001,,431.00,580.00,91.00,11.68,-1.59,173.56,2.00,420.00,576.00,107.00
9.055,,436.00,584.00,95.00,12.78,5.37,-173.75,2.00,420.00,576.00,107.00
9.110,,440.00,588.00,94.00,12.00,-6.64,-169.48,2.00,420.00,576.00,107.00
9.163,,443.00,593.00,98.00,13.20,-16.14,166.10,2.00,420.00,576.00,107.00
9.215,,444.00,598.00,96.00,11.53,-4.98,171.48,2.00,420.00,576.00,107.00
9.268,,443.00,603.00,97.00,11.36,-2.02,168.70,2.00,420.00,576.00,107.00
9.323,,442.00,605.00,100.00,11.82,-11.35,-163.98,2.00,420.00,576.00,107.00
9.375,,436.00,612.00,101.00,12.43,-12.59,-162.95,2.00,420.00,576.00,107.00
9.429,,433.00,616.00,102.00,13.08,-11.22,-162.26,2.00,420.00,576.00,107.00
9.480,,428.00,618.00,98.00,14.14,-7.78,166.18,2.00,420.00,576.00,107.00
9.533,,424.00,619.00,100.00,14.57,-6.53,163.45,2.00,420.00,576.00,107.00
9.587,,424.00,619.00,99.00,14.69,-8.19,163.95,2.00,420.00,576.00,107.00
9.664,,423.00,618.00,100.00,15.06,-9.00,162.44,2.00,420.00,576.00,107.00
9.722,,422.00,617.00,100.00,14.98,-8.62,162.80,2.00,420.00,576.00,107.00
9.783,,420.00,610.00,100.00,15.24,-8.95,162.99,2.00,420.00,576.00,107.00
9.841,,419.00,604.00,102.00,14.61,-9.92,-160.74,2.00,420.00,576.00,107.00
9.895,,418.00,599.00,103.00,15.50,-7.69,-159.47,2.00,420.00,576.00,107.00
9.950,,416.00,589.00,100.00,15.17,-8.42,161.86,2.00,420.00,576.00,107.00
10.005,,416.00,583.00,101.00,15.38,-7.67,160.08,2.00,420.00,576.00,107.00
10.060,,418.00,578.00,103.00,15.10,-9.12,-158.46,2.00,420.00,576.00,107.00
10.114,,417.00,574.00,101.00,15.03,-7.09,162.09,2.00,420.00,576.00,107.00
10.168,,417.00,571.00,101.00,14.72,-6.03,161.54,2.00,420.00,576.00,107.00
10.223,,417.00,569.00,101.00,15.01,-7.12,162.31,2.00,420.00,576.00,107.00
10.278,,417.00,569.00,101.00,14.72,-6.04,161.63,2.00,420.00,576.00,107.00
10.307,,417.00,569.00,101.00,14.72,-6.04,161.63,3.00,375.00,660.00,100.00
10.365,,417.00,569.00,101.00,15.01,-7.12,162.31,3.00,375.00,660.00,100.00
10.477,,417.00,571.00,101.00,14.72,-6.03,161.54,3.00,375.00,660.00,100.00
10.532,,417.00,572.00,101.00,15.65,-8.96,161.46,3.00,375.00,660.00,100.00
10.636,,417.00,572.00,101.00,15.02,-7.10,162.18,3.00,375.00,660.00,100.00
10.690,,417.00,572.00,101.00,15.33,-7.61,160.84,3.00,375.00,660.00,100.00
10.742,,417.00,572.00,101.00,15.33,-7.61,160.84,3.00,375.00,660.00,100.00
10.792,,418.00,572.00,101.00,15.34,-7.65,160.57,3.00,375.00,660.00,100.00
10.845,,417.00,572.00,101.00,15.02,-7.10,162.18,3.00,375.00,660.00,100.00
10.896,,415.00,575.00,102.00,14.88,-10.56,-159.99,3.00,375.00,660.00,100.00
10.947,,408.00,584.00,99.00,15.71,-6.63,166.52,3.00,375.00,660.00,100.00
11.000,,405.00,589.00,100.00,15.62,-5.05,165.47,3.00,375.00,660.00,100.00
11.103,,394.00,608.00,99.00,16.04,-3.22,168.85,3.00,375.00,660.00,100.00
11.156,,390.00,618.00,100.00,17.11,-14.23,168.80,3.00,375.00,660.00,100.00
11.207,,388.00,627.00,100.00,18.55,-17.23,167.91,3.00,375.00,660.00,100.00
11.260,,386.00,637.00,100.00,17.94,-13.77,166.08,3.00,375.00,660.00,100.00
11.314,,386.00,641.00,99.00,17.55,-11.74,166.01,3.00,375.00,660.00,100.00
11.368,,387.00,643.00,99.00,18.05,-16.13,165.17,3.00,375.00,660.00,100.00
11.419,,387.00,645.00,96.00,16.16,-7.02,170.33,3.00,375.00,660.00,100.00
11.471,,387.00,644.00,96.00,16.47,-5.95,169.27,3.00,375.00,660.00,100.00
11.522,,388.00,645.00,98.00,17.59,-14.21,165.91,3.00,375.00,660.00,100.00
11.548,,388.00,643.00,79.00,17.66,-5.84,-168.27,4.00,302.00,479.00,97.00
11.599,,389.00,644.00,98.00,17.75,-15.79,165.37,4.00,302.00,479.00,97.00
11.651,,388.00,642.00,96.00,16.46,-5.87,169.37,4.00,302.00,479.00,97.00
11.708,,388.00,643.00,96.00,15.92,-2.51,168.27,4.00,302.00,479.00,97.00
11.771,,387.00,644.00,98.00,17.88,-13.93,164.05,4.00,302.00,479.00,97.00
11.824,,386.00,645.00,98.00,17.61,-14.32,165.87,4.00,302.00,479.00,97.00
11.877,,386.00,647.00,98.00,17.11,-16.23,170.09,4.00,302.00,479.00,97.00
11.930,,385.00,648.00,98.00,16.86,2.21,-175.92,4.00,302.00,479.00,97.00
11.984,,384.00,649.00,99.00,17.74,-19.00,170.43,4.00,302.00,479.00,97.00
12.038,,383.00,650.00,98.00,18.14,-18.65,170.41,4.00,302.00,479.00,97.00
12.091,,381.00,648.00,98.00,18.08,-14.24,165.23,4.00,302.00,479.00,97.00
12.145,,378.00,645.00,97.00,18.27,-15.33,167.57,4.00,302.00,479.00,97.00
12.199,,373.00,640.00,97.00,18.56,-14.05,172.07,4.00,302.00,479.00,97.00
12.253,,363.00,625.00,97.00,19.94,-14.00,165.95,4.00,302.00,479.00,97.00
12.306,,361.00,620.00,98.00,20.45,-17.42,165.56,4.00,302.00,479.00,97.00
12.511,,333.00,557.00,95.00,22.39,-16.24,165.40,4.00,302.00,479.00,97.00
12.563,,326.00,540.00,96.00,21.86,-19.79,171.09,4.00,302.00,479.00,97.00
12.616,,319.00,515.00,95.00,22.26,-11.55,-168.00,4.00,302.00,479.00,97.00
12.668,,317.00,508.00,96.00,21.44,-13.99,-164.28,4.00,302.00,479.00,97.00
12.720,,312.00,489.00,95.00,21.85,-13.85,-166.78,4.00,302.00,479.00,97.00
12.772,,311.00,482.00,95.00,21.68,-7.79,170.49,4.00,302.00,479.00,97.00
12.822,,306.00,468.00,95.00,22.76,-7.42,171.23,4.00,302.00,479.00,97.00
12.874,,305.00,464.00,97.00,23.15,-7.04,165.62,4.00,302.00,479.00,97.00
12.927,,303.00,457.00,97.00,22.34,-8.24,164.54,4.00,302.00,479.00,97.00
12.981,,300.00,451.00,97.00,22.87,-6.32,167.64,4.00,302.00,479.00,97.00
13.034,,299.00,449.00,93.00,23.39,-12.85,-178.66,4.00,302.00,479.00,97.00
13.085,,297.00,447.00,98.00,23.62,-8.32,165.13,4.00,302.00,479.00,97.00
13.140,,296.00,445.00,98.00,23.35,-7.75,166.32,4.00,302.00,479.00,97.00
13.192,,295.00,445.00,99.00,23.52,-7.24,164.19,4.00,302.00,479.00,97.00
13.244,,295.00,445.00,98.00,23.62,-8.57,164.86,4.00,302.00,479.00,97.00
13.297,,295.00,446.00,98.00,23.69,-6.30,165.12,4.00,302.00,479.00,97.00
13.349,,295.00,448.00,97.00,23.78,-7.77,168.91,4.00,302.00,479.00,97.00
13.402,,296.00,449.00,98.00,23.63,-8.51,164.69,4.00,302.00,479.00,97.00
13.454,,295.00,451.00,99.00,23.26,-6.27,162.83,4.00,302.00,479.00,97.00
13.507,,295.00,452.00,97.00,23.53,-6.51,167.50,4.00,302.00,479.00,97.00
13.557,,295.00,453.00,97.00,23.53,-17.00,-163.37,4.00,302.00,479.00,97.00
13.585,,295.00,453.00,97.00,23.53,-6.51,167.46,5.00,571.00,593.00,99.00
13.638,,296.00,454.00,98.00,24.11,-9.08,167.08,5.00,571.00,593.00,99.00
13.689,,296.00,454.00,98.00,24.11,-9.08,167.08,5.00,571.00,593.00,99.00
13.744,,296.00,454.00,96.00,24.87,-11.29,170.30,5.00,571.00,593.00,99.00
13.796,,297.00,454.00,98.00,23.34,-18.34,-162.45,5.00,571.00,593.00,99.00
13.858,,296.00,453.00,97.00,23.53,-6.47,167.46,5.00,571.00,593.00,99.00
13.913,,297.00,453.00,98.00,22.93,-7.53,163.74,5.00,571.00,593.00,99.00
13.964,,297.00,453.00,94.00,23.84,-12.80,-179.72,5.00,571.00,593.00,99.00
14.015,,297.00,453.00,94.00,23.84,-12.80,-179.72,5.00,571.00,593.00,99.00
14.066,,297.00,453.00,98.00,23.42,-5.28,166.10,5.00,571.00,593.00,99.00
14.116,,300.00,454.00,97.00,23.45,-8.93,167.16,5.00,571.00,593.00,99.00
14.170,,308.00,458.00,94.00,21.93,-14.61,-170.21,5.00,571.00,593.00,99.00
14.529,,529.00,524.00,103.00,7.06,-5.68,153.84,5.00,571.00,593.00,99.00
14.633,,569.00,542.00,101.00,5.18,-3.90,155.46,5.00,571.00,593.00,99.00
14.686,,580.00,552.00,99.00,3.13,-6.28,161.97,5.00,571.00,593.00,99.00
14.739,,589.00,561.00,99.00,2.47,-6.02,161.62,5.00,571.00,593.00,99.00
14.792,,594.00,572.00,98.00,-0.74,-5.28,-168.47,5.00,571.00,593.00,99.00
14.845,,597.00,581.00,98.00,0.56,-5.42,165.27,5.00,571.00,593.00,99.00
14.899,,597.00,594.00,99.00,0.63,-3.58,161.84,5.00,571.00,593.00,99.00
14.950,,597.00,597.00,99.00,-0.06,-2.88,165.16,5.00,571.00,593.00,99.00
15.001,,597.00,603.00,100.00,0.63,-2.50,162.80,5.00,571.00,593.00,99.00
15.053,,598.00,607.00,101.00,0.72,-0.19,-160.97,5.00,571.00,593.00,99.00
15.108,,598.00,610.00,101.00,0.65,-1.48,-160.21,5.00,571.00,593.00,99.00
15.159,,598.00,611.00,101.00,-0.02,-2.48,-160.93,5.00,571.00,593.00,99.00
15.212,,597.00,610.00,100.00,0.71,-1.28,-162.23,5.00,571.00,593.00,99.00
15.265,,596.00,608.00,100.00,-0.01,-1.54,-162.17,5.00,571.00,593.00,99.00
15.317,,596.00,606.00,101.00,0.02,-2.25,-160.84,5.00,571.00,593.00,99.00
15.368,,596.00,604.00,101.00,-0.03,-2.56,-161.11,5.00,571.00,593.00,99.00
15.422,,596.00,602.00,101.00,0.01,-2.26,-160.74,5.00,571.00,593.00,99.00
15.476,,595.00,600.00,101.00,-0.04,-2.41,-158.72,5.00,571.00,593.00,99.00
15.527,,593.00,599.00,99.00,1.24,-5.91,163.39,5.00,571.00,593.00,99.00
15.578,,592.00,599.00,99.00,2.12,3.87,-162.48,5.00,571.00,593.00,99.00
15.604,,592.00,597.00,100.00,1.01,0.26,-161.70,6.00,895.00,627.00,79.00
15.656,,590.00,596.00,99.00,1.61,-4.82,162.78,6.00,895.00,627.00,79.00
15.709,,589.00,596.00,99.00,2.13,3.80,-162.42,6.00,895.00,627.00,79.00
15.761,,588.00,595.00,99.00,1.94,-5.33,164.69,6.00,895.00,627.00,79.00
15.812,,587.00,594.00,100.00,1.96,-5.03,162.77,6.00,895.00,627.00,79.00
15.863,,587.00,593.00,99.00,1.97,-5.70,164.77,6.00,895.00,627.00,79.00
15.916,,586.00,592.00,99.00,1.64,-4.24,164.01,6.00,895.00,627.00,79.00
15.986,,585.00,592.00,99.00,2.26,-6.27,163.77,6.00,895.00,627.00,79.00
16.039,,586.00,590.00,99.00,1.58,-6.30,163.54,6.00,895.00,627.00,79.00
16.091,,593.00,591.00,99.00,1.45,3.44,-160.18,6.00,895.00,627.00,79.00
16.579,,793.00,620.00,99.00,-14.75,5.20,-161.66,6.00,895.00,627.00,79.00
16.745,,820.00,637.00,98.00,-17.27,1.33,157.20,6.00,895.00,627.00,79.00
16.799,,829.00,643.00,96.00,-18.00,-3.64,166.43,6.00,895.00,627.00,79.00
16.856,,837.00,647.00,97.00,-18.37,1.96,162.42,6.00,895.00,627.00,79.00
16.913,,853.00,654.00,98.00,-19.28,2.28,157.71,6.00,895.00,627.00,79.00
16.968,,864.00,657.00,98.00,-20.41,1.43,158.01,6.00,895.00,627.00,79.00
17.023,,880.00,665.00,97.00,-22.33,1.17,162.26,6.00,895.00,627.00,79.00
17.084,,885.00,667.00,98.00,-22.57,1.52,159.91,6.00,895.00,627.00,79.00
17.137,,897.00,674.00,99.00,-24.61,2.37,157.70,6.00,895.00,627.00,79.00
17.189,,904.00,680.00,99.00,-25.77,2.72,157.28,6.00,895.00,627.00,79.00
17.241,,910.00,684.00,99.00,-25.70,2.54,157.17,6.00,895.00,627.00,79.00
17.292,,914.00,688.00,98.00,-26.22,3.02,159.06,6.00,895.00,627.00,79.00
17.345,,918.00,691.00,100.00,-27.26,4.17,154.14,6.00,895.00,627.00,79.00
17.397,,921.00,692.00,100.00,-27.95,3.73,157.42,6.00,895.00,627.00,79.00
17.449,,922.00,692.00,100.00,-27.43,3.04,158.62,6.00,895.00,627.00,79.00
17.503,,925.00,690.00,101.00,-28.01,4.15,157.07,6.00,895.00,627.00,79.00
17.557,,925.00,688.00,101.00,-28.27,5.43,154.64,6.00,895.00,627.00,79.00
17.609,,925.00,683.00,101.00,-28.06,3.56,155.43,6.00,895.00,627.00,79.00
17.661,,923.00,679.00,102.00,-28.45,4.27,154.46,6.00,895.00,627.00,79.00
17.713,,921.00,675.00,101.00,-28.06,3.54,155.84,6.00,895.00,627.00,79.00
17.765,,918.00,669.00,101.00,-27.38,4.03,153.13,6.00,895.00,627.00,79.00
17.818,,919.00,665.00,102.00,-27.30,2.93,155.61,6.00,895.00,627.00,79.00
17.872,,920.00,661.00,96.00,-27.96,5.21,167.52,6.00,895.00,627.00,79.00
17.926,,920.00,656.00,101.00,-27.08,3.84,154.78,6.00,895.00,627.00,79.00
17.976,,920.00,649.00,100.00,-26.24,1.24,156.34,6.00,895.00,627.00,79.00
18.032,,919.00,646.00,98.00,-25.93,1.33,160.66,6.00,895.00,627.00,79.00
18.096,,916.00,640.00,98.00,-25.74,1.03,161.02,6.00,895.00,627.00,79.00
18.151,,914.00,633.00,96.00,-25.35,2.07,162.95,6.00,895.00,627.00,79.00
18.206,,903.00,615.00,93.00,-24.14,3.08,166.44,6.00,895.00,627.00,79.00
18.258,,902.00,612.00,93.00,-24.20,1.26,167.64,6.00,895.00,627.00,79.00
18.310,,898.00,604.00,92.00,-24.50,5.93,165.58,6.00,895.00,627.00,79.00
18.362,,897.00,602.00,91.00,-23.91,-0.26,174.01,6.00,895.00,627.00,79.00
